lotus_query (11124200),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.7599457898953306,0.48010842020933897,0.24127925141427684,0.03309291825384469,11159900
airplane_2,0.6889693328912382,0.622061334217524,0.3206767590522506,0.05984895057028809,10605100
airplane_3,0.7854398422175483,0.4291203155649037,0.2129854927804654,0.027188013490031727,11035100
airplane_4,0.7515848905442399,0.4968302189115204,0.2540691199813571,0.037103415821996256,10150000
airplane_5,0.8546165439541433,0.29076691209171324,0.13099200678815726,0.012520920204853925,11616400
ball_1,0.6196901443816698,0.7606197112366605,0.39578525344998,0.10268272643604678,12516700
ball_2,0.7858169491525423,0.42836610169491524,0.1529488409142861,0.043657057303712866,9506800
ball_3,0.6931865567680521,0.6136268864638961,0.3225182999101217,0.059935183983995374,13512200
ball_4,0.6537677338355304,0.6924645323289391,0.360811079008509,0.0777245485403259,9518800
ball_5,0.8732549019607844,0.25349019607843143,0.07936297681340246,0.014495707381962762,13046800
car_1,0.6726923628437869,0.6546152743124265,0.34311132975214353,0.07118120585648965,8520600
car_2,0.6126167656084202,0.7747664687831599,0.40384660580257314,0.10171430788429539,9012900
car_3,0.5936827554561358,0.8126344890877284,0.42356019718533255,0.11525068338353879,9518800
car_4,0.5895451547219593,0.8209096905560814,0.42329043553878176,0.1210880104494985,9569100
car_5,0.577480856921621,0.8450382861567582,0.43799486526185966,0.13138364084985488,12610900
cat_1,0.5807779781223705,0.8384440437552592,0.4378539812055897,0.12502650633095713,12523000
cat_2,0.5755705785052952,0.8488588429894094,0.44411226847619206,0.1347973537916279,12514000
cat_3,0.6155160075329567,0.7689679849340866,0.4044935534836757,0.10127719848225851,9582000
cat_4,0.6299473481823291,0.7401053036353419,0.3849850150565444,0.09553437461810145,8546800
cat_5,0.597173885750157,0.8056522284996861,0.42297343626729034,0.11494991321793262,9160000
dolphin_1,0.5954842660101632,0.8090314679796737,0.41914191532035394,0.11378304441662392,8613600
dolphin_2,0.6443859463276836,0.7112281073446328,0.3718908837199991,0.08753526209122386,6965500
dolphin_3,0.875819040391264,0.248361919217472,0.11352366205627445,0.01119268816069161,8551500
dolphin_4,0.6954074128190142,0.6091851743619716,0.2999319755064115,0.06167989523904197,10255600
dolphin_5,0.7685399481098907,0.46292010378021875,0.2415129849244675,0.03249716707265567,9454400
face_1,0.6046750668645694,0.7906498662708613,0.4099464819338617,0.1073139722104565,11582500
face_2,0.6117585513431703,0.7764828973136596,0.404724733223227,0.10139341393520158,10547600
face_3,0.6496772098402955,0.7006455803194094,0.36708172854167886,0.0802505506947639,11018700
face_4,0.6229070910916192,0.7541858178167616,0.39135965984010984,0.09248417569634601,11527400
face_5,0.5926867407545374,0.8146265184909254,0.4231028102458438,0.11689211320397382,10502000
lotus_1,0.6125637875311475,0.774872424937705,0.4031535779553263,0.1061405695285983,10524100
lotus_2,0.7299948691340944,0.5400102617318114,0.28221435367117564,0.043723730233106654,9505100
lotus_3,0.880306798184681,0.23938640363063812,0.12406203951904567,0.009533514363041565,10515600
lotus_4,0.6131751412429379,0.7736497175141244,0.4025058963189106,0.10454963639221153,11037800
lotus_5,0.6899342787962645,0.6201314424074715,0.32445921058588745,0.06072819239701987,12532700
pickles_1,0.6577856398528514,0.6844287202942971,0.3569520799716391,0.1058838203525722,1162805400
pickles_2,0.6431485254237288,0.7137029491525424,0.37221690023340886,0.12079227564464193,1556899800
pickles_3,0.6968713523428092,0.6062572953143817,0.29272059832287745,0.07916858361771949,1037542200
pickles_4,0.6967026702369213,0.6065946595261573,0.3051659542944436,0.08188349038681926,1195108500
pickles_5,0.6867557272133854,0.6264885455732293,0.31628117096402086,0.08554252203744149,647267700
