cat_cropped_query (0),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9188295324427875,0.16234093511442485,0.056207479423446643,0.005900743516547624,133700
airplane_cropped_2,0.9355472895884707,0.12890542082305886,0.040600005430649365,0.0030745624276909867,2144600
airplane_cropped_3,0.8909882900957891,0.21802341980842194,0.07416819239712116,0.009576243517609087,1004800
airplane_cropped_4,0.9217477954865645,0.15650440902687113,0.055375555138177636,0.00535805193703796,0
airplane_cropped_5,0.9106219572181693,0.17875608556366146,0.05246419943300958,0.005612483811251486,1011100
ball_cropped_1,0.7396217514366584,0.5207564971266833,0.1776319729827363,0.04792783318044026,982700
ball_cropped_2,0.591684154129549,0.8166316917409019,0.3318387370193058,0.1111715969594211,1679800
ball_cropped_3,0.8061740292079894,0.38765194158402133,0.14873778008710653,0.02681254183960518,471200
ball_cropped_4,0.8472799408138414,0.30544011837231755,0.10975520652775683,0.017797371565403966,0
ball_cropped_5,0.7061224017120065,0.5877551965759871,0.29654846259158496,0.07574665172129484,0
car_cropped_1,0.8586644393592083,0.28267112128158317,0.09118666393427792,0.015937299534886446,0
car_cropped_2,0.8746619622043115,0.25067607559137706,0.07001598870216202,0.010461745410107762,0
car_cropped_3,0.8836925348973168,0.23261493020536644,0.06928913879301535,0.009733122462801036,0
car_cropped_4,0.9004462150147192,0.19910756997056167,0.060324356714534434,0.007802961663462768,0
car_cropped_5,0.8824518958195341,0.23509620836093204,0.06779830560426334,0.01030562981394165,0
cat_cropped_1,0.9507826526604701,0.09843469467905974,0.036054016382923756,0.00200743164446701,6767200
cat_cropped_2,0.9644338342466727,0.07113233150665489,0.02170201388779142,0.0007553581661249848,0
cat_cropped_3,0.9308649041936115,0.1382701916127774,0.046751889469702976,0.0043029745163974615,0
cat_cropped_4,0.8991648238097146,0.20167035238057066,0.07134885429825803,0.007904663838363303,0
cat_cropped_5,0.8910914376052337,0.21781712478953275,0.07311601397926248,0.010721526961738568,6820900
dolphin_cropped_1,0.9422835208250753,0.1154329583498494,0.03379291199625022,0.0024194203354162332,1137000
dolphin_cropped_2,0.8116886822589153,0.37662263548216957,0.12897442418039173,0.025531898008147546,992600
dolphin_cropped_3,0.7905838887941798,0.4188322224116403,0.20049328624466334,0.03581156156703489,0
dolphin_cropped_4,0.8798158577036896,0.24036828459262025,0.0952444724054171,0.013631373349143834,999100
dolphin_cropped_5,0.8428028893623822,0.3143942212752356,0.14577274419742217,0.021320295926370157,1998100
face_cropped_1,0.9527017799196615,0.09459644016067702,0.029112566364891387,0.001424000435797064,1693900
face_cropped_2,0.9483871941243928,0.10322561175121428,0.03063351505629931,0.0016989889762400413,2096100
face_cropped_3,0.9416892784239289,0.11662144315214222,0.03690553514658152,0.002447148004694144,1998900
face_cropped_4,0.9324163725444868,0.13516725491102627,0.04403750218009144,0.0028795465000790825,1820700
face_cropped_5,0.9488898671357213,0.10222026572855725,0.03357963982447195,0.0022675428197549523,1706300
lotus_cropped_1,0.8730628034981882,0.25387439300362347,0.09614104425861383,0.013148982860054987,0
lotus_cropped_2,0.9210824618689737,0.1578350762620528,0.05397158071293241,0.004174606246269998,0
lotus_cropped_3,0.7498028460740793,0.5003943078518416,0.2571743609139407,0.053028161092586436,0
lotus_cropped_4,0.9193823021212253,0.1612353957575496,0.050796654838593254,0.004145309553325182,0
lotus_cropped_5,0.835401289678672,0.3291974206426561,0.1156332689897156,0.020067648052544528,6651100
pickles_cropped_1,0.5052236429537393,0.9895527140925212,0.4904207646108526,0.17749715761591195,62352400
pickles_cropped_2,0.5868778030893187,0.8262443938213627,0.41828828870556384,0.12644011842229913,42183000
pickles_cropped_3,0.5693803502994299,0.8612392994011402,0.42564143945954047,0.135615305795922,76079200
pickles_cropped_4,0.5974626756447969,0.805074648710406,0.39718233473729164,0.11997288057727822,61999800
pickles_cropped_5,0.5532868743976291,0.8934262512047417,0.43886518327026636,0.14672308825976807,62964500
