strawberry_cropped_query (3986800),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8062782453772879,0.38744350924542414,0.20130157872912496,0.03151402634613427,4582600
airplane_cropped_2,0.77764346452986,0.4447130709402799,0.23497128752569282,0.04655891975299902,6001800
airplane_cropped_3,0.8007450172555506,0.3985099654888987,0.18933951185592934,0.029757328759273657,4587600
airplane_cropped_4,0.7928364720150488,0.41432705596990227,0.2098553884482454,0.035619174791849686,3994400
airplane_cropped_5,0.7707255711743866,0.4585488576512268,0.2154207955676159,0.03986213416360457,4523900
ball_cropped_1,0.7355761882840551,0.5288476234318897,0.22192297073224368,0.04869784838419456,3030700
ball_cropped_2,0.771464508524252,0.4570709829514962,0.15653884779875415,0.03874620431695141,6547900
ball_cropped_3,0.8615278873546799,0.27694422529064033,0.11203357599201574,0.013018670788838525,9554900
ball_cropped_4,0.8271631689708726,0.345673662058255,0.17586638354028777,0.025593802634805738,4007100
ball_cropped_5,0.8602220147571674,0.2795559704856653,0.09266945321829564,0.014285700455125337,7620500
car_cropped_1,0.807971598392794,0.3840568032144119,0.19501928790370213,0.032867586484834684,1994600
car_cropped_2,0.7822193487954358,0.4355613024091284,0.21233534413440266,0.04103305810067706,1970500
car_cropped_3,0.7862279445862654,0.4275441108274691,0.21247920111778307,0.03900906827882126,1998900
car_cropped_4,0.7805484371248277,0.43890312575034457,0.22559293888256843,0.0459015686782937,2628600
car_cropped_5,0.7558192585854653,0.4883614828290694,0.22626282262633007,0.048925047992790224,1919100
cat_cropped_1,0.7670409931462563,0.4659180137074874,0.24088620506583688,0.04960785084967786,6622700
cat_cropped_2,0.7780918542830754,0.4438162914338496,0.23175614012763232,0.04472141774151758,9550600
cat_cropped_3,0.7518519324724102,0.49629613505517967,0.23588793280635087,0.04840364288249996,6586900
cat_cropped_4,0.8251531077618034,0.34969378447639315,0.18489537692503977,0.02661062545718232,6485900
cat_cropped_5,0.7296140013531318,0.5407719972937364,0.23940521118040117,0.052583073337852046,8675300
dolphin_cropped_1,0.7855344637062385,0.42893107258752305,0.21738318199782544,0.03885591873501244,3920200
dolphin_cropped_2,0.7988974668242197,0.40220506635156067,0.15783094676729056,0.026627101524935023,4035600
dolphin_cropped_3,0.9283927662306041,0.14321446753879186,0.044791084168616616,0.00394863125525507,4560000
dolphin_cropped_4,0.7802401836851963,0.439519632629607,0.21696839240910135,0.03927456038178617,3040400
dolphin_cropped_5,0.8833581811087184,0.23328363778256306,0.0923247847117576,0.008243827215111313,7510900
face_cropped_1,0.7941955078843667,0.41160898423126685,0.213080749068575,0.03598285817248413,9182500
face_cropped_2,0.7888216913009292,0.4223566173981416,0.2153257571912802,0.0372460769064604,7000700
face_cropped_3,0.7972574568180899,0.4054850863638201,0.21022059179122696,0.03537705865290133,7585100
face_cropped_4,0.8089917128592455,0.382016574281509,0.19529247003261782,0.02943015080055527,8585300
face_cropped_5,0.7693679590434976,0.4612640819130047,0.22869641501087817,0.044031038481263274,7545300
lotus_cropped_1,0.8296805045266735,0.34063899094665284,0.17051638868431712,0.023169539142040105,4625200
lotus_cropped_2,0.8201083801187941,0.3597832397624119,0.18522173751004897,0.025284433046897634,4589500
lotus_cropped_3,0.9079305270571205,0.18413894588575908,0.059209864061173116,0.007337756081576052,5958900
lotus_cropped_4,0.8093673544362834,0.3812652911274332,0.1955997383241832,0.028930538093478203,2581200
lotus_cropped_5,0.8122920895203504,0.37541582095929926,0.14028123632768263,0.02001504080538179,11628500
pickles_cropped_1,0.7120222297382113,0.5759555405235774,0.26941455536316855,0.049776937764236626,491670900
pickles_cropped_2,0.7879220450147217,0.4241559099705564,0.19881845755513852,0.027597066064168854,260111400
pickles_cropped_3,0.7774259817356708,0.4451480365286585,0.20536672104209272,0.031133253519380462,505067800
pickles_cropped_4,0.8064363446143825,0.38712731077123497,0.17695907954176723,0.024367076474460944,414653600
pickles_cropped_5,0.7600854611821011,0.47982907763579796,0.21865053701365753,0.036529135969463736,418657500
