airplane_cropped_query (0),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9331028122530554,0.13379437549388926,0.04543191711445881,0.004436493064148597,133700
airplane_cropped_2,0.915416932156662,0.16916613568667618,0.05699314171239619,0.005492672712400335,2144600
airplane_cropped_3,0.9476004292033819,0.10479914159323603,0.03364964279629159,0.001919435063052958,1004800
airplane_cropped_4,0.957199388084229,0.08560122383154198,0.02601823479527251,0.0014472367336567221,0
airplane_cropped_5,0.9257762503908965,0.148447499218207,0.04831905313795025,0.004462849228802921,1011100
ball_cropped_1,0.787982633278067,0.4240347334438661,0.13724884281899313,0.028594902791783304,982700
ball_cropped_2,0.6565862197510997,0.6868275604978009,0.30268260734440106,0.08393870610144703,1679800
ball_cropped_3,0.8422500191725357,0.3154999616549287,0.12704403605076942,0.01894613831285099,471200
ball_cropped_4,0.8428762482782991,0.31424750344340224,0.11130790055962486,0.019809746305689574,0
ball_cropped_5,0.7131070630540475,0.573785873891905,0.2763090967051398,0.0611476847482707,0
car_cropped_1,0.9115399279330921,0.17692014413381574,0.0538984334079193,0.005734703547363744,0
car_cropped_2,0.8963956969744395,0.20720860605112068,0.06543189138012281,0.007834491567896685,0
car_cropped_3,0.9191761472460124,0.1616477055079752,0.05182058000329788,0.005017855884795754,0
car_cropped_4,0.8964337725295406,0.2071324549409188,0.06714303300386365,0.008297834626922329,0
car_cropped_5,0.8916489286858571,0.21670214262828588,0.07090060822829232,0.00916231725258631,0
cat_cropped_1,0.9015302910080623,0.19693941798387526,0.07169940390390489,0.008720826849464692,6767200
cat_cropped_2,0.9104169935371221,0.1791660129257559,0.061595035923377096,0.007269656249050751,0
cat_cropped_3,0.8918883266235221,0.216223346752956,0.07246496398991338,0.009579036975441274,0
cat_cropped_4,0.8912978107231686,0.21740437855366274,0.07947790647528004,0.01131136527700156,0
cat_cropped_5,0.8652740594211297,0.2694518811577409,0.09054976022310939,0.015345555732564804,6820900
dolphin_cropped_1,0.9065480092568529,0.18690398148629433,0.058287618363336194,0.0058595948435739,1137000
dolphin_cropped_2,0.8446858099146285,0.310628380170743,0.1042112195908836,0.016337577869457852,992600
dolphin_cropped_3,0.8188442400618259,0.3623115198763481,0.18281668434916767,0.028247677865947562,0
dolphin_cropped_4,0.8569983906802351,0.2860032186395294,0.09643857872080845,0.015792549145192434,999100
dolphin_cropped_5,0.868472576316986,0.2630548473660278,0.12882878117686525,0.015554114268217486,1998100
face_cropped_1,0.9093058692112973,0.18138826157740556,0.058772313471121294,0.006690067025367554,1693900
face_cropped_2,0.8981447139234087,0.20371057215318283,0.06263411151494087,0.007453730853650369,2096100
face_cropped_3,0.8998026527715618,0.20039469445687652,0.06787415511502579,0.008806095627212619,1998900
face_cropped_4,0.8988445702113895,0.20231085957722067,0.06460733689125901,0.007853988268323122,1820700
face_cropped_5,0.8961997543406881,0.2076004913186238,0.06835568370552121,0.008091987386168212,1706300
lotus_cropped_1,0.8532544008580368,0.29349119828392634,0.10656365138632345,0.018798973625088315,0
lotus_cropped_2,0.8859034637552012,0.22819307248959747,0.0723697698377323,0.009921788265777874,0
lotus_cropped_3,0.7589567793936006,0.4820864412127991,0.24620548301493464,0.049854752714851465,0
lotus_cropped_4,0.8679440395102622,0.26411192097947545,0.08356850887794307,0.013939869109718526,0
lotus_cropped_5,0.8358377533178495,0.32832449336430103,0.10473028041551016,0.017141055165088105,6651100
pickles_cropped_1,0.5343852329791073,0.9312295340417853,0.47211767947768246,0.1518327395072947,62352400
pickles_cropped_2,0.613445986623864,0.773108026752272,0.4009129997970523,0.1076689785416865,42183000
pickles_cropped_3,0.5997889849765669,0.8004220300468663,0.4070370844654861,0.1135772527224293,76079200
pickles_cropped_4,0.6319019481457947,0.7361961037084106,0.3783656598836204,0.09945260591569703,61999800
pickles_cropped_5,0.5824484644229972,0.8351030711540057,0.4201302353356206,0.12324516934962941,62964500
