dolphin_query (7669600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8483678104197189,0.3032643791605623,0.15012723705509962,0.01811629675811843,0
airplane_2,0.8967705834718495,0.2064588330563014,0.07922267886612559,0.0073496558745983626,0
airplane_3,0.8260432519729769,0.3479134960540462,0.1787873279485611,0.023625563123476724,0
airplane_4,0.8632339962035067,0.2735320075929868,0.1368959019557486,0.015081597954613392,0
airplane_5,0.7448428463448872,0.5103143073102256,0.261544958080931,0.04571068879400346,0
ball_1,0.8837037037037038,0.23259259259259263,0.0821754394769118,0.013823780462600478,0
ball_2,0.4880592592592593,1.0238814814814816,0.4972894425628794,0.18179817483476107,0
ball_3,0.8785536276002031,0.2428927447995941,0.08559928982668964,0.009927217610142586,0
ball_4,0.9181333333333334,0.1637333333333333,0.054584963535483796,0.006691250740823467,15710700
ball_5,0.656816557734205,0.6863668845315902,0.34773158525099307,0.08359897103939755,0
car_1,0.9037781537883062,0.19244369242338785,0.0690297148451812,0.006508994557754732,0
car_2,0.9495749576988155,0.1008500846023689,0.031349278963910356,0.001620259549258366,0
car_3,0.908845196465501,0.182309607068998,0.06158642546141937,0.005205018090743182,0
car_4,0.8951714984019552,0.2096570031960895,0.06738718567779838,0.009082652500856516,0
car_5,0.8718138747884941,0.2563722504230118,0.07925624527237632,0.010343537927170047,0
cat_1,0.908734121355398,0.18253175728920412,0.06631474972447966,0.005823610950970074,0
cat_2,0.8781384593719195,0.2437230812561611,0.08264418426619237,0.01130280806151046,15622300
cat_3,0.9247903903903903,0.1504192192192192,0.05341071905971723,0.005049656133591573,0
cat_4,0.8938648051192554,0.2122703897614893,0.0751335264266854,0.01278501543498802,0
cat_5,0.8807555555555555,0.23848888888888886,0.08440878519344208,0.01176268898018113,0
dolphin_1,0.9172579350300021,0.16548412993999584,0.05760640778605074,0.00629074097640763,0
dolphin_2,0.8407546296296297,0.3184907407407407,0.11442170658957916,0.019730625635113148,0
dolphin_3,0.7225523493642897,0.5548953012714207,0.28675101908672157,0.05603774138642728,0
dolphin_4,0.7655775862068965,0.4688448275862069,0.15850709726842557,0.036550930731456516,0
dolphin_5,0.8510786202511524,0.2978427594976951,0.14762763936815834,0.017234299725641312,0
face_1,0.9112220668540748,0.17755586629185058,0.0563758750797479,0.00665532005514405,15640300
face_2,0.9129213146159593,0.17415737076808147,0.05548772934122693,0.005114380584029742,0
face_3,0.8918892536737993,0.21622149265240148,0.06483230125759751,0.008421270082499299,0
face_4,0.941654532353365,0.11669093529326995,0.03831676629477508,0.003338118863396221,0
face_5,0.8908073260073259,0.218385347985348,0.06988986008716722,0.009060658413952186,0
lotus_1,0.8734150412421156,0.25316991751576906,0.08227420704566953,0.014868845458723585,0
lotus_2,0.8705029478458051,0.25899410430839004,0.10878078967573374,0.011568267585412847,0
lotus_3,0.5137116575591986,0.9725766848816029,0.5051267074359422,0.1499906026785632,0
lotus_4,0.9033706949977867,0.19325861000442673,0.0638631285737555,0.009529569607600827,15618700
lotus_5,0.8786418745275889,0.24271625094482235,0.07972492104624038,0.010573829102391113,0
pickles_1,0.2902052255402337,1.4195895489195327,0.7374133416197634,0.3995828581209372,123931200
pickles_2,0.2755681111111111,1.4488637777777778,0.7527521810622773,0.43339777713238586,156811700
pickles_3,0.35603999566262867,1.2879200086747429,0.669763003658706,0.31954603282414956,104266800
pickles_4,0.3425538137852315,1.314892372429537,0.6836861085957746,0.332364729446685,120002100
pickles_5,0.3309473059666803,1.3381053880666394,0.6952545833814523,0.3433597434479129,72980100
