face_query (11124200),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8130514259440206,0.37389714811195895,0.19418129244927065,0.031158215521091562,11159900
airplane_2,0.8771872704342695,0.24562545913146128,0.11708414629325381,0.013503426621115458,10605100
airplane_3,0.7722326859989467,0.455534628002107,0.22608246093044207,0.041867024402029614,11035100
airplane_4,0.8136382571541367,0.37272348569172675,0.18280047701845342,0.028698599115867425,10150000
airplane_5,0.7061975847031198,0.5876048305937605,0.30722624730472303,0.0681525285702753,11616400
ball_1,0.8597023583222845,0.28059528335543094,0.08554779222445605,0.011989201375895103,12516700
ball_2,0.4474704720726861,1.1050590558546278,0.5435527421639926,0.22938161565322024,9506800
ball_3,0.8562666615680568,0.2874666768638866,0.12107930154111836,0.01604362855062493,13512200
ball_4,0.9060554098354836,0.18788918032903273,0.07743806300602611,0.007166396865492444,9518800
ball_5,0.6244823652820181,0.7510352694359641,0.3926560113826196,0.1113134538385328,13046800
car_1,0.8286292478258688,0.34274150434826256,0.11875186178638576,0.01955569813877651,8520600
car_2,0.9169623747921836,0.16607525041563292,0.0532313053124384,0.005346088432850226,9012900
car_3,0.9097851447695042,0.18042971046099152,0.05627131035998884,0.005557211977388277,9518800
car_4,0.9249675087495155,0.15006498250096878,0.045904178109649536,0.004347291322660033,9569100
car_5,0.933502405087997,0.13299518982400582,0.04356466029480925,0.003851382282607791,12610900
cat_1,0.9244098704153663,0.15118025916926758,0.04579902289787849,0.004475593549710083,12523000
cat_2,0.937931137046791,0.12413772590641814,0.0386962223697588,0.002541152448138757,12514000
cat_3,0.9158674659228165,0.16826506815436704,0.054173541007534735,0.005486479980504779,9582000
cat_4,0.9016833479819125,0.19663330403617493,0.07035795486729399,0.007365971746222036,8546800
cat_5,0.877774965611128,0.24445006877774406,0.07828090998101499,0.012656667341714287,9160000
dolphin_1,0.9467756489869912,0.1064487020260176,0.029793642152159756,0.0019645598597800695,8613600
dolphin_2,0.7912910396798774,0.4174179206402454,0.13513572978389274,0.028298168045187932,6965500
dolphin_3,0.6823110649210776,0.6353778701578449,0.33190659518855076,0.08032335753159843,8551500
dolphin_4,0.7538873180939603,0.4922253638120797,0.1833090118529138,0.04036558158477245,10255600
dolphin_5,0.8155711378138251,0.3688577243723499,0.19141511912034648,0.029868256216810038,9454400
face_1,0.9617178416315272,0.07656431673694548,0.029362739014372714,0.0013038067771095954,11582500
face_2,0.927962826558539,0.14407434688292203,0.0471075622411607,0.0034211800478512575,10547600
face_3,0.882533664381224,0.23493267123755207,0.08102270928763923,0.009082137206411467,11018700
face_4,0.9463342776335438,0.10733144473291216,0.04358680318499653,0.0024938414917916145,11527400
face_5,0.9344031450304513,0.1311937099390974,0.037406005637499865,0.002603858503519214,10502000
lotus_1,0.8879818548596647,0.22403629028067065,0.06792500154489728,0.008143216947213119,10524100
lotus_2,0.8464370320419345,0.30712593591613097,0.15243031303864046,0.021476103538747755,9505100
lotus_3,0.4670933692464453,1.0658132615071096,0.5516397800192007,0.1944530101481874,10515600
lotus_4,0.9339754669601334,0.1320490660797331,0.04642421304525844,0.0034399105292587193,11037800
lotus_5,0.8422645690278796,0.31547086194424095,0.1238640159643078,0.022443015170119634,12532700
pickles_1,0.2435869372274804,1.5128261255450393,0.7848498757223519,0.494378904295067,1162805400
pickles_2,0.22894982279835785,1.5421003544032845,0.8000849032831738,0.5329067499193794,1556899800
pickles_3,0.3094217073498754,1.3811565853002494,0.718326157498766,0.40596527758344186,1037542200
pickles_4,0.2959355254724782,1.4081289490550437,0.731733319525248,0.41802533057147057,1195108500
pickles_5,0.28432901765392704,1.4313419646921461,0.743243492276649,0.43101986549593535,647267700
