lotus_cropped_query (3986800),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.71817568727139,0.5636486254572198,0.27502407078670693,0.05804145195687453,4582600
airplane_cropped_2,0.6993298477061075,0.601340304587785,0.3051865245077454,0.07303349962475586,6001800
airplane_cropped_3,0.7220566542113858,0.5558866915772285,0.2612855620938919,0.05288471778216994,4587600
airplane_cropped_4,0.7137456930382104,0.5725086139235792,0.2820135544244815,0.060994702005980485,3994400
airplane_cropped_5,0.6962017301337248,0.6075965397325506,0.2865179205290927,0.06491982766813237,4523900
ball_cropped_1,0.6634330801807045,0.6731338396385913,0.2901504252530313,0.08067849915209448,3030700
ball_cropped_2,0.7988269565028145,0.40234608699437113,0.15130932310467904,0.043164363859753446,6547900
ball_cropped_3,0.8204541024469065,0.359091795106187,0.17377022308124113,0.022572657793774997,9554900
ball_cropped_4,0.7333217641722644,0.5333564716554714,0.2504620286175777,0.05240962952868655,4007100
ball_cropped_5,0.8651729501057609,0.2696540997884783,0.08571802358060472,0.018541894248299787,7620500
car_cropped_1,0.7163909116421714,0.5672181767156572,0.2683847851660327,0.05878596456443395,1994600
car_cropped_2,0.725812624188884,0.5483747516222319,0.278239948573404,0.05920384495538132,1970500
car_cropped_3,0.710907829111675,0.5781843417766497,0.2830326610694014,0.06286359421356541,1998900
car_cropped_4,0.7048210511023388,0.5903578977953223,0.29414990101288085,0.06956063536425365,2628600
car_cropped_5,0.7047557553798711,0.5904884892402578,0.29175264614968116,0.06817192460967106,1919100
cat_cropped_1,0.709862510887147,0.5802749782257062,0.3077198815895329,0.07291483422040643,6622700
cat_cropped_2,0.7096226092412125,0.5807547815175755,0.30078856139710186,0.06974144649046447,9550600
cat_cropped_3,0.7159172287302303,0.5681655425395395,0.30024881137955567,0.06800978402050636,6586900
cat_cropped_4,0.7389044035850112,0.5221911928299776,0.2582240350827702,0.051156240376288645,6485900
cat_cropped_5,0.7125875648807631,0.5748248702384737,0.30054361074550856,0.06875462541115594,8675300
dolphin_cropped_1,0.7256166756322797,0.5487666487354407,0.2850810995333133,0.05964873231868152,3920200
dolphin_cropped_2,0.7654105575986037,0.4691788848027928,0.21951679151972972,0.037682483504942514,4035600
dolphin_cropped_3,0.8795385644716779,0.2409228710566443,0.10639379908072225,0.009540499405254761,4560000
dolphin_cropped_4,0.6978594881028185,0.6042810237943629,0.2882622312989736,0.06717587583365334,3040400
dolphin_cropped_5,0.8368526582056764,0.32629468358864727,0.15767172422988635,0.017211155936908445,7510900
face_cropped_1,0.7273682849632948,0.5452634300734105,0.2820927428966362,0.058154240960206306,9182500
face_cropped_2,0.7283699243992788,0.5432601512014423,0.28290401887001476,0.05799106637317597,7000700
face_cropped_3,0.7351347337829013,0.5297305324341975,0.277328875675135,0.05539668264674724,7585100
face_cropped_4,0.7470545107234658,0.5058909785530683,0.2632702327164519,0.04853788123953333,8585300
face_cropped_5,0.7185347909014257,0.5629304181971488,0.29515125499035955,0.0649620447185971,7545300
lotus_cropped_1,0.7620095231355133,0.47598095372897326,0.2419081810126507,0.04488460892201961,4625200
lotus_cropped_2,0.75036937703905,0.49926124592189997,0.2560487110690362,0.04645997658595854,4589500
lotus_cropped_3,0.9349394642996481,0.13012107140070397,0.04394035886269983,0.0025681450979573315,5958900
lotus_cropped_4,0.7444981863888586,0.5110036272222829,0.2661508024555509,0.051672439969932316,2581200
lotus_cropped_5,0.7970768293234698,0.4058463413530603,0.200408470456778,0.027910162344162652,11628500
pickles_cropped_1,0.7640275818079465,0.4719448363841072,0.20563186587874002,0.035513155703937475,491670900
pickles_cropped_2,0.8427923337032894,0.3144153325934214,0.1342792474931812,0.015904520150013764,260111400
pickles_cropped_3,0.8238071795314119,0.35238564093717634,0.143565498079369,0.020923023250973834,505067800
pickles_cropped_4,0.85103993576357,0.2979201284728603,0.11722802344094427,0.01614501343651147,414653600
pickles_cropped_5,0.8093278835372127,0.38134423292557457,0.15673243356979624,0.025387554144886942,418657500
