ball_cropped_query (3986800),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9126994234170511,0.17460115316589783,0.07254274030517135,0.006632000582483688,4582600
airplane_cropped_2,0.8602242907088491,0.27955141858230187,0.11292536322218721,0.015637118006085197,6001800
airplane_cropped_3,0.9204091934495319,0.1591816131009363,0.061367525329526024,0.005085548940965553,4587600
airplane_cropped_4,0.9056047566471592,0.18879048670568147,0.08265832545743222,0.007767914026391015,3994400
airplane_cropped_5,0.8931070225496623,0.2137859549006753,0.08641411469759597,0.009271130378209128,4523900
ball_cropped_1,0.799508688138791,0.40098262372241816,0.15475392412002761,0.03215034204061104,3030700
ball_cropped_2,0.6754523654675526,0.6490952690648949,0.2525355574663287,0.0641358818202082,6547900
ball_cropped_3,0.8967321949658937,0.20653561006821258,0.07042738600989588,0.00797904655785516,9554900
ball_cropped_4,0.8897529634666533,0.22049407306669333,0.07639553594005642,0.008992208709178568,4007100
ball_cropped_5,0.7936926283451629,0.41261474330967435,0.2052584072716193,0.031041219005638297,7620500
car_cropped_1,0.8940039270670566,0.21199214586588666,0.07380908930989545,0.009210830070130481,1994600
car_cropped_2,0.8717147746351543,0.25657045072969137,0.09123041231027021,0.012939046188883533,1970500
car_cropped_3,0.8936083683274694,0.21278326334506112,0.08484721380441568,0.010013858912050345,1998900
car_cropped_4,0.8826492048684088,0.23470159026318238,0.09823582804383826,0.013421477270247341,2628600
car_cropped_5,0.8513897771635686,0.2972204456728629,0.10464754827247892,0.016630080666778853,1919100
cat_cropped_1,0.8514981892718796,0.29700362145624076,0.12122434613300545,0.01784062196464745,6622700
cat_cropped_2,0.8765671263411159,0.24686574731776847,0.10428685669568857,0.0126715250084347,9550600
cat_cropped_3,0.8460067715667863,0.30798645686642767,0.11984231895563284,0.018368437515097744,6586900
cat_cropped_4,0.9078279449301804,0.18434411013963933,0.06453018988129963,0.006026341217687727,6485900
cat_cropped_5,0.8191654923289107,0.3616690153421787,0.13371189168708955,0.02487005173207431,8675300
dolphin_cropped_1,0.8738119129100512,0.25237617417989755,0.0935515341695741,0.010858957286803729,3920200
dolphin_cropped_2,0.8664521190307753,0.2670957619384494,0.09755289458094268,0.017195294719163322,4035600
dolphin_cropped_3,0.8675679145222692,0.2648641709554618,0.1170441509857147,0.011878620156649968,4560000
dolphin_cropped_4,0.8394443456835141,0.32111130863297144,0.12294780413909237,0.019523186045247443,3040400
dolphin_cropped_5,0.9322324412604431,0.1355351174791139,0.058285035328254464,0.003557720327500311,7510900
face_cropped_1,0.9005923091824874,0.1988153816350252,0.08479901647130278,0.0081709247837699,9182500
face_cropped_2,0.8897190293742018,0.22056194125159642,0.08878202592264751,0.009190159222740633,7000700
face_cropped_3,0.8983551336746224,0.20328973265075517,0.08447174310290428,0.00857577044976909,7585100
face_cropped_4,0.9132107630465045,0.17357847390699094,0.0690983478764868,0.005670777685925905,8585300
face_cropped_5,0.8750460729240391,0.24990785415192168,0.10356432928763985,0.012833649202310378,7545300
lotus_cropped_1,0.8998556200077242,0.20028875998455165,0.06654377964065768,0.007106337338385963,4625200
lotus_cropped_2,0.9200502655924242,0.1598994688151516,0.06131133795764416,0.004696646361797006,4589500
lotus_cropped_3,0.8142192498257018,0.3715615003485965,0.1768571921392782,0.02499759210121048,5958900
lotus_cropped_4,0.8892723352355442,0.2214553295289118,0.07788753464246222,0.008463140766194597,2581200
lotus_cropped_5,0.88551212760434,0.22897574479132016,0.06663964252623328,0.010447357638937218,11628500
pickles_cropped_1,0.5856946957977702,0.8286106084044594,0.40245898196493257,0.10554553074689133,491670900
pickles_cropped_2,0.6673488559333496,0.6653022881333008,0.3304527440038519,0.06844605247543606,260111400
pickles_cropped_3,0.6510984477952297,0.6978031044095403,0.33746875183404357,0.07495356558652466,505067800
pickles_cropped_4,0.6832114109644576,0.6335771780710848,0.3089024937054489,0.06383602218154737,414653600
pickles_cropped_5,0.63375792724166,0.73248414551668,0.3505111014024457,0.08279975142306331,418657500
