airplane_cropped_query (8026000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8818159448054483,0.2363681103891031,0.04500511974021037,0.012443203059582186,975200
airplane_cropped_2,0.8861428320851139,0.2277143358297722,0.04918355523698791,0.011263555888268469,2025200
airplane_cropped_3,0.919010590868095,0.16197881826380983,0.03148924030652451,0.00574100230655449,738700
airplane_cropped_4,0.91855944616264,0.16288110767472008,0.0269864718545357,0.006964724027014631,1028600
airplane_cropped_5,0.8937698495329963,0.21246030093400725,0.041298921643759395,0.01114204609007541,998900
ball_cropped_1,0.7494046631702891,0.5011906736594216,0.0851843991470714,0.05116740360691059,999900
ball_cropped_2,0.6530622149248715,0.6938755701502574,0.2557051305495873,0.09800067454077524,1999500
ball_cropped_3,0.7046541296077489,0.5906917407845022,0.12195765537084861,0.06767287413374103,1666300
ball_cropped_4,0.7003720925095687,0.5992558149808628,0.11800072702113677,0.08050485121483221,0
ball_cropped_5,0.6418390347599605,0.7163219304800791,0.24034873274466537,0.09591908554184712,0
car_cropped_1,0.875442063563102,0.24911587287379613,0.04843599465846094,0.014914857027061886,0
car_cropped_2,0.8606689902258233,0.2786620195483533,0.04840270546950793,0.01628997962868412,0
car_cropped_3,0.8952417060442694,0.20951658791146127,0.03705777641049845,0.01155867757144009,0
car_cropped_4,0.8699883057402291,0.260023388519542,0.052081649147127936,0.01716570503664262,0
car_cropped_5,0.8628420315534191,0.27431593689316175,0.048431536436641505,0.01827024980318152,0
cat_cropped_1,0.7845748919255914,0.4308502161488174,0.07577931046934627,0.0351230496798633,8144000
cat_cropped_2,0.7470962854707301,0.5058074290585395,0.08557316185338687,0.04470321429115392,1998400
cat_cropped_3,0.7796841736778788,0.44063165264424226,0.0766914816641196,0.037009358735477615,1999900
cat_cropped_4,0.7885219328468063,0.42295613430638745,0.08359955911640544,0.03729031825075883,1884200
cat_cropped_5,0.7474876089395114,0.505024782120977,0.09302550293174701,0.052817814244844954,2041400
dolphin_cropped_1,0.8731152871190129,0.25376942576197425,0.04375540282770893,0.014102541195549495,998800
dolphin_cropped_2,0.8165025927154597,0.36699481456908056,0.07053869919467969,0.02616943027632062,0
dolphin_cropped_3,0.7644156298474027,0.4711687403051947,0.15069923504382923,0.04044434654449391,1000600
dolphin_cropped_4,0.7686236403289408,0.46275271934211826,0.08142578073677403,0.046319675627822986,1000000
dolphin_cropped_5,0.7916624881637349,0.4166750236725303,0.12298362208017909,0.03063778896139444,1711500
face_cropped_1,0.7513897846684223,0.4972204306631554,0.08757327808647289,0.04600796159536068,0
face_cropped_2,0.7494938577138377,0.5010122845723245,0.0883155404044959,0.04812535392137267,0
face_cropped_3,0.728408667436909,0.5431826651261821,0.09525704906933033,0.057040480855624465,0
face_cropped_4,0.7573644176547101,0.48527116469057974,0.0866526054335069,0.047552032989292545,8231600
face_cropped_5,0.7391915399511559,0.5216169200976881,0.09397051117833848,0.05132518430088523,1999600
lotus_cropped_1,0.7233983358978602,0.5532033282042794,0.10748474640716495,0.06453766685631629,1000400
lotus_cropped_2,0.7607980364029949,0.47840392719400965,0.08609566861531334,0.047195179177535476,999500
lotus_cropped_3,0.6711177582547656,0.6577644834904688,0.2283808062342853,0.07440540789861345,1917100
lotus_cropped_4,0.7004712144382305,0.5990575711235391,0.10359954475453544,0.07365744890303469,0
lotus_cropped_5,0.736661960187353,0.5266760796252941,0.09261827949000483,0.0526561137669728,3020800
pickles_cropped_1,0.5197724695587171,0.9604550608825655,0.43637590406512566,0.16762157393474192,76302900
pickles_cropped_2,0.5760806571447419,0.8478386857105165,0.3686792938677984,0.13004845048432678,45891200
pickles_cropped_3,0.5765907923481235,0.8468184153037528,0.3759016958587947,0.13054675032757482,82914400
pickles_cropped_4,0.598884943366533,0.8022301132669338,0.347705762175556,0.11644026902254426,76445700
pickles_cropped_5,0.555807626415022,0.8883847471699555,0.3864624074038955,0.1432869763433973,73456100
