dolphin_cropped_query (8026000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8503984776088828,0.2992030447822345,0.05223812395106133,0.019644397004172975,975200
airplane_cropped_2,0.8333031237286802,0.3333937525426395,0.06296707103610263,0.022538885952370784,2025200
airplane_cropped_3,0.8172813777258452,0.36543724454830967,0.06539113899358868,0.024493008119192902,738700
airplane_cropped_4,0.8313289447773369,0.3373421104453259,0.05859352058156717,0.02335945127013965,1028600
airplane_cropped_5,0.8004170501814053,0.39916589963718946,0.06863185087309591,0.03199567361742664,998900
ball_cropped_1,0.6711935244411735,0.6576129511176529,0.1139567343440949,0.08467832231356592,999900
ball_cropped_2,0.5914736087714021,0.8170527824571956,0.27478094783622814,0.1245966513486825,1999500
ball_cropped_3,0.7611859620962673,0.4776280758074653,0.1120474677903832,0.04354960212137361,1666300
ball_cropped_4,0.7098773937170517,0.5802452125658966,0.11350331786245338,0.07573324333306912,0
ball_cropped_5,0.6370402026923898,0.7259195946152202,0.25137043349970994,0.10437707333858691,0
car_cropped_1,0.8222826618921489,0.3554346762157021,0.06224370493441423,0.024672991376744193,0
car_cropped_2,0.8012803187301034,0.39743936253979295,0.06771845093173963,0.035404038122733926,0
car_cropped_3,0.8228250196018465,0.3543499607963072,0.06124237934598364,0.02899716301440009,0
car_cropped_4,0.8193665857131789,0.36126682857364223,0.06195993127288913,0.029001894491304903,0
car_cropped_5,0.8020249155761487,0.3959501688477023,0.06702707082970409,0.03352298019247345,0
cat_cropped_1,0.8822000385948133,0.23559992281037365,0.04349985649726304,0.013491391265456055,8144000
cat_cropped_2,0.8459983593973963,0.3080032812052075,0.05612717865519569,0.02248394524213892,1998400
cat_cropped_3,0.8844642575830097,0.23107148483398052,0.03976241033392675,0.012429833710339238,1999900
cat_cropped_4,0.8013989275233115,0.39720214495337697,0.0788546756984061,0.03483565966473726,1884200
cat_cropped_5,0.8530443089609702,0.2939113820780591,0.056004210368293394,0.01978828422549442,2041400
dolphin_cropped_1,0.8348507299397532,0.3302985401204937,0.05548923441627475,0.029523876256981416,998800
dolphin_cropped_2,0.8060751446620169,0.3878497106759661,0.08193967303600194,0.02851070012524657,0
dolphin_cropped_3,0.7756899285574301,0.4486201428851395,0.15933974940223267,0.039453389972631314,1000600
dolphin_cropped_4,0.7787291567033318,0.44254168659333654,0.07847862467025353,0.046233297267602974,1000000
dolphin_cropped_5,0.8295266429817274,0.3409467140365452,0.127909613921691,0.024187999173491816,1711500
face_cropped_1,0.8560045283357246,0.2879909433285509,0.05615611268069425,0.02191326924536463,0
face_cropped_2,0.8618622346170587,0.2762755307658826,0.0521789981026003,0.019125307156402035,0
face_cropped_3,0.8439498118621587,0.3121003762756828,0.056700916729275325,0.022715888459371312,0
face_cropped_4,0.8468516943693954,0.306296611261209,0.0577853030998885,0.023982405052723997,8231600
face_cropped_5,0.8507222972619467,0.29855540547610676,0.05369600633438968,0.01779029493055512,1999600
lotus_cropped_1,0.7385280317854617,0.5229439364290767,0.10087382231521728,0.05659544109764728,1000400
lotus_cropped_2,0.826161359295235,0.34767728140953,0.06345211868923978,0.030196228122653282,999500
lotus_cropped_3,0.7374163015192443,0.5251673969615113,0.2341243883247803,0.0553762006082032,1917100
lotus_cropped_4,0.7822916790179084,0.4354166419641834,0.07858531778406312,0.046007589803806245,0
lotus_cropped_5,0.8304654145471935,0.33906917090561284,0.06814822574267006,0.02338412582133772,3020800
pickles_cropped_1,0.5177037545841374,0.964592490831725,0.44927252443470167,0.17092123682478,76302900
pickles_cropped_2,0.5858720629524284,0.8282558740951436,0.37977290494142385,0.1235541089790988,45891200
pickles_cropped_3,0.5784245882063637,0.8431508235872726,0.38817434187154465,0.13087515809720987,82914400
pickles_cropped_4,0.6081131311223291,0.783773737755342,0.35985582347227385,0.11589614375836316,76445700
pickles_cropped_5,0.5595676464092807,0.8808647071814385,0.3986761935096278,0.1443162260564816,73456100
