face_query (6960400),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.7672091914732968,0.4655816170534066,0.18975325342045937,0.04655087700040212,6648300
airplane_2,0.7857226873271529,0.42855462534569455,0.12964025172756338,0.03456962389038032,2147500
airplane_3,0.7051164537273693,0.5897670925452615,0.2238783223176938,0.06846887940672444,1983800
airplane_4,0.7445398688642029,0.510920262271594,0.1835105529703394,0.05133603993492121,1007800
airplane_5,0.6544617563323791,0.6910764873352419,0.3064878807310654,0.09678751333334402,1731700
ball_1,0.8111091132729509,0.3777817734540982,0.0700654908233419,0.027711561470578523,3108500
ball_2,0.43159942421935044,1.1368011515612992,0.5109744401471482,0.24359522410590317,1007000
ball_3,0.8323380830276902,0.33532383394461945,0.09949562107851895,0.02126240000109235,2622200
ball_4,0.8740811204648844,0.2518377590702314,0.0627693698644197,0.011630770578660955,0
ball_5,0.6040216766567972,0.7919566466864056,0.3548293997484014,0.12041268037478524,0
car_1,0.7614153152870443,0.47716936942591126,0.11464623939367821,0.044393274028017043,6991500
car_2,0.8228554424577801,0.3542891150844397,0.06780183141520717,0.025137792035019525,1234500
car_3,0.8496418984889961,0.3007162030220078,0.0617724512074614,0.02005212694647818,2016600
car_4,0.8501868347248308,0.29962633055033827,0.051683572150981454,0.01981566352816363,1986100
car_5,0.8204815876426943,0.3590368247146114,0.06265722833856736,0.027493518488941996,1720300
cat_1,0.844387238732846,0.31122552253430796,0.06535998297406374,0.02101667833085307,2005500
cat_2,0.9129301357751122,0.17413972844977574,0.026902049416531706,0.0065813525828755225,2104000
cat_3,0.8973072135249258,0.2053855729501486,0.03582392864111892,0.00930199647755548,3979100
cat_4,0.8585519593007856,0.28289608139842876,0.0627769290931439,0.01576899826627518,0
cat_5,0.8310882886144879,0.3378234227710242,0.05538492389156785,0.023796965622966466,0
dolphin_1,0.7494228276825321,0.5011543446349359,0.08621363247001282,0.05651697120283131,6291100
dolphin_2,0.7535774119023657,0.49284517619526846,0.09927498340800787,0.04638620006525308,0
dolphin_3,0.6504645491890081,0.6990709016219838,0.2949456067576997,0.091264037473496,0
dolphin_4,0.7429801137912857,0.5140397724174286,0.1511914350888938,0.04962188070006233,0
dolphin_5,0.7910961273706155,0.4178077452587692,0.18365477358558607,0.03923740568691462,7790800
face_1,0.939090763685258,0.12181847262948398,0.025126441825316134,0.0030708325515336372,3015700
face_2,0.9084588989471643,0.18308220210567133,0.03298540077783391,0.005695980477571934,2617500
face_3,0.8534708524397057,0.29305829512058895,0.0706056890616316,0.016920422068826785,290600
face_4,0.9259412084494286,0.14811758310114306,0.03156548298642114,0.004509489822602745,0
face_5,0.9154777121197787,0.1690445757604429,0.025545682457932276,0.0051259118103364875,7766700
lotus_1,0.8442030942625538,0.3115938114748924,0.05445732286483989,0.01665807958621314,1998100
lotus_2,0.8243778796322286,0.3512442407355428,0.12895503584903714,0.024215737530951142,2000100
lotus_3,0.4706881672659605,1.058623665468079,0.5340822325647915,0.19886078187850498,1980900
lotus_4,0.88998949458631,0.22002101082737943,0.04130581095248476,0.009734764846058758,2106100
lotus_5,0.7959282561285723,0.40814348774285514,0.08969003160203073,0.031100480036271565,3014500
pickles_1,0.23960969049046885,1.5207806190190625,0.7640154425925596,0.5646383917889726,119646700
pickles_2,0.22726108634446734,1.5454778273110654,0.7786114886660105,0.6078139891810519,166826400
pickles_3,0.2617646263390147,1.4764707473219705,0.6991506316011019,0.4709394880118145,111228300
pickles_4,0.26567851875098264,1.4686429624980346,0.7116268092367529,0.48436904110245865,136972700
pickles_5,0.25928485702590465,1.481430285948191,0.7227097112727298,0.49229877923025855,77415500
