car_cropped_query (8026000),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8370762811196024,0.32584743776079517,0.056895740305689786,0.023753547755430725,975200
airplane_cropped_2,0.834803180146447,0.33039363970710595,0.0698679043823496,0.02155380611397581,2025200
airplane_cropped_3,0.8641719273479207,0.2716561453041585,0.04741755839559657,0.018171012151488513,738700
airplane_cropped_4,0.8569218440861047,0.28615631182779067,0.05474681218155328,0.019523498750328053,1028600
airplane_cropped_5,0.8649169465317463,0.2701661069365073,0.052318901206982606,0.018817581010151796,998900
ball_cropped_1,0.6941143877620777,0.6117712244758444,0.10753482787695474,0.08404058379728714,999900
ball_cropped_2,0.6039766876873398,0.7920466246253207,0.24885564085761513,0.12649712283473397,1999500
ball_cropped_3,0.6711028976516291,0.6577942046967419,0.1187404151027676,0.08794589264805726,1666300
ball_cropped_4,0.6771685919589332,0.6456628160821336,0.11490063988600956,0.09328099120196931,0
ball_cropped_5,0.6050142642908704,0.7899714714182594,0.2278839035601812,0.11447930159568347,0
car_cropped_1,0.8679349745601554,0.26413005087968927,0.04149015228016967,0.019159646859569286,0
car_cropped_2,0.9233636387987884,0.15327272240242346,0.024876766798440746,0.0076210770600205514,0
car_cropped_3,0.912227804598037,0.17554439080392592,0.028413507749750093,0.009250605945221594,0
car_cropped_4,0.8899813306834528,0.22003733863309458,0.042121790046238686,0.013690800277444362,0
car_cropped_5,0.9064369240343233,0.18712615193135346,0.03403454453184122,0.011504315155213902,0
cat_cropped_1,0.7592241780336996,0.48155164393260125,0.0926897943809437,0.052953787789259146,8144000
cat_cropped_2,0.7212314197098596,0.5575371605802807,0.09837811083310635,0.06268082952106219,1998400
cat_cropped_3,0.7483051173670567,0.5033897652658863,0.0957081814270275,0.05752628277120918,1999900
cat_cropped_4,0.7752199374982487,0.4495601250035027,0.08185275851149998,0.04588910361394585,1884200
cat_cropped_5,0.7101558814275261,0.5796882371449477,0.11244316911496957,0.07856978966893254,2041400
dolphin_cropped_1,0.874125536950995,0.25174892609801,0.05016978175151759,0.014845348915963178,998800
dolphin_cropped_2,0.7849951526494847,0.4300096947010308,0.07906838904870903,0.04329908711016114,0
dolphin_cropped_3,0.7418396672221375,0.5163206655557251,0.1384111240253975,0.05112469239601642,1000600
dolphin_cropped_4,0.7336585137780895,0.5326829724438211,0.0927388675761225,0.0631493393100152,1000000
dolphin_cropped_5,0.7664489155343219,0.46710216893135637,0.11136158347954667,0.038620104177370655,1711500
face_cropped_1,0.7260002629964059,0.5479994740071885,0.09352021490318474,0.059183702438756244,0
face_cropped_2,0.7216555176839271,0.5566889646321456,0.09502165328646929,0.06190877034038185,0
face_cropped_3,0.7032375022950157,0.5935249954099684,0.10216490988743292,0.0729293872100182,0
face_cropped_4,0.7296513022247357,0.5406973955505284,0.08933235551641833,0.05967534342533972,8231600
face_cropped_5,0.7109574406437915,0.5780851187124171,0.10374307077187327,0.06706494753663368,1999600
lotus_cropped_1,0.7105804528932635,0.5788390942134727,0.10188409210566803,0.07260715675539038,1000400
lotus_cropped_2,0.7290275307124925,0.5419449385750149,0.08870211818505784,0.05981898313041847,999500
lotus_cropped_3,0.6608082718265598,0.6783834563468804,0.21457381735615016,0.08287185645026175,1917100
lotus_cropped_4,0.6818178254544884,0.6363643490910231,0.10620847974749299,0.08677620401813814,0
lotus_cropped_5,0.7165244781469469,0.5669510437061063,0.09469569307982763,0.07149588411854843,3020800
pickles_cropped_1,0.5313997820913368,0.9372004358173265,0.41919959870930096,0.1581651281553613,76302900
pickles_cropped_2,0.5637911460407274,0.8724177079185454,0.35229032132196303,0.12914873868509782,45891200
pickles_cropped_3,0.580925229561613,0.8381495408767741,0.3587838065267756,0.12609157381291497,82914400
pickles_cropped_4,0.5997778606010373,0.8004442787979253,0.3307534659260448,0.11358538466718952,76445700
pickles_cropped_5,0.5643045164190407,0.8713909671619187,0.3690906151924503,0.13739366844209114,73456100
