dolphin_query (6960400),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8210818413139023,0.35783631737219523,0.1415477603229355,0.023841836768273963,6648300
airplane_2,0.8525915995397009,0.29481680092059837,0.079680766509214,0.014799529672567932,2147500
airplane_3,0.8077332985920387,0.38453340281592274,0.17008199935125867,0.030097069354988445,1983800
airplane_4,0.8373230573294761,0.3253538853410476,0.1302995760199245,0.021333548037733265,1007800
airplane_5,0.7248073210236474,0.5503853579527049,0.2567495557165462,0.05550647686807423,1731700
ball_1,0.8188148148148148,0.36237037037037034,0.061779056741357356,0.03276181624308137,3108500
ball_2,0.49602962962962965,1.0079407407407408,0.4634131130651874,0.1909006463633988,1007000
ball_3,0.7950392186707256,0.40992156265854895,0.08309181926081274,0.0337239683103875,2622200
ball_4,0.8502222222222223,0.2995555555555556,0.05684582861083718,0.0242182100887305,0
ball_5,0.6191424836601307,0.7617150326797385,0.31115172766486804,0.10232042697257966,0
car_1,0.8769628125587516,0.2460743748824967,0.051239443617645125,0.011949497505438379,6991500
car_2,0.9072012784357962,0.18559744312840762,0.033959365201792775,0.006821493392512518,1234500
car_3,0.877872983643542,0.24425403271291596,0.054880956745067,0.010480225709329265,2016600
car_4,0.8495431472081219,0.3009137055837563,0.0554685049119387,0.017548830698262605,1986100
car_5,0.8415006580184246,0.31699868396315095,0.062237924760660424,0.01803819560071534,1720300
cat_1,0.8578219070133963,0.2843561859732072,0.07166318619269828,0.016616743007685803,2005500
cat_2,0.8050096042810874,0.3899807914378256,0.08268926192203449,0.03022242428670678,2104000
cat_3,0.8542966966966966,0.29140660660660667,0.05742890701800971,0.016877318701020178,3979100
cat_4,0.828574520069808,0.34285095986038394,0.0691534628382792,0.03124069811200535,0
cat_5,0.8228148148148149,0.3543703703703703,0.07708380916325164,0.02666840160693035,0
dolphin_1,0.8237630457272915,0.352473908545417,0.06186376486301116,0.03106335962640274,6291100
dolphin_2,0.8257333333333333,0.34853333333333336,0.06311428925552796,0.02653572730402822,0
dolphin_3,0.6756612493090104,0.648677501381979,0.25024043255796685,0.07196751474914136,0
dolphin_4,0.7127764367816093,0.5744471264367814,0.1263063513862348,0.06595636257190417,0
dolphin_5,0.8125600381497375,0.37487992370052453,0.14054385925414223,0.026716198321634986,7790800
face_1,0.8218394930912878,0.3563210138174242,0.07238732058475746,0.02880013866422555,3015700
face_2,0.8480603769242011,0.3038792461515977,0.061287728860289915,0.018829505176794183,2617500
face_3,0.7957164168038318,0.4085671663923366,0.07920603007807572,0.03656289459175926,290600
face_4,0.8470345912338132,0.30593081753237394,0.058089230205154226,0.020998886615779113,0
face_5,0.7993483109483109,0.40130337810337813,0.08087777675009082,0.0319508704135658,7766700
lotus_1,0.7804192786673136,0.4391614426653728,0.08615354733408945,0.04725917048066459,1998100
lotus_2,0.8051650793650795,0.3896698412698412,0.09538308669488876,0.028640360208686034,2000100
lotus_3,0.5182768063145113,0.9634463873709774,0.4886172275137907,0.15803733561497182,1980900
lotus_4,0.786491426885052,0.42701714622989523,0.08177669252606422,0.043238121490050185,2106100
lotus_5,0.8192654572940287,0.3614690854119425,0.06385107775654672,0.02758410663066721,3014500
pickles_1,0.29080644776562065,1.4183871044687586,0.7165272775188539,0.43978485599900796,119646700
pickles_2,0.27531722222222227,1.4493655555555556,0.7312563272702343,0.47816016066171935,166826400
pickles_3,0.3556980141162981,1.2886039717674038,0.6500492790583209,0.353545779896458,111228300
pickles_4,0.3426684494939679,1.3146631010120642,0.6632752918290948,0.3709325862435114,136972700
pickles_5,0.3332135716278927,1.3335728567442147,0.6744939341144279,0.37830075051257034,77415500
