index,SI,BR
233,80.83560730649766,98.92682613168724
234,81.17710718811617,98.91517168209877
235,81.00995574592233,98.92634387860082
236,81.09954904708067,98.93373842592592
237,80.0336719989808,98.91050990226337
238,79.52585844097699,98.8621238425926
239,80.95429607744735,98.85360403806584
240,81.6752931811782,98.91059027777777
241,81.4225731420662,98.85890882201646
242,81.34725379997062,98.81188914609054
243,81.66325747243465,98.78681198559671
244,81.71345710465303,98.76245820473251
245,81.83190484675552,98.74863361625515
246,81.53583893759301,98.74115869341564
247,77.35897358389464,98.7669592335391
248,81.36144001497982,98.77001350308642
249,81.30356358674965,98.86308834876543
250,81.22407762236611,98.93293467078189
251,76.95203675666225,98.97898984053498
252,76.01155205369363,99.03959297839506
253,78.26636620947241,99.04184349279835
254,81.2779798770961,99.0086484053498
255,81.04814117381034,99.04087898662551
256,80.82537982408829,99.0478716563786
257,80.50975469026307,99.00085198045268
258,80.81138243691983,99.01515882201646
259,80.9264379133619,99.06137474279836
260,80.6534167539585,99.07544045781893
261,80.25879441110678,99.0182130915638
262,76.2199060010186,99.05349794238684
263,75.35111307513812,99.0768872170782
264,80.49060197446505,99.12784529320989
265,80.49413135673329,99.10791216563786
266,80.4142464953671,99.11522633744856
267,80.5103865274242,99.11779835390946
268,80.92422555334942,99.11659272119341
269,80.61909232373974,99.1210133744856
270,75.19310940254032,99.06836741255144
271,80.19287598361957,99.06852816358025
272,80.39385002128941,99.06893004115226
273,80.59902875110956,99.11024305555556
274,80.50700076939972,99.15854873971193
275,81.0445222866836,99.18788580246914
276,81.01452605628828,99.18828768004116
277,75.37715503121312,99.1723733281893
278,80.67353078365014,99.12824717078189
279,80.46578758335048,99.08637152777779
280,80.40600997954807,99.1186021090535
281,76.04405501780451,99.09489133230453
282,80.7484484463989,99.06073173868313
283,80.52518860928987,99.10011574074075
284,80.53471794302688,99.11996849279835
285,80.38844973566115,99.13194444444444
286,80.22839113895192,99.13708847736625
287,80.38034094595969,99.15107381687243
288,80.52132666588795,99.15163644547324
289,80.23337625671329,99.12672003600824
290,80.41580818549441,99.12229938271605
291,76.31713130111838,99.09304269547326
292,75.76578661196532,99.05872235082305
293,80.54604278343945,99.06933191872427
294,80.4228244685354,99.0846032664609
295,80.45559339563854,99.09022955246914
296,76.1887022179637,99.12302276234568
297,80.75922131726821,99.13371270576131
298,76.32569242563218,99.14954668209876
299,80.36430647780239,99.17824074074075
300,76.12560312814513,99.1744630915638
301,80.65357342842255,99.1795267489712
302,80.24361896754857,99.17406121399178
303,80.32773333671821,99.20910493827161
304,80.05709721641993,99.20958719135803
305,79.79670545590533,99.23024369855968
306,75.9948837690278,99.18402777777777
307,77.42585147149855,99.17285558127573
308,80.21617371493979,99.1481802983539
309,80.36972786666719,99.17068544238683
310,80.39972506159367,99.20452353395062
311,75.57475034623987,99.18668016975309
312,75.82004332419964,99.11699459876543
313,76.36290642149561,99.12294238683128
314,76.26241855199012,99.03485082304528
315,80.50275496343407,99.03115354938271
316,80.30012753937153,98.99136766975309
317,76.37234454708044,99.01515882201646
318,80.45959690537025,99.04996141975309
319,75.97746071059379,99.09553433641976
320,76.20972094381406,99.03846772119341
321,80.8533582862832,98.98815264917695
322,80.70129017826623,98.99755658436214
323,80.3458908635438,99.04184349279835
324,76.05976656472001,99.037985468107
325,80.34879209755087,99.05807934670781
326,79.84953918746268,99.12302276234568
327,80.15204338559435,99.15396733539094
328,75.7888487365836,99.165139531893
329,79.89387670531063,99.24246077674897
330,75.22954768759578,99.31005658436214
331,75.3246784685775,99.34293016975309
332,74.87877677551486,99.3308738425926
333,75.93469915899647,99.33481224279835
334,75.35313446310792,99.34027777777777
335,80.04024950609889,99.34855645576131
336,75.72528680517209,99.3287037037037
337,80.12162384760214,99.33505336934157
338,75.64110178428571,99.33473186728395
339,80.16397810654537,99.34389467592592
340,75.4639614549214,99.33191872427983
341,80.1714320188369,99.3283822016461
342,80.46247452161346,99.3239615483539
343,80.20255056912318,99.35185185185185
344,80.34635376322797,99.3578800154321
345,80.52508847960488,99.35723701131687
346,80.13997779901328,99.33738425925927
347,75.5231614053734,99.32966820987654
348,75.07488315082188,99.33272247942386
349,79.90365145886456,99.37130272633745
350,80.20244918283248,99.37403549382717
351,79.81180784844167,99.36945408950618
352,75.2476745784808,99.37781314300412
353,80.2326938503162,99.38560956790124
354,79.87143765314141,99.36873070987654
355,80.27002164643592,99.36800733024691
356,80.17651944549858,99.37491962448559
357,80.30031131688253,99.3823945473251
358,74.91638351511594,99.3823945473251
359,79.88129927334442,99.3726691100823
360,79.88044625482804,99.35378086419753
361,76.07863133892036,99.33810763888889
362,75.86518915398918,99.321389531893
363,75.00410090114895,99.32814107510288
364,75.55544657794923,99.32532793209876
365,79.87586530199556,99.29767875514403
366,79.71614146462962,99.28690843621399
367,80.11668034457804,99.27686149691358
368,80.13655798959326,99.27107445987654
369,80.59753273168593,99.27629886831276
370,80.48294011338113,99.2969553755144
371,76.01999884570166,99.26142939814815
372,76.14687102427257,99.27027070473251
373,80.0216982595429,99.2894000771605
374,76.05026226302863,99.30957433127571
375,80.04651529816711,99.31439686213992
376,80.02940491182494,99.30290316358025
377,79.937803487467,99.32958783436214
378,80.01139834922235,99.36856995884774
379,75.80856946249064,99.43769290123457
380,80.767792345442,99.44259580761316
381,75.23829636286187,99.48664158950618
382,75.1573030505083,99.51252250514403
383,80.1845828343982,99.5361529063786
384,79.82072357268247,99.51605902777779
385,79.8399941583318,99.52192644032922
386,79.80117428074435,99.50319894547324
387,75.78681237245955,99.49057998971193
388,75.55759358870272,99.47731802983539
389,75.51526702733904,99.4871238425926
390,79.84231327054977,99.47265625
391,76.24248884074333,99.4530446244856
392,80.02240714504205,99.42467206790123
393,80.05919266893271,99.41253536522635
394,79.81672618360946,99.3947723765432
395,79.74414108394545,99.38601144547326
396,79.81794594133696,99.39171810699588
397,79.80684759150674,99.37717013888889
398,80.03482371877585,99.25813400205762
399,79.96271934752987,99.11289544753087
400,76.07431528071278,98.99594907407408
401,79.98293029647368,98.92843364197532
402,76.74127763618934,98.92481674382717
403,75.42544518464133,98.87892232510288
404,80.07284422128194,98.84854038065843
405,79.92120640362128,98.81454153806585
406,76.2393082667528,98.80666473765433
407,80.01416085787368,98.83905606995886
408,75.77904762714918,98.89732831790124
409,75.64487650376796,98.9333365483539
410,79.9709165866526,98.93494405864197
411,75.52844427857148,98.87000064300412
412,79.76581671886028,98.79275977366255
413,76.97661811435982,98.68360982510288
414,75.60267963175981,98.60001929012346
415,79.92863706796676,98.56087641460906
416,75.98379114764869,98.49713863168724
417,79.79330973088315,98.48797582304528
418,80.12677643369864,98.48524305555556
419,79.92486691156655,98.51843814300412
420,79.82038213599758,98.60186792695474
421,76.60558523134651,98.6720357510288
422,75.31582632894207,98.78681198559671
423,80.00385011089347,98.8401009516461
424,79.70952785376315,98.81542566872427
425,79.99637793021441,98.75409915123457
426,79.59778282369138,98.64953060699588
427,79.9104978722881,98.58691808127573
428,80.05597888088326,98.57558513374485
429,78.81881512712204,98.60878022119341
430,80.12033037042904,98.6230870627572
431,79.77224814622626,98.66769547325103
432,75.32602717121917,98.73810442386831
433,76.87975538245227,98.81301440329217
434,80.10356341684367,98.89700681584362
435,79.91725355111599,98.93960583847736
436,80.09893294791425,98.92730838477365
437,79.88528574623514,98.91485018004114
438,80.01500157902825,98.8230613425926
439,76.54556748727197,98.75345614711935
440,79.81284673380148,98.69598765432099
441,80.09665769052839,98.65845228909464
442,75.85139465651875,98.60789609053498
443,79.92942698056919,98.59174061213992
444,79.75631859066856,98.59238361625515
445,79.76057402386837,98.64776234567901
446,79.88790661079753,98.72219007201646
447,79.86494538586605,98.82724086934157
448,75.0054716083703,98.90785751028807
449,80.0193545916796,98.9595389660494
450,79.9710703482907,98.88278034979425
451,74.86498885768302,98.77604166666667
452,74.90228536772815,98.67581340020575
453,74.36207871940225,98.6549157664609
454,75.3203450608934,98.65788966049382
455,74.5083768698211,98.69245113168724
456,79.74419662777919,98.68923611111111
457,80.03314290497902,98.6838509516461
458,75.24825248484576,98.6791891718107
459,79.86358466070509,98.70804398148148
460,79.99956555065354,98.74831211419753
461,75.1068188001061,98.84870113168725
462,79.8830089481261,98.88213734567901
463,75.06654038367826,98.81526491769547
464,79.91791161320386,98.72492283950616
465,79.81731847438826,98.63546489197532
466,79.81374240785402,98.58185442386831
467,74.86700957232344,98.60251093106996
468,74.01546567157222,98.67790316358025
469,75.05202467336142,98.69799704218107
470,79.99354060423666,98.76768261316873
471,74.69737081640594,98.88945151748972
472,74.9191175022722,98.97481031378601
473,74.79470009327149,99.07511895576133
474,79.56617780219386,99.17012281378601
475,79.79657444126447,99.14576903292182
476,74.7459728065041,99.1334715792181
477,74.64945984120901,99.16956018518519
478,75.01729711625632,99.21312371399176
479,74.22683720273746,99.24438978909464
480,74.92629322113748,99.26006301440329
481,74.36897567533809,99.27517361111111
482,74.95016914850152,99.30611818415638
483,75.21430678814434,99.34550218621399
484,74.18025332059689,99.40473894032922
485,80.13453472987486,99.47313850308642
486,74.60564661908661,99.52674897119341
487,74.76406509531466,99.57352752057614
488,74.250395937182,99.58831661522633
489,74.57054371278855,99.5824492026749
490,76.25537315865031,99.58912037037037
491,80.03647769646595,99.60157857510288
492,80.1413707595429,99.61098251028807
493,75.51283087654444,99.60833011831276
494,75.66987361929804,99.6041505915638
495,80.11938824699342,99.59715792181069
496,75.66952624558635,99.59555041152264
497,80.34054364462844,99.58815586419753
498,80.15062362075595,99.58293145576131
499,80.11147869139359,99.60101594650206
500,80.25886876655305,99.59145126028807
501,80.09588759834436,99.59547003600822
502,80.02640847153677,99.59659529320987
503,75.25356954173725,99.60471322016461
504,74.34916279536368,99.60511509773663
505,80.06220301872511,99.59900655864197
506,75.19355348716067,99.594827031893
507,79.94356206240965,99.59289801954732
508,80.05355850911184,99.58140432098766
509,80.06300181832387,99.57192001028807
510,80.30731930896255,99.58148469650206
511,74.88783139767745,99.58783436213992
512,75.64429483501594,99.58711098251028
513,75.69478680840852,99.58188657407408
514,75.7362550853035,99.59257651748972
515,77.04408061992397,99.58397633744855
516,80.31365416336789,99.58743248456791
517,77.19322773472103,99.56749935699588
518,80.07731513328498,99.57368827160494
519,80.16456330333183,99.56500771604938
520,76.48376640818746,99.5678208590535
521,80.10056989035334,99.55640753600822
522,80.28987667093745,99.57368827160494
523,77.6348618558477,99.57425090020577
524,75.94755748433293,99.55777391975309
525,80.31399019930197,99.56878536522635
526,75.74000609768623,99.56203382201646
527,80.1066972819358,99.55785429526749
528,80.19869451014314,99.5629179526749
529,80.36328246205049,99.57119663065843
530,80.21643827616633,99.57111625514403
531,80.13384553674916,99.5752154063786
532,80.39029588874998,99.57859117798354
533,80.48527423563058,99.57497427983539
534,80.26529619755145,99.5704732510288
535,77.0288917960439,99.58188657407408
536,80.29952719729862,99.5679816100823
537,80.33500278653514,99.56645447530865
538,80.22098113381165,99.57802854938271
539,80.45119524784803,99.57650141460906
540,76.77902852732021,99.57087512860082
541,80.2699517252702,99.58413708847736
542,80.26990094687251,99.58188657407408
543,76.80718164510722,99.5824492026749
544,77.05177790204255,99.57826967592592
545,80.30152768260714,99.57111625514403
546,80.17817599246246,99.57376864711934
547,80.00815514807688,99.56677597736625
548,77.0530927689255,99.58381558641976
549,75.74780091496784,99.57320601851852
550,80.20700839209437,99.58052019032921
551,80.43124580749767,99.58003793724279
552,79.97381048350987,99.56412358539094
553,80.24892020895685,99.54780735596708
554,76.9145852608028,99.56010480967078
555,80.14330339678732,99.56942836934157
556,77.23413122271255,99.5556841563786
557,80.2836897930988,99.55447852366255
558,80.26398605762977,99.55271026234568
559,80.32781004316404,99.5556037808642
560,80.35753321123383,99.56082818930041
561,80.3368069105384,99.5849408436214
562,80.29235366991503,99.57650141460906
563,80.06568727295146,99.57344714506173
564,80.22090309202615,99.575295781893
565,76.66617302513019,99.57714441872429
566,80.24883415692987,99.57634066358024
567,76.61617318266855,99.5778677983539
568,80.24441206377936,99.58678948045268
569,75.67394662875711,99.5753761574074
570,80.19200675117867,99.59048675411523
571,79.96049997815423,99.59410365226337
572,80.11297505060617,99.58598572530865
573,80.22599817120415,99.59627379115227
574,80.21471378379597,99.59675604423869
575,79.94748221233095,99.59571116255144
576,80.09886132209483,99.5896829989712
577,80.08203322730844,99.58397633744855
578,80.12423500160295,99.58903999485597
579,80.27186001814668,99.57497427983539
580,80.1010197902052,99.59538966049382
581,79.97615987170408,99.58534272119341
582,80.31156276444709,99.58574459876543
583,76.7362748638576,99.5899241255144
584,76.96426080340771,99.58678948045268
585,80.04773006311548,99.57344714506173
586,80.13067759248803,99.56862461419753
587,80.2926323358596,99.57087512860082
588,79.82996989143194,99.58172582304526
589,80.05913719155637,99.58550347222223
590,79.73707431303725,99.59538966049382
591,76.09325065757,99.5949074074074
592,80.0302277166821,99.5972382973251
593,76.17305425172395,99.58068094135803
594,75.30280134144004,99.56267682613169
595,76.353186064956,99.5531121399177
596,79.91271771525241,99.55190650720165
597,75.01735693439834,99.5261059670782
598,79.91850451876084,99.4750675154321
599,75.1848833403086,99.42893197016461
600,75.15562957541721,99.36374742798354
601,80.06032528714945,99.32524755658436
602,79.83396961754902,99.30226015946502
603,75.21560266605907,99.32171103395062
604,75.45557511998909,99.34968171296296
605,79.89376730422532,99.3336066100823
606,79.96088982457958,99.31560249485597
607,79.78262514919321,99.29743762860083
608,75.12031954983615,99.27067258230453
609,76.36835126051893,99.25226658950618
610,79.72438163078151,99.23747749485597
611,75.0668324597887,99.22751093106996
612,75.14439904611862,99.22807355967078
613,74.48852370614222,99.22735018004116
614,76.1752964879579,99.21264146090535
615,75.55506479256351,99.1969682355967
616,80.02593021514353,99.20251414609054
617,75.34560753618617,99.1847511574074
618,74.6426860474418,99.18426890432099
619,75.2420790733212,99.19495884773663
620,76.00397415381443,99.19728973765433
621,80.04282825193675,99.2017907664609
622,75.64578378965254,99.19359246399176
623,75.84216656680493,99.1870016718107
624,75.71895639586772,99.18651941872429
625,75.43878716816955,99.18081275720164
626,74.46872917266121,99.14175025720165
627,75.66101168736843,99.1159497170782
628,75.15500886110442,99.08347800925927
629,75.99805850003575,99.04988104423869
630,74.65357891166104,99.01998135288066
631,73.98717268456382,98.9792309670782
632,74.64532610900226,98.88318222736625
633,75.48011981888371,98.95608281893004
634,74.98948708479556,98.86075745884774
635,74.64770430924663,98.70515046296296
636,74.2461221532543,98.64149305555556
637,74.71261285868276,98.56473443930042
638,79.77430026095678,98.52518968621399
639,74.72257933943021,98.53250385802468
640,74.20725424320412,98.54078253600824
641,74.7550756676972,98.58474794238683
642,74.8098609562404,98.52679719650206
643,74.7998835494295,98.48982445987654
644,74.222850462331,98.40936856995884
645,75.03597130787064,98.30705054012346
646,75.31480469943376,98.19420331790123
647,76.08558959887667,98.14412937242798
648,76.08169575124649,98.09413580246914
649,79.70350816677973,98.05860982510288
650,75.1267524737985,98.01858281893004
651,75.00766401940375,98.01769868827161
652,74.80499583880452,98.03256815843622
653,74.87195590308477,97.99294302983539
654,79.73907780474818,97.82841435185186
655,79.41119432318318,97.60424704218107
656,75.47889386781999,97.49855324074073
657,74.95629156802114,97.43192193930041
658,74.85503995139973,97.475485468107
659,74.51541445574411,97.50570666152262
660,73.86065688942777,97.51261895576133
661,74.25193095267002,97.60890882201646
662,73.97786871408756,97.72995434670781
663,75.54681031443263,97.84529320987654
664,75.16909106409462,97.87109375
665,79.61595562913038,97.84481095679011
666,75.135088422099,97.83596965020575
667,74.40137094650623,97.81587577160494
668,75.15644834653679,97.74980709876543
669,79.74428180662832,97.78822659465021
670,74.1873838101659,97.80912422839506
671,74.26149044582549,97.83130787037037
672,74.02073563283442,97.83781828703704
673,74.1557568419027,97.7511734825103
674,74.24976120307129,97.7367862654321
675,75.82824506375827,97.75454925411523
676,79.63392454898384,97.83846129115227
677,75.212591931888,97.83042373971193
678,75.16295969169967,97.79385288065843
679,79.73679220832433,97.77383937757202
680,74.25834928411368,97.78163580246914
681,74.5186523033811,97.82182355967079
682,74.85272191106132,97.81884966563787
683,73.73021649749683,97.80840084876543
684,79.7635903705174,97.82600308641976
685,75.38404155996102,97.85534014917695
686,73.91290207720287,97.86530671296296
687,75.57275250601725,97.73469650205762
688,75.2070917721576,97.64973958333333
689,75.20253888108319,97.66557355967078
690,75.51440320525789,97.6585808899177
691,75.0030519141972,97.62080439814815
692,74.87390834467236,97.50345614711934
693,75.2290764092944,97.37131880144034
694,79.65863104957799,97.33378343621399
695,79.50803589897912,97.31417181069959
696,76.12923533716554,97.32253086419753
697,75.40579843175792,97.34977816358025
698,74.84230228823337,97.48288001543209
699,75.21076792937332,97.54959169238683
700,79.46861727276998,97.51101144547324
701,75.11455646892531,97.44719328703704
702,79.68715645795382,97.48625578703704
703,79.38177527063897,97.56012088477365
704,75.74286552129811,97.55401234567901
705,75.68330986677628,97.56671167695472
706,76.08030724052509,97.62795781893004
707,75.37944932411236,97.69595550411523
708,76.4976411807847,97.81161586934157
709,75.36621486606259,97.95066550925927
710,75.45566509575715,98.13038515946502
711,75.21332390511664,98.23599858539094
712,74.6391991415113,98.33871849279835
713,76.44678900307865,98.42632780349794
714,75.2869378352045,98.50163966049382
715,74.69224051734832,98.56385030864197
716,74.96539573651576,98.66263181584362
717,75.37233960384488,98.72436021090535
718,75.46354132258982,98.79243827160494
719,74.80724100460623,98.85046939300412
720,75.46485644169161,98.93735532407408
721,74.80872850218545,98.99530606995884
722,75.25382456678426,99.05301568930042
723,75.18864535894754,99.12069187242798
724,75.19735445124579,99.16923868312757
725,75.45510550957462,99.22437628600824
726,75.8945722519711,99.27107445987654
727,79.96001163316781,99.30812757201646
728,75.7384170076843,99.34461805555556
729,75.6710913535256,99.37146347736625
730,75.35172887813056,99.3920396090535
731,75.806219419452,99.40682870370371
732,75.36401074341335,99.42049254115226
733,75.33106353997334,99.42499356995886
734,75.5347027087356,99.42386831275721
735,75.69897132402052,99.42475244341564
736,75.51870917152701,99.41494663065843
737,76.38677154710537,99.40940072016461
738,75.96456416854205,99.41197273662551
739,75.46359171243702,99.42177854938271
740,75.72849892251001,99.41567001028807
741,75.78555156619502,99.41800090020575
742,75.82402973249522,99.40080054012346
743,75.613027650246,99.4214570473251
744,75.56952547515465,99.4165541409465
745,76.10281713356038,99.41277649176955
746,76.04614934635543,99.41269611625513
747,75.9799312372827,99.40964184670781
748,75.50935499165409,99.41141010802468
749,79.80659711394105,99.4089184670782
750,79.95798154386627,99.41020447530863
751,75.77263091260853,99.41341949588477
752,75.39162308018344,99.40948109567901
753,75.38617995987981,99.39774627057614
754,75.54453139363976,99.41285686728395
755,75.52297311341701,99.42290380658436
756,76.01989133632817,99.42025141460906
757,79.96513931506807,99.40626607510288
758,76.4184485025454,99.41599151234568
759,75.22934094579902,99.4214570473251
760,75.19793619928454,99.4168756430041
761,75.82744964519044,99.4188850308642
762,75.81921396431991,99.4189654063786
763,75.55577939439725,99.41550925925927
764,75.85522767863972,99.42009066358025
765,75.21175541259365,99.42740483539094
766,75.08378470541446,99.43319187242798
767,74.78297042489295,99.42330568415639
768,75.17104914289295,99.42539544753086
769,75.4912436652281,99.42354681069959
770,75.59184212917596,99.4237879372428
771,80.15670322458624,99.41333912037037
772,75.45382033885714,99.41293724279835
773,75.23811794864214,99.42796746399178
774,75.58492380148864,99.41060635288066
775,80.16843580283253,99.4116512345679
776,76.66548994217078,99.41703639403292
777,75.36036680611097,99.42129629629629
