car_cropped_query (2995100),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9242149915107623,0.15157001697847544,0.048657865957512446,0.004053924880112027,0
airplane_cropped_2,0.9338311974211124,0.13233760515777504,0.039152695661644074,0.0029948966875444683,0
airplane_cropped_3,0.8699988642652354,0.26000227146952937,0.0747418247490808,0.011519354773117477,0
airplane_cropped_4,0.9016845199112344,0.19663096017753118,0.058124511437418806,0.006804319676278471,0
airplane_cropped_5,0.915494563334128,0.169010873331744,0.050644027681929216,0.005235169330616873,0
ball_cropped_1,0.7037623821112226,0.5924752357775549,0.23236074287969594,0.06866742756754832,6780000
ball_cropped_2,0.5934767335430934,0.8130465329138132,0.3046245034274775,0.11435410415719231,1082200
ball_cropped_3,0.8415839974580372,0.3168320050839254,0.10872282615779096,0.01984872750471932,2003600
ball_cropped_4,0.8652733460581343,0.26945330788373123,0.0904013370776356,0.012574874698662478,1007300
ball_cropped_5,0.7192141956506737,0.5615716086986529,0.21030620711270243,0.05422694147450767,995800
car_cropped_1,0.926612826361199,0.14677434727760186,0.04355544491643716,0.0038011805636268864,0
car_cropped_2,0.96790490082438,0.06419019835123982,0.02170799380393852,0.0009794095015844603,1009200
car_cropped_3,0.9352053101762144,0.1295893796475714,0.038180685014225106,0.0029608545957523235,801000
car_cropped_4,0.9512937186630642,0.09741256267387188,0.02993752021012284,0.0017296486043725874,0
car_cropped_5,0.9380001575995317,0.12399968480093665,0.04328188268726594,0.00364370674769908,1103600
cat_cropped_1,0.8936947078253479,0.21261058434930435,0.06363349831926515,0.008583894603432883,1010200
cat_cropped_2,0.9025645462609682,0.1948709074780638,0.07026286867679396,0.007845714811850382,1997400
cat_cropped_3,0.9003802277846727,0.1992395444306545,0.06140010628924036,0.006707310336386774,1003500
cat_cropped_4,0.8857068678669451,0.22858626426610995,0.08022551029238559,0.008745157602192665,1515200
cat_cropped_5,0.8874153902035333,0.2251692195929335,0.07631482700043118,0.012788099565812002,0
dolphin_cropped_1,0.936096256684492,0.12780748663101604,0.04212898105792945,0.0032674236583645024,0
dolphin_cropped_2,0.8501911542323493,0.2996176915353015,0.10538138532802852,0.017670305631596054,0
dolphin_cropped_3,0.827487698711864,0.34502460257627193,0.14561881109554675,0.024897116387338276,0
dolphin_cropped_4,0.7966530492972151,0.40669390140556966,0.13116198438397703,0.02818462841139463,0
dolphin_cropped_5,0.8539886430172946,0.2920227139654108,0.123376978059103,0.017957632581557834,0
face_cropped_1,0.9097963421583238,0.18040731568335233,0.05487659096989491,0.007105132789137227,8320100
face_cropped_2,0.9012220340132533,0.19755593197349344,0.05947173058720649,0.00856674606404309,1010300
face_cropped_3,0.8996055053914263,0.20078898921714738,0.0626452094161256,0.009215134459564409,1002000
face_cropped_4,0.8963094666145776,0.20738106677084517,0.06053025424757379,0.0077818156592819095,2000100
face_cropped_5,0.9069111592198071,0.18617768156038592,0.0637327686893295,0.00923537790868408,1687300
lotus_cropped_1,0.8959383665267234,0.20812326694655323,0.0691181833278534,0.008550673005099228,643700
lotus_cropped_2,0.8912086879507872,0.2175826240984257,0.06609033923767083,0.009352629628328241,0
lotus_cropped_3,0.7758561227459033,0.44828775450819336,0.210267226760162,0.04501944676490881,0
lotus_cropped_4,0.8842180191608335,0.23156396167833307,0.06903697416354901,0.00956022916666445,0
lotus_cropped_5,0.8710551147930607,0.25788977041387845,0.079496892557792,0.013686265302970782,0
pickles_cropped_1,0.607231465806518,0.785537068386964,0.41098781275610335,0.12044284790083566,68939000
pickles_cropped_2,0.6639168372440454,0.6721663255119095,0.3518659660111792,0.08947212849353801,42044100
pickles_cropped_3,0.6421244605722632,0.7157510788554735,0.3548350460689624,0.09388590066730082,83926700
pickles_cropped_4,0.6656327937152396,0.6687344125695208,0.3336605175473792,0.0829077626564134,68733000
pickles_cropped_5,0.637364713669499,0.7252705726610021,0.35600545129323014,0.0963910362865185,72122200
