cat_query (4187000),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8453704681756429,0.3092590636487144,0.14301921960832778,0.017780886587832983,0
airplane_2,0.8821195572845063,0.23576088543098733,0.0890281533642288,0.00939401188784479,7688300
airplane_3,0.8269827895980026,0.34603442080399466,0.14010461608864994,0.021480900061339497,1020400
airplane_4,0.8468993485400235,0.30620130291995307,0.12718343371986796,0.016334940436957306,1987600
airplane_5,0.7694896239153057,0.4610207521693886,0.2140293620094212,0.03640918053583537,1007600
ball_1,0.8660016388069486,0.2679967223861029,0.08632572580353971,0.012919472834791995,1993800
ball_2,0.47254382169780407,1.054912356604392,0.46669358735535305,0.19316765153647109,1123000
ball_3,0.8793535580070312,0.24129288398593768,0.07546362143523679,0.010032566804128732,2001400
ball_4,0.9330979351032448,0.13380412979351033,0.046357708003657766,0.0044630864969139655,1983900
ball_5,0.6841389322690729,0.6317221354618544,0.2563207360763772,0.06389637808434866,1565200
car_1,0.8829597352619679,0.2340805294760643,0.0858883985658375,0.012590658248305067,0
car_2,0.8869931719150083,0.22601365616998337,0.07347959779320566,0.00890170679690683,0
car_3,0.8862487459383375,0.22750250812332481,0.07911056821176679,0.009558884620518777,0
car_4,0.9192129733614843,0.16157405327703156,0.04990028935453491,0.004542625969439141,6940400
car_5,0.9112929937259482,0.17741401254810357,0.059650397402985535,0.004871328319489536,1137400
cat_1,0.8837246595117053,0.23255068097658946,0.07419210175873242,0.009717396874567744,1998800
cat_2,0.9430816985766681,0.11383660284666376,0.034054606410213045,0.0027113835020910596,1988600
cat_3,0.9399246591724468,0.12015068165510641,0.03479406790174844,0.002234910440183756,1915400
cat_4,0.9344399141299479,0.1311201717401041,0.03947203781796433,0.0032452784811073535,1584600
cat_5,0.8587918059652573,0.28241638806948544,0.09622716184021947,0.014693895498438995,1999600
dolphin_1,0.9491804683508842,0.10163906329823176,0.03189560643791145,0.0021326063426799022,1008400
dolphin_2,0.8530523598820059,0.2938952802359882,0.09585789279469542,0.016674013306556938,998700
dolphin_3,0.7244923612028353,0.5510152775943292,0.2692747149905756,0.05349027584492633,1217900
dolphin_4,0.7708286288271793,0.4583427423456413,0.18584424645268371,0.035534384719447996,0
dolphin_5,0.8329905554078518,0.3340188891842962,0.15581461970956187,0.020857276535122538,0
face_1,0.9495704584242473,0.10085908315150549,0.03044607504837384,0.0015318579993489393,6969600
face_2,0.8978741078826495,0.20425178423470103,0.07204709326659449,0.007587781151393724,2136500
face_3,0.90876362284248,0.18247275431504015,0.06410109826848408,0.006917401811390344,2003400
face_4,0.9542245254793033,0.09155094904139356,0.029605320379680646,0.0017401483908715022,2845900
face_5,0.9201259360108918,0.15974812797821647,0.05731000658813479,0.004906728828224775,2287700
lotus_1,0.9377937937164277,0.12441241256714458,0.03834311092145172,0.003534917154594477,1001500
lotus_2,0.8870191439407622,0.2259617121184757,0.07700504686099469,0.007895220350035655,1988500
lotus_3,0.5524731611780067,0.8950536776439868,0.4677963884295225,0.13555808036715236,1597600
lotus_4,0.9439072030462221,0.11218559390755561,0.03395977475916396,0.002416574224121426,0
lotus_5,0.872995003311059,0.2540099933778821,0.07906683701976194,0.011686972886857697,0
pickles_1,0.39464169867932536,1.2107166026413492,0.6337545813738579,0.32278011625042,125090100
pickles_2,0.38546671533923305,1.229066569321534,0.6398238269201075,0.3465013269826813,160927200
pickles_3,0.40441037215242354,1.1911792556951528,0.5931455040276539,0.274162613973599,109849300
pickles_4,0.412861033441664,1.174277933116672,0.5985261961390561,0.2739111018794875,153048100
pickles_5,0.412720072271876,1.174559855456248,0.587571991780962,0.27964205314187757,69724000
