strawberry_query (4187000),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8638844403017243,0.2722311193965513,0.1306402630149561,0.011819972925271408,0
airplane_2,0.8099850777851852,0.3800298444296296,0.19112565330954487,0.022957571816750125,7688300
airplane_3,0.8203294948654899,0.35934101026902016,0.15613106261355603,0.01933039616551185,1020400
airplane_4,0.8224174283498198,0.3551651433003605,0.15991200758270455,0.018817162803289936,1987600
airplane_5,0.8899205691765373,0.2201588616469255,0.07883538482433365,0.008340487023963462,1007600
ball_1,0.7226561705617056,0.5546876588765888,0.2950372062660564,0.06204035974453688,1993800
ball_2,0.689786852535192,0.620426294929616,0.2335348544212712,0.07576561871765439,1123000
ball_3,0.7663934101669785,0.46721317966604325,0.23928338114631248,0.0406917277533415,2001400
ball_4,0.7479598742654093,0.5040802514691813,0.2630310573344955,0.04501277968568441,1983900
ball_5,0.8349167691676918,0.33016646166461666,0.10786005599478227,0.02576427494999042,1565200
car_1,0.7155590936620027,0.5688818126759948,0.2699617128199499,0.05346671714487868,0
car_2,0.7122394965066402,0.5755210069867196,0.29282303465754494,0.06273672622253933,0
car_3,0.7053697841546943,0.5892604316906114,0.3046302081757266,0.06909061760945001,0
car_4,0.7238017994393142,0.5523964011213717,0.28676552988817977,0.05628382934367328,6940400
car_5,0.7066557401614626,0.586688519677075,0.3044663284315107,0.0669053070583967,1137400
cat_1,0.7080234487451258,0.5839531025097485,0.2863673155059344,0.06008836844960397,1998800
cat_2,0.7453662677311184,0.5092674645377633,0.2656593246199567,0.04586904533908993,1988600
cat_3,0.7651192336247687,0.4697615327504627,0.24423860988784007,0.037407881737339096,1915400
cat_4,0.7654098645698499,0.46918027086030023,0.24357103679940348,0.03603553587298758,1584600
cat_5,0.6813032116987836,0.6373935766024326,0.3111893321942076,0.07593977889483677,1999600
dolphin_1,0.7302499879747401,0.5395000240505199,0.2776683776909181,0.05356100323511727,1008400
dolphin_2,0.7640478936039361,0.471904212792128,0.24280805895481156,0.04406343134832154,998700
dolphin_3,0.9085690856908569,0.18286182861828615,0.06255775330205511,0.009518379218184875,1217900
dolphin_4,0.8613437354201128,0.27731252915977433,0.11815380327485875,0.014683202299207125,0
dolphin_5,0.8578360229954232,0.28432795400915384,0.12438669557947138,0.012335413294161107,0
face_1,0.7347339380409401,0.5305321239181199,0.2759189348197126,0.050977002791581315,6969600
face_2,0.7032077586343504,0.5935844827312993,0.3014662289296896,0.06808999940130651,2136500
face_3,0.7206166378492825,0.5587667243014349,0.27622350296147,0.055870577101491556,2003400
face_4,0.7441096016852332,0.5117807966295338,0.2637093382225284,0.04671541130547784,2845900
face_5,0.7220012255067606,0.5559975489864789,0.2932501118271292,0.061259234176691046,2287700
lotus_1,0.7446301637688866,0.5107396724622268,0.2660510067640456,0.04643379035658541,1001500
lotus_2,0.7894280442804429,0.42114391143911434,0.21066655206408572,0.03008530233048871,1988500
lotus_3,0.7916659609219044,0.41666807815619145,0.21250057087813312,0.0322573063601766,1597600
lotus_4,0.7562416508627238,0.48751669827455246,0.2533867460964414,0.039347901503850945,0
lotus_5,0.7176451958397134,0.5647096083205729,0.27168980164767126,0.05557991427561713,0
pickles_1,0.6327156695629976,0.7345686608740047,0.37624282342701626,0.13220813844064702,125090100
pickles_2,0.6224990676506765,0.7550018646986469,0.3823444131255459,0.14615295277495854,160927200
pickles_3,0.6419712468762151,0.7160575062475699,0.33658302339356466,0.10474813078055936,109849300
pickles_4,0.6504219081654555,0.6991561836690889,0.34166995592481153,0.10389571007472789,153048100
pickles_5,0.6502809469956674,0.699438106008665,0.3314816514742011,0.10960848122431034,69724000
