pickles_querry (4187000),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5050033270105637,0.9899933459788726,0.5161163827809119,0.2022974496533014,0
airplane_2,0.4445866298427311,1.1108267403145378,0.5775384477074558,0.24980538509953756,7688300
airplane_3,0.4880630144927537,1.0238739710144928,0.5313329467710193,0.19923385160279175,1020400
airplane_4,0.4808220365700563,1.0383559268598876,0.5397861109449862,0.21354973029737548,1987600
airplane_5,0.5709277628765792,0.8581444742468416,0.44520506761160467,0.14518375842871614,1007600
ball_1,0.3495808888888889,1.3008382222222221,0.6799672678099479,0.365957866422583,1993800
ball_2,0.7325779166666666,0.5348441666666667,0.25548462465701427,0.08552316859725247,1123000
ball_3,0.40441848401826486,1.1911630319634703,0.6201579218267951,0.28279963767135285,2001400
ball_4,0.3748845925925926,1.250230814814815,0.6513194574379249,0.32506925644918744,1983900
ball_5,0.5850043055555556,0.8299913888888889,0.4250556383675016,0.1366998442148044,1565200
car_1,0.3750412385786802,1.2499175228426396,0.6477209637403462,0.31260263857022036,0
car_2,0.35025274450084604,1.299494510998308,0.6755236455489488,0.3566555221712645,0
car_3,0.34057423350253807,1.3188515329949237,0.6868575583636275,0.3748835160797679,0
car_4,0.3507265177664975,1.2985469644670051,0.6759726088564577,0.3683603095441398,6940400
car_5,0.335345807106599,1.329308385786802,0.6916208271046873,0.39114923041153804,1137400
cat_1,0.3563402269503546,1.2873195460992908,0.666765688817107,0.3365095970694962,1998800
cat_2,0.3695881669835235,1.260823666032953,0.6577727948085531,0.34695300961897274,1988600
cat_3,0.39204395195195196,1.215912096096096,0.6353139651668235,0.3163496788053977,1915400
cat_4,0.39233458289703316,1.2153308342059337,0.6369064189399917,0.3229251497054893,1584600
cat_5,0.3389586666666667,1.3220826666666667,0.6900822850108476,0.3785515559563815,1999600
dolphin_1,0.36097654376163874,1.2780469124767224,0.6665488300997348,0.35775152549415745,1008400
dolphin_2,0.4086128333333333,1.1827743333333334,0.6225748459152656,0.2943691144547608,998700
dolphin_3,0.6266674560530681,0.7466650878938641,0.3915024471559417,0.12195680658826556,1217900
dolphin_4,0.5278310948275862,0.9443378103448277,0.4975036595312263,0.20793300113372384,0
dolphin_5,0.5150347753934192,0.9699304492131617,0.5048380785303869,0.18985335281855972,0
face_1,0.36165865636812333,1.2766826872637531,0.6651651132248189,0.34925677702978103,6969600
face_2,0.34437488258560084,1.3112502348287984,0.6834948132273945,0.36840128805372746,2136500
face_3,0.36808190168601806,1.2638361966279639,0.6575582628131972,0.33170131477033105,2003400
face_4,0.37499194441356315,1.2500161111728738,0.651561675000539,0.3274951998358117,2845900
face_5,0.3489259438339438,1.3021481123321124,0.6794171119085292,0.3689710554750472,2287700
lotus_1,0.37155488209606985,1.2568902358078602,0.6565803673404375,0.34118071698238905,1001500
lotus_2,0.4286974421768708,1.1426051156462584,0.5937113338765251,0.25615430774775916,1988500
lotus_3,0.8011846844262296,0.39763063114754094,0.1890018090654384,0.04462450250751714,1597600
lotus_4,0.38316636918990704,1.233667261620186,0.6463702097745752,0.3289051028858201,0
lotus_5,0.3754434739229025,1.249113052154195,0.6494905521597739,0.3106804943715866,0
pickles_1,0.979656486015434,0.040687027969131956,0.021245414329649,0.0005008772733916699,125090100
pickles_2,0.979345,0.04131,0.01802144107260386,0.0005685705336463447,160927200
pickles_3,0.923425545988783,0.1531489080224341,0.07037703735899128,0.006596358783430569,109849300
pickles_4,0.9428675781482759,0.11426484370344803,0.05895681649343581,0.003962046524748522,153048100
pickles_5,0.9292412036950611,0.14151759260987726,0.07382999005606165,0.005003032955524034,69724000
