airplane_query (4187000),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9277250591514251,0.1445498816971499,0.05468241845529964,0.0032591886318531615,0
airplane_2,0.957938009024704,0.08412398195059172,0.029504585341323816,0.0013678268416509153,7688300
airplane_3,0.9441740567338688,0.11165188653226235,0.038339046148541236,0.002410363916711819,1020400
airplane_4,0.9532156570886351,0.09356868582272965,0.03311924521978624,0.002342289729962333,1987600
airplane_5,0.8739033818225072,0.2521932363549858,0.11697374205283645,0.009549702695982052,1007600
ball_1,0.8340776878774305,0.3318446242451389,0.13424706660480903,0.019026652684457468,1993800
ball_2,0.5692222558951439,0.8615554882097125,0.3716891329255307,0.11981148503156418,1123000
ball_3,0.8901618206249822,0.21967635875003574,0.08044781211408743,0.009981405092955482,2001400
ball_4,0.8651257874222107,0.2697484251555784,0.10813193579789873,0.01294950103949568,1983900
ball_5,0.7916934164579862,0.4166131670840278,0.1600830405521065,0.02761719964283003,1565200
car_1,0.8786477045321588,0.24270459093568236,0.10043894112960211,0.01065455106723269,0
car_2,0.8574549323130254,0.2850901353739491,0.12839551684398715,0.01761710618405693,0
car_3,0.81042691869015,0.3791461626196998,0.1497504624957719,0.02689025658220728,0
car_4,0.8633081550762365,0.2733836898475271,0.12246244163509952,0.014286754645827349,6940400
car_5,0.8414893238762122,0.3170213522475756,0.13940799840920798,0.019581046513114618,1137400
cat_1,0.8660274551240055,0.26794508975198894,0.11902927224948223,0.014744781827666281,1998800
cat_2,0.851921277763084,0.29615744447383185,0.11497589566275718,0.014756027543704682,1988600
cat_3,0.8733021081807427,0.25339578363851456,0.09303740565235086,0.010678611980298035,1915400
cat_4,0.8751597137804994,0.2496805724390014,0.09936245266354526,0.011103257303841986,1584600
cat_5,0.8152596506275552,0.36948069874488954,0.15003939559149126,0.027576182665665857,1999600
dolphin_1,0.8478539752300115,0.304292049539977,0.12055726170498421,0.016002052397398932,1008400
dolphin_2,0.8594463987048632,0.28110720259027366,0.10095520778464205,0.015932919854659226,998700
dolphin_3,0.812378751523567,0.37524249695286616,0.1763774173354441,0.02325210352431001,1217900
dolphin_4,0.7949495986525135,0.4101008026949729,0.13691748059153955,0.028393259366567287,0
dolphin_5,0.9164009985225117,0.16719800295497678,0.0644437942964389,0.0048472651971740634,0
face_1,0.8620965629205998,0.2758068741588007,0.11611490599346541,0.01431911700469452,6969600
face_2,0.8193870875936804,0.3612258248126392,0.14463446498353227,0.02530898145205503,2136500
face_3,0.8361056891894119,0.3277886216211762,0.11849922512556375,0.01840907704180371,2003400
face_4,0.8480297942581385,0.3039404114837231,0.11087369749021357,0.015376188027042124,2845900
face_5,0.8255676116204462,0.3488647767591073,0.1379654257888755,0.022242818818276392,2287700
lotus_1,0.8444238753027098,0.3111522493945803,0.11945257022552483,0.01676624783739628,1001500
lotus_2,0.90605773006518,0.18788453986964027,0.05894923941321515,0.0065865271818666745,1988500
lotus_3,0.6361084626103243,0.7277830747793514,0.3765746240083075,0.08432083941882809,1597600
lotus_4,0.8795041465495765,0.24099170690084673,0.10610902983413305,0.011959972947541201,0
lotus_5,0.8546783707622054,0.2906432584755891,0.11080263425729299,0.016764805378403986,0
pickles_1,0.48097693926770885,1.0380461214645824,0.5390313370970224,0.21411141502259828,125090100
pickles_2,0.47557336150184404,1.048853276996312,0.544856968370565,0.23188751297438767,160927200
pickles_3,0.5128411722109381,0.9743176555781239,0.4972917882673921,0.17445891844592967,109849300
pickles_4,0.5077345584880385,0.9845308830239228,0.5032142466146565,0.17524229447170922,153048100
pickles_5,0.5168869146579649,0.9662261706840701,0.49155741265144093,0.1789444859653751,69724000
