dolphin_cropped_query (2995100),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9136362337485844,0.17272753250283124,0.05836149809006743,0.0066933579426693155,0
airplane_cropped_2,0.9110698526107883,0.1778602947784232,0.05718312551260891,0.006533280684863821,0
airplane_cropped_3,0.8698193041360371,0.26036139172792583,0.08762009729853504,0.01593633100349835,0
airplane_cropped_4,0.887263868962219,0.22547226207556195,0.07740986594515943,0.012264915571196047,0
airplane_cropped_5,0.887338227490164,0.225323545019672,0.07139454603238118,0.010378233427579979,0
ball_cropped_1,0.6961500259841547,0.6076999480316907,0.24699503636680523,0.07896223244741105,6780000
ball_cropped_2,0.6029230441454121,0.7941539117091756,0.29529040326127604,0.10888335569676931,1082200
ball_cropped_3,0.857333564207853,0.28533287158429393,0.09392341259934427,0.015323957604353062,2003600
ball_cropped_4,0.8715789692415308,0.2568420615169385,0.08553496057742586,0.012114697478596045,1007300
ball_cropped_5,0.7280216886962361,0.5439566226075276,0.19449891889030715,0.04733577483441639,995800
car_cropped_1,0.9053881742659541,0.1892236514680919,0.0627823999480053,0.007442215217084659,0
car_cropped_2,0.9105832053195755,0.17883358936084903,0.057958996959577076,0.006665087240659047,1009200
car_cropped_3,0.9044720944166846,0.1910558111666309,0.0622460072056387,0.007199843191944708,801000
car_cropped_4,0.9135622473543172,0.17287550529136575,0.055594742927301426,0.005335497118230731,0
car_cropped_5,0.8763793471561581,0.2472413056876841,0.07743357856227591,0.011115553462479532,1103600
cat_cropped_1,0.9172987825853491,0.16540243482930184,0.053747279412953694,0.005782017108895344,1010200
cat_cropped_2,0.9112645225761046,0.17747095484779085,0.061974537554688375,0.006238486849633225,1997400
cat_cropped_3,0.9165959821192746,0.16680803576145067,0.05370474454229122,0.005405659098299387,1003500
cat_cropped_4,0.9024630070198032,0.19507398596039355,0.07370656545805755,0.008481986390954025,1515200
cat_cropped_5,0.8958792089507579,0.20824158209848434,0.07677498068685788,0.010993609097148674,0
dolphin_cropped_1,0.9098508546670458,0.18029829066590836,0.05256796938714136,0.005289089046640758,0
dolphin_cropped_2,0.8424286996849911,0.31514260063001776,0.10953969182581803,0.021058685394952124,0
dolphin_cropped_3,0.8377865612326041,0.3244268775347917,0.12575505267199222,0.018328363457964254,0
dolphin_cropped_4,0.8057360114777619,0.38852797704447634,0.1340293660500106,0.03141516753922851,0
dolphin_cropped_5,0.8745889956092271,0.25082200878154587,0.10036119765454768,0.011285489416395851,0
face_cropped_1,0.9205651950820979,0.15886960983580423,0.048590837000194974,0.004961503638626129,8320100
face_cropped_2,0.9266886621278638,0.14662267574427232,0.045465190736713304,0.00446572004660171,1010300
face_cropped_3,0.9210332118455883,0.15793357630882332,0.048956435956282886,0.00493991829432914,1002000
face_cropped_4,0.9269211966087084,0.14615760678258363,0.04383891682528035,0.004022824585175136,2000100
face_cropped_5,0.9081058745419323,0.18378825091613554,0.061452231035055656,0.007197749947960909,1687300
lotus_cropped_1,0.9457544547687335,0.1084910904625328,0.04458814264734947,0.0028508532992849115,643700
lotus_cropped_2,0.9400438981174212,0.11991220376515782,0.040304222262151204,0.0031354735395933784,0
lotus_cropped_3,0.8087620549525959,0.38247589009480815,0.1828793398174613,0.0296728494099997,0
lotus_cropped_4,0.9303289185055195,0.13934216298896096,0.04658691346517941,0.0037776743731024096,0
lotus_cropped_5,0.906773201889773,0.1864535962204542,0.05667261782038245,0.007116837399416508,0
pickles_cropped_1,0.6253215793192859,0.7493568413614281,0.38971275576250497,0.1035217359051595,68939000
pickles_cropped_2,0.6804395605205771,0.6391208789588458,0.33084793636692317,0.07586065590470746,42044100
pickles_cropped_3,0.6698188123920195,0.6603623752159611,0.3340055745916065,0.08048786012037115,83926700
pickles_cropped_4,0.6945585139797186,0.6108829720405631,0.31184276684513973,0.06853412582426845,68733000
pickles_cropped_5,0.6662904339339779,0.6674191321320443,0.33508278378543976,0.08264878819917562,72122200
