car_query (4187000),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8284866685219303,0.3430266629561395,0.16938161050422387,0.02549245539423382,0
airplane_2,0.8836372447082144,0.23272551058357138,0.10969672991169882,0.012924187135176807,7688300
airplane_3,0.8392449959773929,0.3215100080452145,0.15131372913985716,0.021301503608345426,1020400
airplane_4,0.8594034168440587,0.28119316631188257,0.1403882270413617,0.017083962369681273,1987600
airplane_5,0.7714374263120767,0.45712514737584664,0.23436450604321812,0.04201085480190513,1007600
ball_1,0.8987551795450273,0.20248964090994548,0.07534451109350226,0.009888976565553704,1993800
ball_2,0.44857815378830607,1.102843692423388,0.486984958123479,0.20369288783844725,1123000
ball_3,0.8811267760702779,0.23774644785944418,0.0821014964877245,0.01074460796007128,2001400
ball_4,0.9088554239518706,0.18228915209625868,0.05986823331919938,0.005727824562150343,1983900
ball_5,0.6917501078265486,0.6164997843469029,0.2715646164591864,0.06615286201123945,1565200
car_1,0.9367681895093063,0.12646362098138747,0.04300689171271817,0.0027731671236808295,0
car_2,0.9683756345177665,0.06324873096446697,0.018595808524971225,0.0006955909026239403,0
car_3,0.8942639593908629,0.2114720812182741,0.07082780971248939,0.009329671314694133,0
car_4,0.9400507614213197,0.11989847715736043,0.04207034136486239,0.0033335630372494933,6940400
car_5,0.9146192893401015,0.17076142131979694,0.05202407070158883,0.005134693811026826,1137400
cat_1,0.9109009612269143,0.17819807754617129,0.05102818143607949,0.005540543813831971,1998800
cat_2,0.9093775453089112,0.18124490938217755,0.0642953137815352,0.0064506539500958655,1988600
cat_3,0.8854913797045778,0.22901724059084466,0.07492905098304191,0.008722255374816423,1915400
cat_4,0.8888752757328513,0.22224944853429718,0.08402558455058062,0.010278781430605129,1584600
cat_5,0.8981658958450837,0.20366820830983268,0.07637575289335885,0.011445081390652251,1999600
dolphin_1,0.9047663745758066,0.19046725084838692,0.06071246032282961,0.007056089656142823,1008400
dolphin_2,0.8126679357021996,0.37466412859560067,0.12106535787974701,0.025786104087140556,998700
dolphin_3,0.6966558914395872,0.6066882171208257,0.2946072120757057,0.06744204450478113,1217900
dolphin_4,0.694628697706984,0.6107426045860318,0.23114572140575776,0.06099003860508855,0
dolphin_5,0.8331536713070884,0.3336926573858231,0.17392883497930517,0.023627601268999175,0
face_1,0.9161691773214187,0.16766164535716244,0.05015379889070189,0.004606166749550506,6969600
face_2,0.9003053541687037,0.19938929166259245,0.07066537023223411,0.009714127648088485,2136500
face_3,0.8981542999072117,0.2036914001855765,0.06422572437658965,0.008641890067811816,2003400
face_4,0.8982702209380596,0.20345955812388095,0.060950480791271335,0.006708749217150902,2845900
face_5,0.89186242973045,0.2162751405390999,0.07054876011206114,0.009573837994617588,2287700
lotus_1,0.8832185105549767,0.23356297889004646,0.07362281200061177,0.009149614132781658,1001500
lotus_2,0.8949533823681757,0.2100932352636486,0.08963964474688739,0.008794957305042834,1988500
lotus_3,0.525377867465535,0.94924426506893,0.4919981094845308,0.1542605695766481,1597600
lotus_4,0.8982255748579286,0.20354885028414263,0.07598088505423817,0.008123792395856106,0
lotus_5,0.8889281397838322,0.22214372043233532,0.06723524021903751,0.009577845511509604,0
pickles_1,0.3681066077997057,1.2637867844005886,0.6565462496439906,0.3401691399786937,125090100
pickles_2,0.36270303003384097,1.274593939932318,0.6625621368405072,0.3642947058807271,160927200
pickles_3,0.4099000855895075,1.180199828820985,0.6144888525312364,0.28607072537421824,109849300
pickles_4,0.40356667747480096,1.192866645050398,0.6205394437218642,0.2878759892840055,153048100
pickles_5,0.4144209591475345,1.171158081704931,0.6092346606558579,0.2935785220814283,69724000
