face_cropped_query (2995100),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9011691082303785,0.19766178353924274,0.060072832764860785,0.008511010341108509,0
airplane_cropped_2,0.926492839964548,0.14701432007090387,0.0485782913127322,0.0063193340755804215,0
airplane_cropped_3,0.8657052299093952,0.2685895401812098,0.08493036883304812,0.016038777266475856,0
airplane_cropped_4,0.8908606239244141,0.2182787521511716,0.06934565424887001,0.01080122808533987,0
airplane_cropped_5,0.8990229767537008,0.20195404649259835,0.06412142992856257,0.01004331857708728,0
ball_cropped_1,0.709773855509975,0.58045228898005,0.2260513836236028,0.06428848965303288,6780000
ball_cropped_2,0.6010746297051792,0.7978507405896416,0.2960341490792228,0.10094919250439041,1082200
ball_cropped_3,0.8641073561351834,0.27178528772963306,0.09315161763354647,0.012247420512511037,2003600
ball_cropped_4,0.8680999761715305,0.263800047656939,0.08355372284992969,0.011659673975843454,1007300
ball_cropped_5,0.7384529531228794,0.5230940937542411,0.20194617436774523,0.045320234872299796,995800
car_cropped_1,0.8987939977701866,0.20241200445962648,0.06289075717319557,0.009161168910102614,0
car_cropped_2,0.9150533677274312,0.1698932645451376,0.05309301530342823,0.007125486003667828,1009200
car_cropped_3,0.9038471646634624,0.1923056706730755,0.06264188074535577,0.009165579444950604,801000
car_cropped_4,0.912726058262182,0.17454788347563593,0.050829345286067106,0.006019718588471861,0
car_cropped_5,0.8807198294304615,0.23856034113907693,0.07283680392335992,0.011095231025311443,1103600
cat_cropped_1,0.9362800310423047,0.1274399379153904,0.03946254950937134,0.0027849745516352747,1010200
cat_cropped_2,0.9032216162055269,0.1935567675889462,0.06008061806771472,0.005606563869145485,1997400
cat_cropped_3,0.926866599430586,0.14626680113882815,0.048922205722930705,0.003929870009112886,1003500
cat_cropped_4,0.8666745637929061,0.26665087241418783,0.08200339296887962,0.011530610769913734,1515200
cat_cropped_5,0.9325063366972475,0.13498732660550491,0.049567499531112044,0.0038143978465117814,0
dolphin_cropped_1,0.9293137382677994,0.14137252346440152,0.04357235218646213,0.004720397884944448,0
dolphin_cropped_2,0.8559915671794105,0.28801686564117907,0.0978458498479151,0.014643113233085247,0
dolphin_cropped_3,0.8332872505012918,0.33342549899741636,0.1400395531341339,0.02028201411461214,0
dolphin_cropped_4,0.8320329897713621,0.33593402045727594,0.11648257121874761,0.022091813386360574,0
dolphin_cropped_5,0.855547686278936,0.2889046274421281,0.12069846940666205,0.016254189570287004,0
face_cropped_1,0.9676059295071577,0.0647881409856843,0.022114472306128796,0.0008279648931849852,8320100
face_cropped_2,0.9597373698841875,0.08052526023162519,0.02277377807868745,0.0010053572664557265,1010300
face_cropped_3,0.9414220605232442,0.11715587895351176,0.03609598813971093,0.0024800502633016293,1002000
face_cropped_4,0.9459711653728539,0.1080576692542928,0.03266177237693676,0.0017544396523546165,2000100
face_cropped_5,0.9421174991587733,0.11576500168245346,0.041103807160707544,0.003007175039784029,1687300
lotus_cropped_1,0.9212786604499161,0.1574426791001676,0.0488948191749997,0.003677296345012889,643700
lotus_cropped_2,0.9438514187278828,0.1122971625442343,0.03611881089345291,0.0022564816797986885,0
lotus_cropped_3,0.7979083065445651,0.40418338691086964,0.20059370809978833,0.033149543141988654,0
lotus_cropped_4,0.9291787542909493,0.1416424914181014,0.04628382771530395,0.003932438335695443,0
lotus_cropped_5,0.9185446128995496,0.16291077420090072,0.05431847493696058,0.004485842780317271,0
pickles_cropped_1,0.6033800748966804,0.7932398502066389,0.40967213873763214,0.11750386169858847,68939000
pickles_cropped_2,0.656686357169253,0.6866272856614938,0.35078771456593644,0.08781041945530475,42044100
pickles_cropped_3,0.630527648910532,0.7389447021789357,0.3553895987278387,0.09530747419840163,83926700
pickles_cropped_4,0.6537628256757224,0.6924743486485551,0.3336261282006325,0.08351177654575581,68733000
pickles_cropped_5,0.6268596443019385,0.7462807113961228,0.35642119654702936,0.0973675206634691,72122200
