airplane_cropped_query (2995100),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.9340269099444212,0.13194618011115766,0.04545534729691896,0.0033307704139726763,0
airplane_cropped_2,0.9079221584842077,0.18415568303158475,0.05979912149194435,0.007212467119837399,0
airplane_cropped_3,0.9528935314016235,0.09421293719675305,0.028465362473602943,0.0017600645700612246,0
airplane_cropped_4,0.9614755259209358,0.07704894815812842,0.023634049733228715,0.00115539258224695,0
airplane_cropped_5,0.956804778107557,0.08639044378488575,0.02882627068967624,0.0012761143433218315,0
ball_cropped_1,0.7834949526055695,0.43301009478886104,0.19612753501653504,0.04057131085352422,6780000
ball_cropped_2,0.6428127942873243,0.7143744114253515,0.2754762188551862,0.08418382310047375,1082200
ball_cropped_3,0.8578407614638955,0.2843184770722089,0.09560407852428245,0.015383280772017026,2003600
ball_cropped_4,0.8989954276515243,0.20200914469695144,0.07485682199545356,0.007429968419726601,1007300
ball_cropped_5,0.7611423120867074,0.47771537582658524,0.18705143975921204,0.038160565663870286,995800
car_cropped_1,0.9416596473561194,0.11668070528776119,0.03767083282737497,0.0028870022275808626,0
car_cropped_2,0.9041681474697367,0.19166370506052655,0.056676964310695216,0.0064921847122423396,1009200
car_cropped_3,0.9101237542335877,0.17975249153282483,0.052961745747733144,0.00567338319745188,801000
car_cropped_4,0.9017348965823829,0.19653020683523442,0.06229916630024591,0.007271019994866201,0
car_cropped_5,0.8731477717485248,0.2537044565029505,0.08331250054302515,0.013154102500379091,1103600
cat_cropped_1,0.8877645805319763,0.2244708389360475,0.06833939431904403,0.009986465429499934,1010200
cat_cropped_2,0.8960412643393318,0.20791747132133626,0.07193409512611393,0.00838770800606119,1997400
cat_cropped_3,0.8840428461518433,0.2319143076963134,0.0671914387306867,0.008798770069635734,1003500
cat_cropped_4,0.8827463484191984,0.23450730316160326,0.08347718711697077,0.010310172074798871,1515200
cat_cropped_5,0.8663688766163633,0.2672622467672733,0.08471465838478309,0.015708642673280666,0
dolphin_cropped_1,0.8759456883900116,0.24810862321997684,0.07675208209621268,0.011843561549874352,0
dolphin_cropped_2,0.8620474485255042,0.2759051029489916,0.0905654150747189,0.013939829831548001,0
dolphin_cropped_3,0.8239685756256434,0.352062848748713,0.1359395679480557,0.022582154613225946,0
dolphin_cropped_4,0.8093452416191187,0.38130951676176283,0.11892555363880189,0.023397229138067775,0
dolphin_cropped_5,0.8587839363807996,0.2824321272384007,0.11171287235553645,0.014233588233103603,0
face_cropped_1,0.8762298680859643,0.2475402638280716,0.07457812804024307,0.012442834014567444,8320100
face_cropped_2,0.8568412445574387,0.28631751088512253,0.08686507992794114,0.016938789680925454,1010300
face_cropped_3,0.8555823140368857,0.28883537192622877,0.08965707498414051,0.017719678116124415,1002000
face_cropped_4,0.8515856051738483,0.29682878965230347,0.08478109073933442,0.01558721968874258,2000100
face_cropped_5,0.8582804423792652,0.28343911524146975,0.08840776969762286,0.016703403241346972,1687300
lotus_cropped_1,0.865441163506908,0.26911767298618394,0.08127153447005157,0.012582642411426197,643700
lotus_cropped_2,0.8468630010385279,0.3062739979229443,0.08784351796972154,0.016557139712469998,0
lotus_cropped_3,0.7444591158500677,0.5110817682998645,0.20584370119164958,0.04624433193492388,0
lotus_cropped_4,0.8327873418420485,0.33442531631590294,0.09794089851941881,0.019919438911259257,0
lotus_cropped_5,0.8419260155989263,0.3161479688021471,0.0893028873007688,0.017855321515365008,0
pickles_cropped_1,0.606148585065371,0.7877028298692579,0.4010356444696669,0.11352491433533793,68939000
pickles_cropped_2,0.6658275475889256,0.6683449048221488,0.3419762709593997,0.08381641310276672,42044100
pickles_cropped_3,0.6508558359902664,0.6982883280194672,0.3446137006656199,0.08798133992848874,83926700
pickles_cropped_4,0.6683927091061069,0.663214581787786,0.3238473080140298,0.07764385675768315,68733000
pickles_cropped_5,0.6463540499133914,0.7072919001732172,0.34578303276377886,0.09046654521038887,72122200
