ball_cropped_query (6409900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7013192148624341,0.13605650981191963,0.029910855544419846,1.218430032798085,0
airplane_cropped_2,0.6366380361352039,0.18240212121053503,0.04181750028643862,1.2638830780404655,5587500
airplane_cropped_3,0.6057727594308924,0.19181100499597686,0.049731961011751445,1.1733596846485443,1102400
airplane_cropped_4,0.5782415691811605,0.21293816256158346,0.04942590847414753,1.176801037628386,1016800
airplane_cropped_5,0.6170944848507748,0.18251359534576667,0.03891741001818153,1.1617785623853105,1976100
ball_cropped_1,0.403697659461265,0.37393440906942454,0.10605480160409729,1.158145476200388,1002900
ball_cropped_2,0.39263715120341414,0.3523162579621687,0.10049065529829614,1.3965937870440097,1491800
ball_cropped_3,0.8247567499731802,0.11278498226101755,0.024023578033417644,1.3796119780135752,2175700
ball_cropped_4,0.8156354869182878,0.0870986089984501,0.018975304041322978,1.2732589851020164,2001600
ball_cropped_5,0.7241561953234485,0.1596473654691235,0.04323203977067093,1.3983410917605084,2925900
car_cropped_1,0.5879759888645479,0.21081590301066766,0.04813450195049241,1.2327379682460518,441000
car_cropped_2,0.5640901079979295,0.22939275879027915,0.04453105306500319,1.268681579961821,0
car_cropped_3,0.5139392744990755,0.26478363644190844,0.0627795088960024,1.2651869284093618,0
car_cropped_4,0.6236836444571099,0.1914416882255557,0.03987713106061498,1.2695553959842931,0
car_cropped_5,0.5679219899656824,0.22777661346126898,0.052033150813272123,1.281638703986071,0
cat_cropped_1,0.7880595463457324,0.10823462504899728,0.020175183378482994,1.2988160153624964,0
cat_cropped_2,0.8685501666905139,0.06780268955728125,0.009416168164773748,1.2967147478721905,6782200
cat_cropped_3,0.7687973861944728,0.12493373370612104,0.0238740521518144,1.32574534096781,2090600
cat_cropped_4,0.8267411041444858,0.07999290385625307,0.013182704099983112,1.2674331883225718,2000900
cat_cropped_5,0.6900810392470101,0.17591988268167033,0.041405974963544284,1.3997517188570445,2598100
dolphin_cropped_1,0.6704109633178896,0.1645479958212982,0.03301907453604052,1.268774726679934,1031000
dolphin_cropped_2,0.602494225874464,0.20452763532415869,0.04649982034425123,1.2658247013745407,999800
dolphin_cropped_3,0.7583150896097555,0.14605053444493427,0.04180348767308872,1.3935201633722663,1000000
dolphin_cropped_4,0.6838096115934819,0.14941806852320333,0.034130192137963755,1.2411326637462827,999900
dolphin_cropped_5,0.8104541482141718,0.11078046686638637,0.028764152410364032,1.3391427955285473,1997100
face_cropped_1,0.8983403739646366,0.0825637740001722,0.019206634136075394,1.3780110964485228,750800
face_cropped_2,0.901635679659707,0.09482543372508503,0.023403669692079656,1.4205690086420493,0
face_cropped_3,0.9202258780364742,0.09474648796346113,0.02645027051085489,1.4392943445692403,0
face_cropped_4,0.9249927842699991,0.08314397008069178,0.01559711902799651,1.4094142219377073,7396300
face_cropped_5,0.9015550198352787,0.09569635899016608,0.02424083027236565,1.4248613003038932,0
lotus_cropped_1,0.9207670954861523,0.0579703311776786,0.007353888966936725,1.3384914963702645,0
lotus_cropped_2,0.924389936509827,0.06755909813026885,0.010562366294705784,1.3695319765095526,0
lotus_cropped_3,0.8912685043376203,0.1399034850856556,0.04094920763898814,1.5650641407325885,6655100
lotus_cropped_4,0.9160347228776458,0.08756546213796065,0.01339677351546375,1.420241797702199,1136300
lotus_cropped_5,0.8043913365220032,0.13308402701951713,0.03434505371477535,1.4197989063073302,2994100
pickles_cropped_1,0.8993051831661644,0.17149262751916178,0.057364565235885547,1.737488127188285,93645300
pickles_cropped_2,0.8621368656625411,0.15751423579565113,0.051269030662961894,1.623437646034582,56156700
pickles_cropped_3,0.7878302849594477,0.17764493919184896,0.05685304218393349,1.6270180754923596,102842400
pickles_cropped_4,0.8410537598844816,0.15842189759037967,0.05033479033134493,1.594008388347394,90296400
pickles_cropped_5,0.7825424722073789,0.1818826404914651,0.057765967526421665,1.6438194797617143,98234900
