dolphin_query (8859600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.907770506730008,0.07146635823887733,0.01776952836439177,1.3237508735455776,0
airplane_2,0.8506827806435766,0.07790402335592209,0.014544987574906496,1.2633760084807952,0
airplane_3,0.8798057534489082,0.07173985530720224,0.014615643141858727,1.2845351007727746,7933100
airplane_4,0.8649861704316857,0.07243148542352734,0.014646553234743058,1.266837467504746,1995500
airplane_5,0.9430116353095751,0.07136279019544325,0.01440816048832894,1.3583569427183773,2006800
ball_1,0.7287980729296455,0.12002962962962961,0.03003228623890052,1.1807439792261674,2136300
ball_2,0.5515189476980896,0.2588888888888889,0.06574889088759783,1.5512352980414474,0
ball_3,0.8203140885099472,0.13315773718924404,0.027087006714757736,1.408060067016239,0
ball_4,0.7964523770175728,0.12380740740740742,0.03049103760919914,1.3275542725149787,8665100
ball_5,0.7716069489685126,0.16990152505446623,0.0357286682413398,1.4918291985566945,3009300
car_1,0.809914441035951,0.0815474337281444,0.021068385619026176,1.2043217368426051,1923800
car_2,0.8377414754310902,0.06776762549351381,0.012528075825345325,1.2131524057966607,2111700
car_3,0.9337569199798693,0.04992592592592592,0.01079222018202792,1.2957463789023023,2996000
car_4,0.8141152115928182,0.07558180109043053,0.01763423881785942,1.1934164315701725,1712800
car_5,0.8018011321598788,0.08539823275051701,0.019252792129175265,1.203769368397194,2432700
cat_1,0.8624314481974044,0.09848605200945627,0.020557765001137877,1.3436781234925907,1267200
cat_2,0.7651912009464796,0.1342681875792142,0.03196091034136741,1.312287062165144,5349500
cat_3,0.7853419306606859,0.13043423423423423,0.027689572657509126,1.3342485379707612,1989200
cat_4,0.7746913797715279,0.11996889664533641,0.0355570680386951,1.2711155771434492,2774700
cat_5,0.7571142284569139,0.1502074074074074,0.031715923570914725,1.374575439577955,2376800
dolphin_1,0.755886375120731,0.11770982826401821,0.027851730644714405,1.2222479951496898,2009100
dolphin_2,0.6663092835519677,0.17338425925925927,0.034348791698827055,1.255818214576454,1993800
dolphin_3,0.792548720124452,0.16890812603648425,0.03669114049452131,1.520069663162151,460100
dolphin_4,0.6345163509035204,0.21457088122605364,0.04833382743469022,1.4516767113575002,0
dolphin_5,0.9095277562971334,0.08627582260371959,0.021180023687269005,1.3637270659442462,6992000
face_1,0.8491647960111515,0.115634906043804,0.028260271202363102,1.384251194471512,3285900
face_2,0.9413043439849537,0.08586732296636464,0.022798457477345876,1.4036912346660866,2001700
face_3,0.9227848628135089,0.11938145923849915,0.028579634325553906,1.4913316769464817,3439100
face_4,0.8563172403680488,0.12317068330142261,0.03189650035175209,1.4255052964847321,3004800
face_5,0.8611505193578849,0.12759853479853478,0.0316285807752176,1.450887701024483,3167900
lotus_1,0.7905978327042495,0.1442968138444121,0.038824517018563126,1.4019511667165239,3110100
lotus_2,0.9107940914387552,0.10206273620559335,0.02470466057634089,1.4213389332865558,3240700
lotus_3,0.973913383135589,0.19486017000607164,0.046500802096324144,1.8581461798732681,0
lotus_4,0.73742748532279,0.1546006787664158,0.03706453990181169,1.3491704854728912,0
lotus_5,0.8417312534746066,0.12528798185941042,0.026331836221773083,1.4073314841701272,7853000
pickles_1,0.9726252678409111,0.23095506465804683,0.0600630244328539,2.3236396440869016,144511600
pickles_2,0.9706339890070992,0.234679712962963,0.06087795249254093,2.4238656108651475,190572100
pickles_3,0.8277494633171604,0.22469924087169207,0.05833429865064893,2.0269372515665056,130257500
pickles_4,0.9422215973493993,0.21732574416156675,0.05715130067563826,2.0994572412319776,187563600
pickles_5,0.8397477041440352,0.22874316865285577,0.05840365341955114,2.113085706782819,85347500
