dolphin_cropped_query (6409900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7503929026482925,0.10108210581934632,0.025995256805010285,1.193212275014287,0
airplane_cropped_2,0.7218804593389625,0.12341399440719106,0.027990996553559296,1.2189961932467313,5587500
airplane_cropped_3,0.6602192742201948,0.1478020677720422,0.034149474027159406,1.1368162436084486,1102400
airplane_cropped_4,0.6599584856298956,0.14677205530705825,0.031823962773445985,1.1319969073529776,1016800
airplane_cropped_5,0.6632667527559744,0.14489370497743925,0.02828411888662341,1.131633547561777,1976100
ball_cropped_1,0.45047227086120256,0.32499653570313347,0.09298752919541801,1.1107060469715486,1002900
ball_cropped_2,0.4724406618346553,0.29403962934053396,0.08327028158726389,1.3338135672844527,1491800
ball_cropped_3,0.7984956200669915,0.12489505287209735,0.022318599326682075,1.3917281101732575,2175700
ball_cropped_4,0.6801278490011312,0.1668659410072754,0.04456770556998331,1.3180374313200096,2001600
ball_cropped_5,0.7193742450462709,0.1610829085136909,0.032065371511542956,1.4079975013254145,2925900
car_cropped_1,0.7076749298351569,0.12204467504637877,0.027379836163153332,1.1763370432390448,441000
car_cropped_2,0.6821490288242207,0.14379187619861938,0.028791951052657336,1.2071131760610163,0
car_cropped_3,0.6343786515748977,0.17286652204526842,0.04131048820774742,1.1823625319420201,0
car_cropped_4,0.7461301761344674,0.10738800766252814,0.025484581535060745,1.2181535838261526,0
car_cropped_5,0.696791956471816,0.13657305188761648,0.03534925245463001,1.2142103708850476,0
cat_cropped_1,0.7949298489279063,0.10321827044895836,0.020325499377086633,1.2968090087604573,0
cat_cropped_2,0.7688811468165349,0.12288622792185508,0.02698619404513811,1.3207600160402093,6782200
cat_cropped_3,0.7962618253502415,0.1085380359502782,0.01838856003340322,1.3183722090675625,2090600
cat_cropped_4,0.7857006182370225,0.103493117615755,0.03205383379749507,1.2788259354749483,2000900
cat_cropped_5,0.7712777862842387,0.1324349919696436,0.026728828792600023,1.3747050050573826,2598100
dolphin_cropped_1,0.7665119212935927,0.10105779435106528,0.019383444507505367,1.2308183006524562,1031000
dolphin_cropped_2,0.6909690504223127,0.14240184918932108,0.03253872426378338,1.2339196909437695,999800
dolphin_cropped_3,0.8145853914528841,0.1168630921044741,0.02329371511299748,1.3825514909187573,1000000
dolphin_cropped_4,0.6004053867840556,0.2055067750677507,0.04957535282513691,1.27663922148266,999900
dolphin_cropped_5,0.8851217175964865,0.07017942286954086,0.012623799402510641,1.327704132930486,1997100
face_cropped_1,0.8595010962456867,0.10032458054359955,0.019195606130365674,1.3901261829714653,750800
face_cropped_2,0.8916234820040803,0.09829272472059375,0.020428446369978787,1.4310348234208479,0
face_cropped_3,0.9073211970143372,0.0992594251439437,0.02115346492809333,1.4532913838665202,0
face_cropped_4,0.8641558108976335,0.10961937664576557,0.023971169152059425,1.4334129339272985,7396300
face_cropped_5,0.8923156332560326,0.09879717830985979,0.020891223367667328,1.433625630674749,0
lotus_cropped_1,0.7927274671188548,0.12307285104756842,0.031482842293824295,1.3679198453465262,0
lotus_cropped_2,0.8231686698339333,0.11607623011844698,0.02545838916711333,1.3938669502858438,0
lotus_cropped_3,0.921704534150508,0.1283393203886007,0.02600360966229227,1.560497681081449,6655100
lotus_cropped_4,0.8238280839435236,0.1281422546845789,0.02641883209046483,1.4523009077828883,1136300
lotus_cropped_5,0.860956595952169,0.10562374099676826,0.021007789902183886,1.4104088243315487,2994100
pickles_cropped_1,0.9104334363819675,0.1675678080615508,0.040773339883726854,1.7193532793913646,93645300
pickles_cropped_2,0.9129668590830371,0.13994959535042803,0.03293638324942861,1.5974454728395677,56156700
pickles_cropped_3,0.8747146067625945,0.1471343545425726,0.036127637591218266,1.5834167694867036,102842400
pickles_cropped_4,0.9142151205931385,0.13231745858647034,0.030774498649605082,1.5621790315784723,90296400
pickles_cropped_5,0.8667296656660093,0.15301526485554118,0.03749750484144687,1.6078932185452917,98234900
