lotus_query (8859600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.4894864829501994,0.13718945438339927,0.03888353083031601,1.7201354692206963,0
airplane_2,0.43344356319398464,0.17070338983050848,0.04239507271314899,1.670838069727867,0
airplane_3,0.44762473839435374,0.16089736621040668,0.04287234754948036,1.7040847937988222,7933100
airplane_4,0.43335846525510213,0.1702231115724384,0.040373405256034924,1.6791087112174392,1995500
airplane_5,0.5139701542290922,0.12504676253067815,0.029451678884640436,1.7697552906934966,2006800
ball_1,0.35376903594391673,0.23605323289391086,0.06134498299539959,1.562927729063597,2136300
ball_2,0.39394650373964235,0.1818960451977401,0.057602098141265025,1.890542188386021,0
ball_3,0.5284667313528355,0.11838909527126383,0.035664908424372976,1.7711276854390874,0
ball_4,0.46797139567910045,0.14895593220338985,0.04857661459532478,1.7013455999811546,8665100
ball_5,0.5523635807685938,0.10987437686939183,0.025404141458084065,1.8475233819421224,3009300
car_1,0.3969334133511699,0.19881103559035246,0.04971050008372239,1.6209387593962095,1923800
car_2,0.4011291044655361,0.19481212538357856,0.04319923603307493,1.6182131539226154,2111700
car_3,0.47136663738025975,0.1471317215865095,0.039285457534181334,1.7032326805800122,2996000
car_4,0.38290683561742467,0.20914502853537525,0.05341465381535813,1.6055226046941085,1712800
car_5,0.384834388590796,0.20723146634546447,0.04990203491231576,1.6157272729029317,2432700
cat_1,0.5125781744411194,0.12531626397403534,0.031073534943884495,1.7149997932092969,1267200
cat_2,0.44155142405305287,0.1645666902966639,0.05002570908787302,1.688791348004089,5349500
cat_3,0.4634159646096753,0.15132269557693284,0.041326430823530935,1.705069444083746,1989200
cat_4,0.4132161790712649,0.18331747862868636,0.06071598211196589,1.6696391484689395,2774700
cat_5,0.46716677907873855,0.14871939736346515,0.02834585460791031,1.7320045912730344,2376800
dolphin_1,0.38441977619039713,0.20650512893349743,0.05717537067551422,1.6402766923662313,2009100
dolphin_2,0.37292625151789827,0.21568220338983052,0.04906423120690102,1.6219873709051957,1993800
dolphin_3,0.5996111115106103,0.09279292801529078,0.016690047217475114,1.8821119496760672,460100
dolphin_4,0.4166618658374904,0.17428394700954608,0.061981864590338435,1.8014335622460669,0
dolphin_5,0.5321328145715729,0.11627288378070366,0.027294122602580812,1.7510778522042356,6992000
face_1,0.5166630134861183,0.12372936203918139,0.04178561709932259,1.7598105325408644,3285900
face_2,0.5567237654224505,0.10635672274903257,0.032599794772052035,1.7903489708155707,2001700
face_3,0.6196630399853095,0.0853456114595845,0.02583409035325856,1.8699323021561354,3439100
face_4,0.5233996909524369,0.1212156450172674,0.044568964973029035,1.8079565777635909,3004800
face_5,0.548449608681039,0.11084638149044927,0.04170575035877727,1.8253626607210989,3167900
lotus_1,0.4977840009740656,0.13278849332642537,0.05684046455435671,1.7852582200657525,3110100
lotus_2,0.5416877529041499,0.11334082785656638,0.03577449122575949,1.809103549531537,3240700
lotus_3,0.9539108177153027,0.04706080392701676,0.010629110609204065,2.233188614116324,0
lotus_4,0.4438461500118799,0.16215778693137056,0.05297510962642317,1.7188429531579934,0
lotus_5,0.5347859198818731,0.11564841077674008,0.026340430026207264,1.7741212889100453,7853000
pickles_1,0.6044460017732175,0.12017004940982713,0.032163036108302935,2.734549954429492,144511600
pickles_2,0.5240488400636764,0.12924645621468925,0.034862685240127866,2.850309540530781,190572100
pickles_3,0.5586517724029822,0.12124931853400639,0.042910790216779925,2.4599395422426733,130257500
pickles_4,0.6217322208140189,0.11357901430251363,0.03419988958944549,2.519961342179646,187563600
pickles_5,0.5605764198628523,0.12200869020433165,0.037725504015105396,2.523541397157268,85347500
