face_cropped_query (6409900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6111313338302049,0.16219993641471508,0.03759524740943702,1.294626370360475,0
airplane_cropped_2,0.5860124494965235,0.18058591543610633,0.042186591724425626,1.3391150218138383,5587500
airplane_cropped_3,0.5338798148890832,0.2123229109568721,0.050160474161346405,1.2536512805164048,1102400
airplane_cropped_4,0.5410876950929295,0.2063159415824585,0.04809667562866791,1.2438165646796369,1016800
airplane_cropped_5,0.5392195714241271,0.20798719755718414,0.04276301669453967,1.2383445316776505,1976100
ball_cropped_1,0.4022390670129663,0.33919170643403257,0.09931521973916965,1.1781623190229185,1002900
ball_cropped_2,0.4157833707575192,0.2994763639019172,0.08844546145496901,1.4079795324681166,1491800
ball_cropped_3,0.8541287318794081,0.061849833901567584,0.009736167960967627,1.4245020341083472,2175700
ball_cropped_4,0.7240170841477472,0.10549128860424803,0.03917957663707399,1.3465045554100834,2001600
ball_cropped_5,0.7133801876528992,0.12897074705700062,0.0270071470634377,1.4483659713501706,2925900
car_cropped_1,0.5820812557117119,0.178900170692249,0.04470400113344197,1.2873245111800389,441000
car_cropped_2,0.5387286319895424,0.21132336422883702,0.04211683596077177,1.3285724214608787,0
car_cropped_3,0.49120015115159227,0.24570634284345494,0.05979895669834422,1.3316020834603897,0
car_cropped_4,0.597468407609507,0.1729797224428622,0.0383829656776502,1.330078829145994,0
car_cropped_5,0.5721703942840621,0.18856737548886382,0.04634771393472311,1.3300255670902956,0
cat_cropped_1,0.7678282147180369,0.08373174432892888,0.017004834607406767,1.352433371666195,0
cat_cropped_2,0.8082987558830681,0.0654886333314357,0.018959021312037545,1.3605559888356131,6782200
cat_cropped_3,0.7908402665954761,0.07636608513770655,0.011855990962310865,1.3719297767643248,2090600
cat_cropped_4,0.7216415117525743,0.10657961338062912,0.03147882110813713,1.3472253373856478,2000900
cat_cropped_5,0.7649775033995782,0.10052421077546488,0.02040320008047381,1.4172392204823727,2598100
dolphin_cropped_1,0.6091395416627795,0.16813327440080542,0.033579070740049885,1.3441615371171143,1031000
dolphin_cropped_2,0.6200156106728382,0.1561921075865284,0.03622311492126734,1.3009627176777228,999800
dolphin_cropped_3,0.7467231086527949,0.11561417884711195,0.023172700260414014,1.4528850862476224,1000000
dolphin_cropped_4,0.6110816929844606,0.16299013069043614,0.04513392634731966,1.3027627211918997,999900
dolphin_cropped_5,0.7955112109590806,0.08246274170870052,0.013462415181099916,1.403925416314816,1997100
face_cropped_1,0.9164130325119023,0.03758266304272545,0.006887864837054925,1.4333357200524124,750800
face_cropped_2,0.959163438756582,0.03273846927559877,0.0040141121468664775,1.4704490227329685,0
face_cropped_3,0.959303632633893,0.041719603416992296,0.0061712159960863365,1.4929792446875099,0
face_cropped_4,0.9104324831507759,0.05349076073713152,0.01150428778684217,1.470156351127952,7396300
face_cropped_5,0.962589225563725,0.032160622241740836,0.004238092206932385,1.4722070496211261,0
lotus_cropped_1,0.8005617320199981,0.08382150359764338,0.02668427083706607,1.4166141588933843,0
lotus_cropped_2,0.8576507735546265,0.0639920386413811,0.01663118495024908,1.4347082274639973,0
lotus_cropped_3,0.923576835427638,0.09248656826436602,0.02014927761027308,1.6197406052130379,6655100
lotus_cropped_4,0.8445372782208268,0.08359232640622746,0.016383535540810068,1.4914101050883632,1136300
lotus_cropped_5,0.8736150891312372,0.06450457167826114,0.013160812401577822,1.4584559568995497,2994100
pickles_cropped_1,0.8730297262971388,0.14208703797510622,0.03644573535923106,1.7971271981761328,93645300
pickles_cropped_2,0.8427080452119727,0.1275970500283012,0.03130079863286703,1.686557512256075,56156700
pickles_cropped_3,0.7631849680686241,0.14977023016541163,0.03810900511593155,1.6924077833415427,102842400
pickles_cropped_4,0.8166599562220044,0.1305451746090021,0.03197605771302066,1.664964140545269,90296400
pickles_cropped_5,0.7561563115184823,0.15437037525970426,0.03853142986873612,1.7092681356630959,98234900
