strawberry_cropped_query (6409900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.49377617657081724,0.19803411745134283,0.043014355450276175,1.4349979702767484,0
airplane_cropped_2,0.48042263795199375,0.20703996545511272,0.0478278343191789,1.4836351637714338,5587500
airplane_cropped_3,0.43625536845805246,0.24404594113693173,0.05742183535168309,1.409768631216617,1102400
airplane_cropped_4,0.4355860997335411,0.24507189867972928,0.0561432710109705,1.4063336422074373,1016800
airplane_cropped_5,0.4392782393759833,0.2418468634762399,0.04979469040079863,1.388030813075243,1976100
ball_cropped_1,0.3095422637773549,0.3887943916902935,0.10881070778190782,1.388200912238185,1002900
ball_cropped_2,0.3081524315788783,0.3313459640974561,0.09732178335418011,1.635662690150074,1491800
ball_cropped_3,0.7094475567390748,0.08891583499573621,0.017925615503566812,1.5558753540230634,2175700
ball_cropped_4,0.6163615519958032,0.12434645772842447,0.03792960892324158,1.4492612613854547,2001600
ball_cropped_5,0.5539685490469891,0.16588382765071016,0.035564255246557014,1.6104678660718315,2925900
car_cropped_1,0.4637276776358325,0.220316964542508,0.05302202720079823,1.4536283489898512,441000
car_cropped_2,0.43188976541043167,0.24251870447522622,0.04892715533765599,1.4897740022715606,0
car_cropped_3,0.3899000998811352,0.27681235140005755,0.06773603707310102,1.5114280143739616,0
car_cropped_4,0.47190075016281385,0.21278132638346386,0.04487999668235541,1.4832430374891459,0
car_cropped_5,0.44147835093538956,0.2346775842610261,0.052599471455216984,1.485660213573869,0
cat_cropped_1,0.6216591016998549,0.12316986926597912,0.02484111569925161,1.4928604048004745,0
cat_cropped_2,0.6611629620076296,0.10299193532606801,0.020319270571585068,1.4754981181284181,6782200
cat_cropped_3,0.636785148953793,0.11720994355303122,0.020931276317640725,1.510983154695853,2090600
cat_cropped_4,0.5981413763712848,0.13506528723920028,0.03206248928112058,1.4606774910553098,2000900
cat_cropped_5,0.5844514063883403,0.1495744756614322,0.030776766326547966,1.5804780473283235,2598100
dolphin_cropped_1,0.49615179519569214,0.19623034879627893,0.03996177973865543,1.488780486888043,1031000
dolphin_cropped_2,0.475750597723692,0.21047411218931672,0.04597183593661644,1.4684688804070667,999800
dolphin_cropped_3,0.5859425739463823,0.15072662663731992,0.03156853870146266,1.6057849850590795,1000000
dolphin_cropped_4,0.5163272333276714,0.18254738858830932,0.04765124489338371,1.4222590477246606,999900
dolphin_cropped_5,0.6320121216813496,0.12377084733912927,0.022485818865998788,1.5455655858767592,1997100
face_cropped_1,0.7323688848376451,0.0812966492925732,0.013608153824877406,1.5597294703420734,750800
face_cropped_2,0.7636178664207206,0.0752713031902089,0.012391898883955133,1.599224817390589,0
face_cropped_3,0.7841600912431762,0.07163593822861304,0.012572314178504912,1.6199108124996544,0
face_cropped_4,0.782168066743083,0.0661483613562999,0.01221173023929343,1.583990314481633,7396300
face_cropped_5,0.7715843625554076,0.07225603927454895,0.012185178616350512,1.6003654290414473,0
lotus_cropped_1,0.681285180641425,0.10009296994136786,0.02621804015511979,1.5300181640105714,0
lotus_cropped_2,0.7263378061737864,0.08293457213009414,0.017529998162473855,1.5514161638153903,0
lotus_cropped_3,0.7456247163009039,0.10873057261523682,0.025501716614343785,1.7683769392639732,6655100
lotus_cropped_4,0.7602839458045715,0.0762753630294361,0.014550194254867107,1.595322263056307,1136300
lotus_cropped_5,0.6741350158607049,0.11236955334781423,0.02291288636305311,1.6084239595062626,2994100
pickles_cropped_1,0.7527693880992861,0.12801530780586268,0.038901026435947304,1.9418795852683923,93645300
pickles_cropped_2,0.6700871078803882,0.13840698061290443,0.03527868385559035,1.8374019671387622,56156700
pickles_cropped_3,0.6074964827879571,0.15725698991817444,0.04252393643831034,1.8495217257483036,102842400
pickles_cropped_4,0.669335370571377,0.1356973745343903,0.03613917452903972,1.809928775496123,90296400
pickles_cropped_5,0.6080819917242332,0.15799309555966862,0.042809014307451564,1.862834488445067,98234900
