car_cropped_query (6409900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7752955217139373,0.16077496222547083,0.03634927130190902,1.1063190270548096,0
airplane_cropped_2,0.8046911743909329,0.14402811081350292,0.0315539354813049,1.1040060649578844,5587500
airplane_cropped_3,0.7230706774884349,0.1751076794046701,0.03933487980412533,1.0372952768919388,1102400
airplane_cropped_4,0.7107682221659419,0.18319015714464976,0.03745498211224083,1.0344752293882853,1016800
airplane_cropped_5,0.7265305908481032,0.17167891638525778,0.03540689655995518,1.0337631201733086,1976100
ball_cropped_1,0.46328500971470693,0.3887910277762491,0.09492733201997368,1.0223092407111376,1002900
ball_cropped_2,0.4769984242138791,0.36768742504999463,0.0883335108145993,1.2701234174930673,1491800
ball_cropped_3,0.7598383878953617,0.22115740586794355,0.04316395188193445,1.3353877453428753,2175700
ball_cropped_4,0.6444618829940357,0.26504965202356356,0.059845777961994334,1.264346901341301,2001600
ball_cropped_5,0.7108779048977281,0.2423838416997899,0.04686551574183715,1.3396023371469759,2925900
car_cropped_1,0.7572528595134889,0.1626211677064498,0.03166766013703623,1.0727221101690394,441000
car_cropped_2,0.8562058137966905,0.09602696849562808,0.015405916429057837,1.064020013920529,0
car_cropped_3,0.7581490394298561,0.15638469958790513,0.03486636700011446,1.059108110760744,0
car_cropped_4,0.8479775557138612,0.11525001228459314,0.02023519889146517,1.1005763201697054,0
car_cropped_5,0.8132405422366255,0.13200979862353357,0.022702711426201064,1.0977032029262666,0
cat_cropped_1,0.7474642478587423,0.20766439197845582,0.04296559677366077,1.2424221530169262,0
cat_cropped_2,0.7139516234958372,0.23072962557324922,0.0478030282571909,1.2729520577373359,6782200
cat_cropped_3,0.7613951829272068,0.20496006413381646,0.042361031064231426,1.2604380713950303,2090600
cat_cropped_4,0.7472392989682571,0.20340055734798093,0.04782008521272433,1.2085856854969175,2000900
cat_cropped_5,0.731434636885157,0.23018388699072947,0.04547233358180452,1.3259873892723308,2598100
dolphin_cropped_1,0.8372809798076533,0.1319803629350399,0.02631531833780211,1.1269920731400038,1031000
dolphin_cropped_2,0.6956663886943107,0.21607540458839183,0.0435028953062424,1.154703944650574,999800
dolphin_cropped_3,0.8081171682759644,0.1970167492985393,0.03947974449246477,1.3067269190301185,1000000
dolphin_cropped_4,0.5871489464154092,0.29150280042469046,0.06273390117363219,1.206348636580494,999900
dolphin_cropped_5,0.8595908145878219,0.16062644341155866,0.035668614843663585,1.2532661020426679,1997100
face_cropped_1,0.7965431055386866,0.20770424988798303,0.042233321669270234,1.3334995252775703,750800
face_cropped_2,0.8238148725482267,0.20568004380427857,0.04291014551612458,1.3741145403054709,0
face_cropped_3,0.8362503580194823,0.2067131900140761,0.04409628441637776,1.405300583463339,0
face_cropped_4,0.794943067350558,0.21783077064031647,0.045419743042547485,1.3811240174368649,7396300
face_cropped_5,0.8191618707951688,0.20843430958985937,0.04399300975067745,1.3848237957356775,0
lotus_cropped_1,0.7455568684297076,0.22435430853380933,0.050502287420566984,1.3152337309418327,0
lotus_cropped_2,0.7606196066332688,0.223611835880067,0.046891552123805046,1.343065892288895,0
lotus_cropped_3,0.9146129078674905,0.20771056944691604,0.0448604207800856,1.4941597190907328,6655100
lotus_cropped_4,0.7640890390856933,0.2320168675359219,0.04656201779599722,1.3992880894625959,1136300
lotus_cropped_5,0.8226077777095588,0.2004583442915169,0.04282385306202139,1.3564313017751264,2994100
pickles_cropped_1,0.9033654635772265,0.24632249513951301,0.05259710399217602,1.6253255592858074,93645300
pickles_cropped_2,0.943653998261636,0.20688551772712513,0.0438415052950354,1.4889237920472347,56156700
pickles_cropped_3,0.9156189923774508,0.2101731531233947,0.04442457645341405,1.4725575498358157,102842400
pickles_cropped_4,0.9291500556570729,0.20411637813562333,0.04260472985569493,1.4639358973678513,90296400
pickles_cropped_5,0.9138015616526051,0.2143686063463862,0.044892896748154616,1.4962598224226198,98234900
