strawberry_query (8859600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5778961859392943,0.13256714350627197,0.02643389066523309,1.6236775278490274,0
airplane_2,0.5209496504692387,0.16075798977207262,0.034817040549205494,1.5880326816612726,0
airplane_3,0.4905249578272498,0.17830262044539574,0.04389420464288406,1.6475974761712522,7933100
airplane_4,0.48837639073748706,0.1797400015428024,0.04180182511289708,1.6239651410428517,1995500
airplane_5,0.5595250680045506,0.14455445225006186,0.029926908948631353,1.6958943061757554,2006800
ball_1,0.4490846017356261,0.20935000683340166,0.05152074124171048,1.4953725294847664,2136300
ball_2,0.3012170303350387,0.26705753724203907,0.07458789650582158,1.9467161690534405,0
ball_3,0.6800586091122789,0.0886490505316012,0.01790464502593849,1.645037454462974,0
ball_4,0.616075575728489,0.11059264725980592,0.023893212641728803,1.560176689729579,8665100
ball_5,0.5514457806818108,0.1515544461326966,0.03439015120015691,1.783529876220534,3009300
car_1,0.437770222344245,0.21352888655790114,0.05249761557332083,1.5749743451803095,1923800
car_2,0.4831492098733441,0.18377726163048433,0.037114050889443646,1.5453142928169616,2111700
car_3,0.5628747838812058,0.13920323924051425,0.029260302479240784,1.6131456365513865,2996000
car_4,0.4746979286346071,0.1897543097258384,0.03947361750733937,1.51176814535107,1712800
car_5,0.4677657477034173,0.19415862788069504,0.040941933452909675,1.5319467197246601,2432700
cat_1,0.5706918957787875,0.1369859987961582,0.032866221079112,1.658812771500743,1267200
cat_2,0.5983696842924033,0.11775927302999266,0.02490951260039786,1.536445749261091,5349500
cat_3,0.6047404611977155,0.11692834901321987,0.02121669413615779,1.5755932789510507,1989200
cat_4,0.5531172697670257,0.14145025534024971,0.03532353408648695,1.5174415637549654,2774700
cat_5,0.5428594669571088,0.15084684980183136,0.03096153035242225,1.64908110268035,2376800
dolphin_1,0.4471786862822862,0.20719935132312217,0.042540991306535755,1.5433596384997532,2009100
dolphin_2,0.47154952692311997,0.1918221094710947,0.0408679012010369,1.5257256612414356,1993800
dolphin_3,0.6441370370428355,0.11668569820026559,0.02650082565200653,1.7704143425662506,460100
dolphin_4,0.6001187789030396,0.12190195953683675,0.036258433755813904,1.6105235709216874,0
dolphin_5,0.6236206261890114,0.11356413220784567,0.0196615288133681,1.6465461873418712,6992000
face_1,0.6776419567122688,0.08774484420817706,0.017430443451616852,1.6163719348149321,3285900
face_2,0.6785090422464535,0.0931801501169375,0.017431026553961275,1.6740968691863476,2001700
face_3,0.7657182985546974,0.07002940341694888,0.012780117260624158,1.732620247052057,3439100
face_4,0.7096394858702795,0.07883760988804997,0.018198398842519715,1.6445325252218679,3004800
face_5,0.7394229743997155,0.06983131259884026,0.015310668542034958,1.6658896309924665,3167900
lotus_1,0.6596649717866959,0.09667483094044914,0.03061823299002366,1.6265428495799679,3110100
lotus_2,0.7105162067968612,0.08016956598137409,0.015120410286173135,1.6681533130457384,3240700
lotus_3,0.8313436393482141,0.11122028310447041,0.03440349138198228,2.139816407841549,0
lotus_4,0.6305613261994792,0.10227650284470972,0.025184222639985467,1.543890972633451,0
lotus_5,0.6301216774553696,0.11287479813573646,0.023765421936531448,1.6768463596791607,7853000
pickles_1,0.4982827949134213,0.17321586882612808,0.05643371552953149,2.785072494466722,144511600
pickles_2,0.4344484140820444,0.1797921632841329,0.05821467344569258,2.911666972692782,190572100
pickles_3,0.42581605055875443,0.18628050777744726,0.06326977467809954,2.5084217607776274,130257500
pickles_4,0.4986129168323365,0.17323263894771318,0.057124998302409365,2.546676981473525,187563600
pickles_5,0.43067015608244663,0.18415053252011626,0.05980120378988329,2.569764037871493,85347500
