face_query (8859600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8153197729381435,0.08535072056381315,0.015129896687810498,1.3964023017123444,0
airplane_2,0.7285754038717352,0.11527465539738416,0.02485752061425498,1.3535540528341838,0
airplane_3,0.6900223932559946,0.14329915084375383,0.03624991711866062,1.3940726814139328,7933100
airplane_4,0.6916390374748691,0.13842852965818142,0.03325922633639294,1.3678073179018009,1995500
airplane_5,0.788659907644592,0.1110567706260153,0.02482043629941044,1.4531378656074343,2006800
ball_1,0.6470228108386566,0.14423607290618357,0.038129091330393196,1.2522287838678665,2136300
ball_2,0.45526807507755235,0.2702852705583333,0.07286902910505305,1.6402463909993465,0
ball_3,0.889103831253761,0.06678851523882612,0.010540129239874968,1.4369377634178704,0
ball_4,0.8720898163916639,0.048990704088859055,0.011287010945184578,1.3596904607496672,8665100
ball_5,0.7621480650436022,0.13971543397634129,0.03423626779783037,1.54019935001512,3009300
car_1,0.6392844854494889,0.15847030305625096,0.04274995206888778,1.3092540514859905,1923800
car_2,0.7019248666722729,0.1202898317334416,0.024366787496446142,1.2958853777579056,2111700
car_3,0.799451231249154,0.08803990497548855,0.017728749606596164,1.3770424883146712,2996000
car_4,0.6949243070237449,0.12025109230589966,0.024827240287643812,1.2762209909779636,1712800
car_5,0.6845530118038381,0.12813233388448328,0.028343778620875625,1.2922658744657631,2432700
cat_1,0.772724306067386,0.11008630682604147,0.027097231192829176,1.418490095360138,1267200
cat_2,0.8376929152116599,0.059401059143177476,0.012751494286252366,1.339874170522532,5349500
cat_3,0.8368729401579732,0.06870112240960949,0.01103877494073178,1.3707215829922517,1989200
cat_4,0.7689211493342489,0.08926516571210452,0.023817306055208383,1.321160479379054,2774700
cat_5,0.7531373147543813,0.1181315406747141,0.027598135954763563,1.413442136356942,2376800
dolphin_1,0.6488921062621004,0.15279748864382642,0.02902381308121476,1.3107383371823529,2009100
dolphin_2,0.6633077012129629,0.1412334587306912,0.03188422003204279,1.3037350900315146,1993800
dolphin_3,0.8246182710106612,0.12223896809621324,0.03079040370261473,1.5557291490674483,460100
dolphin_4,0.7130500782092358,0.14033518661429337,0.03021801151555454,1.4436665373561137,0
dolphin_5,0.8810490665382286,0.06584026719259445,0.015018549127561802,1.4223647806131898,6992000
face_1,0.9415239297555055,0.03716199663053606,0.005676757315086174,1.415008639954437,3285900
face_2,0.9397849600313322,0.05241308544244434,0.01002135154499782,1.453978071186627,2001700
face_3,0.945885745838966,0.07629336205557162,0.016301821697763716,1.5299798940255214,3439100
face_4,0.9358068954103655,0.05332319728776145,0.009836064816786746,1.4521447091524766,3004800
face_5,0.9478347950618317,0.0561026017852586,0.009243023354175529,1.4731914873149472,3167900
lotus_1,0.8254027404292287,0.09351943329448606,0.022807581501887858,1.4402365969022888,3110100
lotus_2,0.9408399505732481,0.05467600928328393,0.00908897358296686,1.4635407277832435,3240700
lotus_3,0.9956829757253187,0.15666564078351025,0.04342421037409846,1.912100609490454,0
lotus_4,0.8311408884798877,0.06968487131966057,0.016774990336586183,1.3631634631982605,0
lotus_5,0.8575350976077833,0.08384853124969098,0.02127840200711685,1.4501265631420026,7853000
pickles_1,0.6971542577549751,0.22730687047000744,0.06421128900978176,2.472074876313809,144511600
pickles_2,0.6135523677731883,0.23740436760195527,0.06585445021232655,2.5903276728496087,190572100
pickles_3,0.6038320517016579,0.2305734169524795,0.06827791725118885,2.200408879178809,130257500
pickles_4,0.6850035364556503,0.22154210772885224,0.06372688486965265,2.25183480955265,187563600
pickles_5,0.6287320994309311,0.22846899472810822,0.06577711200817343,2.263887189763698,85347500
