ball_cropped_query (7973400),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7968619436354031,0.04667257780599036,0.018119155550893447,1.8664730740833124,0
airplane_cropped_2,0.7809941347331356,0.060299889935815,0.022704057439555014,1.926791013117575,0
airplane_cropped_3,0.7363130012184159,0.06569790635269132,0.02767373483772661,1.874472386180108,0
airplane_cropped_4,0.7686787504467673,0.05969327047291988,0.021192810322777568,1.8945337587654931,0
airplane_cropped_5,0.7153417414468143,0.07018565125869006,0.02727663957274503,1.8555086432131283,7559100
ball_cropped_1,0.7716390399166947,0.05606466382750744,0.018541137557134452,1.8703557652044638,0
ball_cropped_2,0.8454416764175662,0.07957465583971779,0.031323595743910394,2.1550351182322456,0
ball_cropped_3,0.9680944630190387,0.045842122634063745,0.02212431315504801,2.0743234986805374,0
ball_cropped_4,0.6756148923843628,0.07962344159619551,0.04671390531293806,1.80047694971917,0
ball_cropped_5,0.9776324982835118,0.03335732510932623,0.006879996093695357,2.029141672056317,7751000
car_cropped_1,0.8015132159808757,0.048535474881246876,0.017671621535828446,1.8859450881095663,1002500
car_cropped_2,0.7170694658623512,0.07911455051613905,0.029606976914877098,1.9384322566856451,0
car_cropped_3,0.7364418507872912,0.0684120685089302,0.028699772891298974,1.9001148330679407,999000
car_cropped_4,0.7163165837966697,0.06966088110019159,0.02978980744848348,1.8600553673481872,999900
car_cropped_5,0.6665458829880158,0.09220609106811133,0.0349772946485531,1.9246782528775728,0
cat_cropped_1,0.857277434526805,0.05077756857165084,0.019049134096977626,1.9780368308318308,1998600
cat_cropped_2,0.8977722181804187,0.03047961848639245,0.008541536831291005,1.9253351780035803,865500
cat_cropped_3,0.8807502551912079,0.05724900880846763,0.02611222530799392,2.045327344462165,0
cat_cropped_4,0.7715551394961272,0.05282293550238229,0.024362691997421027,1.8413171394530468,0
cat_cropped_5,0.873648296604576,0.0717990656673001,0.034412291073403455,2.134566649526946,6899100
dolphin_cropped_1,0.7394724903373268,0.07114548944281987,0.0269400071227741,1.9227834144093288,0
dolphin_cropped_2,0.9063200195469884,0.06860976453882822,0.033387344734996556,2.1562531818690585,0
dolphin_cropped_3,0.9606016329162019,0.05152926678733772,0.022428764563055124,2.100137051593079,0
dolphin_cropped_4,0.8632189908723428,0.0385458001703415,0.011989157153368681,1.9193685508598233,0
dolphin_cropped_5,0.8957796807449732,0.04469912775003082,0.020196571450948195,1.9912687383011565,6960500
face_cropped_1,0.9376230481244876,0.022638808170820958,0.00623197674754693,1.9352530305446716,3034400
face_cropped_2,0.9616556075274665,0.026288977858137098,0.008191714722687546,1.9753167949393133,2000000
face_cropped_3,0.9658846966639971,0.0285241746815503,0.012125691036600283,1.9888451541738614,1652900
face_cropped_4,0.9736141525409848,0.016695090104400224,0.004296276480796891,1.948038699418291,3008200
face_cropped_5,0.9620798370528567,0.03408899784391673,0.013699686576624856,2.010287205172875,1450700
lotus_cropped_1,0.7462827801347588,0.05966986984204122,0.0361400395465582,1.8375283615142257,2724800
lotus_cropped_2,0.9015373343284052,0.025549645137281175,0.011635120119210066,1.90378116723026,1038000
lotus_cropped_3,0.9934997521913022,0.06959587279478834,0.03090260182695709,2.2334649056421574,999100
lotus_cropped_4,0.8462832923048729,0.041295054775795405,0.015829993748384067,1.9063445324565034,999100
lotus_cropped_5,0.9545826224359553,0.06093945394797776,0.032276269916159436,2.150673145703021,2997900
pickles_cropped_1,0.9964027069459505,0.09249698785964607,0.04167765507616967,2.423025400977264,81425100
pickles_cropped_2,0.9638710135151379,0.08510211347255331,0.03791933288461816,2.32548043397248,44785600
pickles_cropped_3,0.9545394269735286,0.08741960099871575,0.039190174389507705,2.3374364966540218,96688800
pickles_cropped_4,0.9387796556614243,0.08464305335988362,0.03664764921863503,2.300054276001649,78468700
pickles_cropped_5,0.9920029074271691,0.0863748984270372,0.039280670161182335,2.3650144313622414,77497000
