face_cropped_query (7973400),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.7622781557254836,0.04777762047828567,0.0186701945399427,1.8920251030769293,0
airplane_cropped_2,0.7886325468714384,0.04720346510103071,0.01931218970065401,1.9498361206978612,0
airplane_cropped_3,0.7180671023108741,0.06134955819979509,0.025453797617472598,1.9019038431631294,0
airplane_cropped_4,0.7638149483560914,0.05058354112624513,0.01893276748901533,1.921155373852048,0
airplane_cropped_5,0.679536248823313,0.0724291970558119,0.027919255168541587,1.8826197721141094,7559100
ball_cropped_1,0.7484621868636007,0.05320657659215411,0.0218704164636708,1.9019428931838442,0
ball_cropped_2,0.869082816371377,0.06417563114936731,0.023972999850824735,2.1835184438411432,0
ball_cropped_3,0.9329241187489251,0.04281462823413784,0.01623175305309263,2.1141205806307717,0
ball_cropped_4,0.6436501366026153,0.08137564130183797,0.05294087175408304,1.8383075584924244,0
ball_cropped_5,0.9255038326010507,0.03516933657462237,0.007854971818319316,2.0764971581900156,7751000
car_cropped_1,0.7814656478714841,0.04444493046560537,0.01668656045529409,1.9160298028335672,1002500
car_cropped_2,0.7123524402340896,0.06990347752284423,0.02749533702286167,1.9685130552501262,0
car_cropped_3,0.7234389941373646,0.06208394941207834,0.027685537186517523,1.9281725929322413,999000
car_cropped_4,0.6837878658219543,0.07074485342058488,0.02980619158299634,1.8901338833565844,999900
car_cropped_5,0.6648040941193278,0.08208059076981333,0.03313187352609784,1.9550139831158855,0
cat_cropped_1,0.883054232920445,0.03304667244791319,0.01172921105764384,2.0026757868726546,1998600
cat_cropped_2,0.8828960538433804,0.024168162497665943,0.007631843849749072,1.9550378584519348,865500
cat_cropped_3,0.8927361454089393,0.04367938182988071,0.018757005335438535,2.0729612372483954,0
cat_cropped_4,0.7468278404412876,0.0507878834590471,0.030074544598450166,1.8755262231980319,0
cat_cropped_5,0.8834334765777385,0.059091163565822696,0.027304559080728635,2.161483065792287,6899100
dolphin_cropped_1,0.7341163046622037,0.062156533860703904,0.023599471572127807,1.9478677442908114,0
dolphin_cropped_2,0.893342640071813,0.060438333391908475,0.02709005676719047,2.1936987418051466,0
dolphin_cropped_3,0.941763484116885,0.0447685758775381,0.01611758218089015,2.139174096560116,0
dolphin_cropped_4,0.8367606111972132,0.03581554963193282,0.016465125127565157,1.9522029541692996,0
dolphin_cropped_5,0.8802181143727932,0.038054398597644944,0.01370777603707289,2.024549225828038,6960500
face_cropped_1,0.9262783639970485,0.015180991450061299,0.0059434409486893176,1.9674467317240647,3034400
face_cropped_2,0.9811007326327844,0.010448677398384894,0.002256121333329974,2.010505192369641,2000000
face_cropped_3,0.968698576499231,0.01709204942752575,0.005126337973217522,2.023843507949631,1652900
face_cropped_4,0.9272229292532754,0.01885553428483397,0.007637743043598589,1.9859993207295839,3008200
face_cropped_5,0.9807441240339132,0.018774289934045098,0.006719378820363964,2.0442314037817964,1450700
lotus_cropped_1,0.6950325272833007,0.06735986665217848,0.0423699564731364,1.875864835657619,2724800
lotus_cropped_2,0.8439829107736186,0.032404135985790235,0.017925686838117377,1.9425047443883638,1038000
lotus_cropped_3,0.9948319438666988,0.058674018108129083,0.023969907106621443,2.2722692553834327,999100
lotus_cropped_4,0.7944896185184234,0.046558552416216266,0.021494346590782767,1.9442338861163035,999100
lotus_cropped_5,0.9215069195951057,0.05657067464522429,0.026184140534345143,2.1924309114110314,2997900
pickles_cropped_1,0.9993262048222398,0.08145961627819015,0.03459517880763225,2.4553564271561665,81425100
pickles_cropped_2,0.9962582004051285,0.06999432647031327,0.030741495491883816,2.3586214933019143,44785600
pickles_cropped_3,0.9973241824447382,0.07099880529077425,0.03188023268850165,2.3660237447274284,96688800
pickles_cropped_4,0.9778619040493998,0.06828178674922358,0.029268980030368732,2.32913037003906,78468700
pickles_cropped_5,0.9977767743185807,0.0749406767311252,0.03222058697040241,2.3993710768939414,77497000
