car_query (22748800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.95960290171343,0.03461521480547326,0.011755332404678768,2.081355755066421,2518500
airplane_2,0.9241467569733227,0.031954504565023106,0.00999766802871397,2.029095963910864,0
airplane_3,0.9875032469310682,0.030929782071418603,0.009145904033825853,2.0911956121351274,5204700
airplane_4,0.9754661209640745,0.02513563670105344,0.008360900199363768,2.051943149825192,1387400
airplane_5,0.9870115103426088,0.04144415997000686,0.012960100827129934,2.1482025769413813,2010100
ball_1,0.6955059686869078,0.07690746380898665,0.038174850474520204,1.9465165484934437,3005600
ball_2,0.9938354251148632,0.08529437864260199,0.02801053363547985,2.464780521795778,2013800
ball_3,0.9047772944500588,0.05464808891361286,0.020998401737182447,2.1517177187561614,3004200
ball_4,0.7650727742856067,0.06729828915209626,0.028115086807718532,2.0243380959987496,2450900
ball_5,0.9538273234046354,0.06241246143127302,0.02255861223765509,2.2710659293522046,2635000
car_1,0.9604695089044791,0.02377326565143824,0.007863397655924175,2.0320602037214304,1303100
car_2,0.9624370724151284,0.01803722504230118,0.006039921851823403,2.007372612084507,2911400
car_3,0.9703372612759039,0.02175972927241963,0.009062615862275102,2.0316843485483593,2122800
car_4,0.8084952459694086,0.03825719120135363,0.01852991204538949,1.9011304920045229,1999300
car_5,0.8556096481522459,0.03050761421319797,0.012493807891960616,1.933431329223741,3085700
cat_1,0.9887774097869416,0.04240436332217302,0.016276460998078883,2.1547463484839087,2111400
cat_2,0.7854963175963147,0.05914529089704246,0.023936235500047098,1.9983603651080164,3010400
cat_3,0.9718457271442775,0.0361890062651484,0.01610522444666882,2.108082121378011,1471600
cat_4,0.681887117692,0.08000832735358474,0.0413064124120183,1.9403682084390446,0
cat_5,0.9948897188817045,0.0476994923857868,0.019664197809002082,2.18888821422056,0
dolphin_1,0.7884325241253647,0.045663443269148965,0.018419637973858302,1.9096899774401064,8476500
dolphin_2,0.9838540096699905,0.05439636209813875,0.020836420250444063,2.219877065096536,1018800
dolphin_3,0.9683794292502381,0.06757852025826873,0.02413429967030796,2.3121817327329732,2024400
dolphin_4,0.7466243969329283,0.08208107240795845,0.03310486052581287,2.1470185530623,3205500
dolphin_5,0.9684822501792751,0.03319034443694037,0.013808283158396476,2.0877906223683675,0
face_1,0.7719382151468543,0.06403672984481264,0.02603211884601113,2.0093981785274813,0
face_2,0.9121477014271834,0.043447838209459286,0.015456459394652414,2.0804329006300146,6622600
face_3,0.9139488937195491,0.0540518719897172,0.020424264344262935,2.1570825653132224,0
face_4,0.8517100719851433,0.052321330989485604,0.0212104822580046,2.0616203480443827,6814800
face_5,0.7901472551498032,0.06432302609967584,0.026046999025206317,2.0476695889298657,0
lotus_1,0.6133924382655348,0.10434028624417205,0.04692098207288401,2.0021411444361075,6834700
lotus_2,0.8615801950979063,0.06150808038951622,0.022697255187257966,2.1450911665140278,3098000
lotus_3,0.9965864578492918,0.10029173948018086,0.03320524726804407,2.627163092971504,994200
lotus_4,0.6621340654785658,0.0898053808454844,0.03761246951252088,1.9885180203984874,2980200
lotus_5,0.936671745569072,0.06643438424439149,0.024118253891361165,2.258497953645995,0
pickles_1,0.9996826946546256,0.13464465493846223,0.045628296967622106,3.763642445494536,133841600
pickles_2,0.9997685828010737,0.13567308629441627,0.0459133954024848,3.914353649855382,199535100
pickles_3,0.9994076514100786,0.1303609862615766,0.044393243975083804,3.4002439843793133,121519200
pickles_4,0.9995638103278458,0.13148794076565515,0.04481746502062387,3.4761964223787714,136395300
pickles_5,0.9995589578804778,0.1330272760317835,0.0451933966167734,3.581040155991699,75096200
