face_query (22748800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9556271474074816,0.029484812593739102,0.01036407975031334,2.103703198672927,2518500
airplane_2,0.8897842049158737,0.03461321188503681,0.011568825287300603,2.055695062978768,0
airplane_3,0.9052137466658101,0.043182056306325746,0.016037956226834654,2.1263903902894103,5204700
airplane_4,0.8913081655133979,0.0393022256743762,0.014378644454283242,2.0889272698435195,1387400
airplane_5,0.9513645443882859,0.042569001147207325,0.015352123627445027,2.175355288920456,2010100
ball_1,0.7746013046669138,0.04564090740474504,0.024760913669142317,1.9396701266140965,3005600
ball_2,0.9637815239069191,0.08254365123737817,0.03234237760775372,2.5012526979694027,2013800
ball_3,0.956715301790773,0.03775399502349409,0.013552203255711855,2.1475557877523714,3004200
ball_4,0.8796921878304025,0.03014041664226166,0.011995650984767169,2.0160221465620856,2450900
ball_5,0.9827058084817244,0.05148588618048136,0.015263482404768009,2.2664340777175314,2635000
car_1,0.780962963311623,0.06276300138569979,0.023699087260902894,2.0824271051088483,1303100
car_2,0.8287680452908558,0.04704494511488723,0.01587751935393126,2.0446260184972442,2911400
car_3,0.907941020865746,0.031313557291417056,0.012367118867216729,2.0579719379153927,2122800
car_4,0.7869029147038111,0.0392917621772961,0.013163427417527969,1.9214320271248906,1999300
car_5,0.7992242897946491,0.041717598776620624,0.015423803362568097,1.9634947727700298,3085700
cat_1,0.9575272720577565,0.04256192291129874,0.017868629360680392,2.1775144758812144,2111400
cat_2,0.8715663219451241,0.02895323408322721,0.008904408617399032,1.9986391211900214,3010400
cat_3,0.9505015186180782,0.034816312694541475,0.015407284690962215,2.12453690062778,1471600
cat_4,0.7688035344310481,0.0456527106645922,0.026943219734295736,1.929649459820537,0
cat_5,0.9421555627595,0.051421534267290715,0.02448373191122866,2.2205280926795314,0
dolphin_1,0.7255274035799415,0.0600431775993012,0.022257244570694834,1.9489585291899139,8476500
dolphin_2,0.9414956527638509,0.055790993754093375,0.023372377541403765,2.247428631015074,1018800
dolphin_3,0.973461453571635,0.06076489487515539,0.02147134538186102,2.310437650262801,2024400
dolphin_4,0.8683116396171443,0.047826490322673054,0.016027259004279454,2.1148858938273145,3205500
dolphin_5,0.9592739770135709,0.029239715143932556,0.012293098963982023,2.107043423823612,0
face_1,0.9054084139776998,0.021074514535752348,0.009216161601919265,2.002116458399001,0
face_2,0.971978643600056,0.02350137907435407,0.007467153327375098,2.08915937400927,6622600
face_3,0.989375200015165,0.032487966228904264,0.012268859803529984,2.1520530343727695,0
face_4,0.9748787556191376,0.015835375014521282,0.006007194580848217,2.0591585912431607,6814800
face_5,0.9296159029243568,0.02226044967742385,0.00858885507608237,2.0378380375931164,0
lotus_1,0.7449433256209507,0.05777845743636364,0.030757249663084404,1.968302991527775,6834700
lotus_2,0.9601426887128418,0.03427470921276931,0.010571323991773877,2.137227002386792,3098000
lotus_3,0.998222361699345,0.094127595379637,0.034992929513882026,2.634996018567442,994200
lotus_4,0.7935774002844206,0.0436663416460832,0.020605162594629203,1.9627235086397092,2980200
lotus_5,0.9081871428235269,0.06514996337347417,0.026672673341766505,2.277969186725478,0
pickles_1,0.9996826946546253,0.12860892482046485,0.04901285510575081,3.8357607448173443,133841600
pickles_2,0.9995371656021477,0.12963902284308557,0.04925572970348724,3.9872844959301945,199535100
pickles_3,0.9993498613037449,0.12432628735061094,0.04799319036428637,3.4640579837349668,121519200
pickles_4,0.9996763754045309,0.12545045659653972,0.04823884489625263,3.526022924823887,136395300
pickles_5,0.9996849699146269,0.1269899705977285,0.04852204733912986,3.6238352979885766,75096200
