strawberry_cropped_query (7973400),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.628758000704818,0.07418834976181882,0.027494086808943007,2.000286401330527,0
airplane_cropped_2,0.6417205071968846,0.07389880882166996,0.027438030154711572,2.0684219189316395,0
airplane_cropped_3,0.5781816122365836,0.09091769206964187,0.03375296216943037,2.027435539566388,0
airplane_cropped_4,0.6159164615419616,0.08003902513643749,0.027728257223694493,2.0438272788585445,0
airplane_cropped_5,0.548417598669835,0.10066023634361176,0.03689248670920306,2.0058693873909954,7559100
ball_cropped_1,0.6222997018189712,0.07674368895345603,0.02958263287566187,2.0017554546016414,0
ball_cropped_2,0.7700183830273932,0.06462010006402048,0.02420259103836932,2.2981449932937865,0
ball_cropped_3,0.8811751756470846,0.03491414190770395,0.012522851597686385,2.1944373907017103,0
ball_cropped_4,0.5794693740192821,0.08719360316967553,0.0571250288963367,1.9080853478913136,0
ball_cropped_5,0.814554915933589,0.04261637047020951,0.012006373151217942,2.158017426426235,7751000
car_cropped_1,0.6453379254708699,0.07018801006572746,0.024088347703634272,2.0237030068619184,1002500
car_cropped_2,0.5891378277211851,0.0898519566997828,0.035008704291737205,2.0987215325082818,0
car_cropped_3,0.5840266960590522,0.08986027051994068,0.03560870653760958,2.0521088211872707,999000
car_cropped_4,0.5522412733506724,0.09923536714889641,0.03792664149945908,2.0115620710726665,999900
car_cropped_5,0.553784852751777,0.10012890929318943,0.0398489069935083,2.0838164933889414,0
cat_cropped_1,0.7332867924402285,0.05463515731250285,0.0169084488825146,2.1122544375614876,1998600
cat_cropped_2,0.7266572545805114,0.05115969025710798,0.01591951299716029,2.0510550535053578,865500
cat_cropped_3,0.7361078035393656,0.061844423597641245,0.02017621881160424,2.185700690426771,0
cat_cropped_4,0.6080579155359396,0.08026726504987375,0.03630667757644024,1.9680087654139837,0
cat_cropped_5,0.7316881757935123,0.07087027739201651,0.026802181029682202,2.279558050249178,6899100
dolphin_cropped_1,0.5971467050659598,0.08696212573618134,0.03183282855497717,2.078643866815929,0
dolphin_cropped_2,0.721030243698523,0.07494035647777056,0.02625190622538857,2.31016888739142,0
dolphin_cropped_3,0.8174071421685419,0.05163458512459687,0.015375516272507894,2.2353992988300457,0
dolphin_cropped_4,0.6968715167585997,0.05880105681128699,0.02262162035471708,2.0397862104909428,0
dolphin_cropped_5,0.7269005888488133,0.05890203505070814,0.016868267921422757,2.1315941843338555,6960500
face_cropped_1,0.7574689831388519,0.04436870170565822,0.014110587231710122,2.0598212894340677,3034400
face_cropped_2,0.8093504765223324,0.03655841523452662,0.010530962705167898,2.1002913504799596,2000000
face_cropped_3,0.8468529064628736,0.029158713490132687,0.00808673107993274,2.1130589901887147,1652900
face_cropped_4,0.7870494634099584,0.038539808346226466,0.013613938337059445,2.069764005752642,3008200
face_cropped_5,0.8342493293536322,0.0357123533789189,0.009345632908430584,2.137120567561861,1450700
lotus_cropped_1,0.6139871871582911,0.07725259557620333,0.04692256385777239,1.9525156881204468,2724800
lotus_cropped_2,0.7239070938690325,0.049844543531083495,0.023249982460374668,2.023799013566296,1038000
lotus_cropped_3,0.9115802250183331,0.052711522701644836,0.020877427034228332,2.3631167579641814,999100
lotus_cropped_4,0.7337222772644768,0.04609522627453794,0.025369743114138796,2.0150232976183373,999100
lotus_cropped_5,0.8054747777052721,0.05961171645954255,0.023491136012526538,2.286417614551258,2997900
pickles_cropped_1,0.9441601771905199,0.0684335276691019,0.030755881603067737,2.54974616826631,81425100
pickles_cropped_2,0.9066053615398032,0.06296389400711422,0.027471928246427746,2.454825177136203,44785600
pickles_cropped_3,0.8973038261579558,0.06514503963672214,0.028692167412163103,2.4659714567605184,96688800
pickles_cropped_4,0.8667811598054929,0.0651397898720374,0.026544100052764273,2.4290399692394264,78468700
pickles_cropped_5,0.9340474911888467,0.06373043693175386,0.02843311296217384,2.490291026986749,77497000
