pickles_cropped_querry (7973400),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.40822540297323906,0.10118594984203624,0.042813419789039096,2.2309764987167164,0
airplane_cropped_2,0.4365075207979345,0.0896695394554559,0.034229141165736277,2.280549241256542,0
airplane_cropped_3,0.3939476900012466,0.10680879208275265,0.03879407845341876,2.22567668474763,0
airplane_cropped_4,0.41895321893398746,0.09649766087270158,0.03566253276103936,2.252924896035507,0
airplane_cropped_5,0.3771465152454125,0.11427784306246168,0.047873158544974134,2.2096309495938646,7559100
ball_cropped_1,0.41128682862388055,0.09988693260838583,0.04919958821954383,2.249357636029274,0
ball_cropped_2,0.6724401873766204,0.03563023440173308,0.012783959194520815,2.5120524161765903,0
ball_cropped_3,0.600240203206881,0.04793655853622862,0.01711662670177453,2.4612871248996546,0
ball_cropped_4,0.3351335425408799,0.13410941012489508,0.0814761235596892,2.222494252423342,0
ball_cropped_5,0.5299847414396978,0.06262989786729423,0.032872528901754655,2.4286555149239892,7751000
car_cropped_1,0.41993727511536455,0.0962681615534828,0.034699808801953926,2.245015043307008,1002500
car_cropped_2,0.4215596484305882,0.09475789561023903,0.03749240969366342,2.2789135030344636,0
car_cropped_3,0.40394305537723935,0.10220290252606729,0.04107525302541384,2.2433568622993807,999000
car_cropped_4,0.37454691714527877,0.11531811877002288,0.045165551252639574,2.2114474851420494,999900
car_cropped_5,0.4022696723144833,0.10262613645615111,0.04029123589081056,2.2597511880146803,0
cat_cropped_1,0.5106425081576019,0.06693387016522731,0.02241104155792175,2.3502639836486514,1998600
cat_cropped_2,0.4672323139578391,0.07952118707309638,0.035592608734672036,2.320147121883253,865500
cat_cropped_3,0.569867638868138,0.053163164150877476,0.014763685263236879,2.4194073439008825,0
cat_cropped_4,0.3970159057815663,0.10596181369481873,0.05855531719198508,2.237968259221001,0
cat_cropped_5,0.6508933996824356,0.03902313102490311,0.010229367155101296,2.500023830430326,6899100
dolphin_cropped_1,0.41871285045933315,0.09595110949581458,0.03584944446973182,2.272793079461644,0
dolphin_cropped_2,0.6899503286597773,0.032676092792962255,0.010278954653656368,2.522678810577886,0
dolphin_cropped_3,0.6429325407643203,0.03986794118466312,0.01475342492485414,2.4745854579043183,0
dolphin_cropped_4,0.4550018883422036,0.08340381073679032,0.04466555088261428,2.3153899741490997,0
dolphin_cropped_5,0.5342207588824948,0.060892945569938246,0.019080322943534015,2.3633370064828907,6960500
face_cropped_1,0.48700909495170497,0.07355667499222084,0.034478941415468436,2.325120392005474,3034400
face_cropped_2,0.5235357947694194,0.06362300510650283,0.02917148568844161,2.363363707000246,2000000
face_cropped_3,0.5343611524509609,0.061014027372884284,0.025220879620966766,2.3799943108658588,1652900
face_cropped_4,0.4807105397006785,0.07518412652733909,0.03597296309555189,2.3473104276773316,3008200
face_cropped_5,0.5573732854667489,0.05567779971612144,0.023283611037579408,2.39353701401137,1450700
lotus_cropped_1,0.3695246074744535,0.11667612145891257,0.07083569348152333,2.2440856529879203,2724800
lotus_cropped_2,0.44046437741056693,0.08800168792190269,0.046594128749238566,2.3028232020097557,1038000
lotus_cropped_3,0.8215734187260352,0.01868392608016856,0.006501610438351508,2.608647273033715,999100
lotus_cropped_4,0.43413742021057067,0.09014500157161559,0.049839825203173246,2.30860849266659,999100
lotus_cropped_5,0.6978579431802817,0.031899850276742456,0.010508145920460265,2.5257727189680605,2997900
pickles_cropped_1,0.9666940845856831,0.017566020440229993,0.006586284303669672,2.7780470787043847,81425100
pickles_cropped_2,0.9443070763925095,0.009500550124325394,0.0030266448156799934,2.6795893884768853,44785600
pickles_cropped_3,0.9514319625328044,0.00957624696530232,0.0038116031847079276,2.687879454894156,96688800
pickles_cropped_4,0.9242012404849826,0.008492964324724978,0.002398211282288511,2.6476913445145445,78468700
pickles_cropped_5,0.9516146334708785,0.01318298878584742,0.004675412293788302,2.7211551872538764,77497000
