lotus_query (22748800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.5179161013505603,0.05510672516339484,0.02136426356545871,2.5092439408916904,2518500
airplane_2,0.46746527142090877,0.06741840091539726,0.023394143305793997,2.4619098749200807,0
airplane_3,0.5283007747516517,0.05289688137598444,0.01945210800499936,2.5296488711378955,5204700
airplane_4,0.4868132818461396,0.06235194400424077,0.022492504387900306,2.4913924646920584,1387400
airplane_5,0.5738072864136182,0.044360428917329636,0.01808482129942305,2.5824575589472927,2010100
ball_1,0.36971854268144855,0.10074526051475204,0.051002955709802615,2.3525704945160024,3005600
ball_2,0.8136190506820553,0.0249067168863779,0.008308045267923616,2.903713705382206,2013800
ball_3,0.5644835941013914,0.04570524727188298,0.01789330131454995,2.55297643334426,3004200
ball_4,0.4352255324815602,0.0767743879472693,0.03605435648044615,2.4275879380264054,2450900
ball_5,0.6422807834600551,0.035089841586352054,0.016308401634568974,2.6711517879748934,2635000
car_1,0.467935642613444,0.06722911468639767,0.025603696903004382,2.4811590933671646,1303100
car_2,0.45065186523815676,0.07212383492500501,0.024075997506407733,2.445066266097161,2911400
car_3,0.473506015881652,0.06580590209068227,0.02212484181427215,2.4598824062681737,2122800
car_4,0.36070865534854707,0.10479669620579884,0.03834077709763006,2.3274002452112974,1999300
car_5,0.38628202579691767,0.09396759299090884,0.03464175516524624,2.367747928093715,3085700
cat_1,0.5940743472416989,0.04054237288135593,0.013851276255810938,2.5832915626770974,2111400
cat_2,0.4214347384148134,0.08123649330841443,0.03277398533458464,2.4076254591116317,3010400
cat_3,0.5403441085677675,0.050372525067440325,0.014938902944430767,2.5297179045693574,1471600
cat_4,0.36326600274164106,0.10373833821397933,0.05264995253875126,2.3415552108336386,0
cat_5,0.6359745423457412,0.03402611424984306,0.01086696131755715,2.6223175637257334,0
dolphin_1,0.36044588291586116,0.10447785878862481,0.04192403694539108,2.3540565172669736,8476500
dolphin_2,0.6633680905028383,0.030528954802259888,0.009776321353715532,2.646817532974986,1018800
dolphin_3,0.7315849202122778,0.023738201647131568,0.008791417356294679,2.7154586466473796,2024400
dolphin_4,0.4783512906139079,0.06420670173387882,0.035327560105019314,2.5289458350130842,3205500
dolphin_5,0.521277033191555,0.05436851676729468,0.01775540740110995,2.511263757971772,0
face_1,0.42745264430053376,0.0792577290955571,0.03578150909660786,2.411261828549599,0
face_2,0.5080683726073897,0.05731053933203438,0.02269740654271679,2.495356390453127,6622600
face_3,0.5725424607805004,0.04425196850393701,0.017923574678785286,2.55948143795463,0
face_4,0.47757151349987215,0.0647312955827102,0.02728572903345827,2.467085789173693,6814800
face_5,0.4571268799010418,0.07026121148155047,0.033505886427602084,2.4481363681359825,0
lotus_1,0.38251331810653844,0.09537986332124442,0.055744703503269676,2.3839527358954333,6834700
lotus_2,0.5410856785960322,0.05035022483569699,0.022659249299915595,2.5434503731173668,3098000
lotus_3,0.9878341307438632,0.02089279429471149,0.006833080515522762,3.041245594757619,994200
lotus_4,0.3877627325215092,0.09342998626961081,0.04557361326845694,2.375654867076709,2980200
lotus_5,0.6986695975152304,0.026047811214881436,0.010968691590645363,2.6778675084206105,0
pickles_1,0.9997071027581157,0.05455844993530391,0.020758958571144296,4.218708182740576,133841600
pickles_2,0.9998380079607516,0.05558660734463277,0.021009310321318295,4.370104456837539,199535100
pickles_3,0.9990898058252429,0.05028067895046746,0.01973626029607854,3.8523239702918954,121519200
pickles_4,0.999591951597017,0.05140152330309217,0.019984541791222145,3.915614922529838,136395300
pickles_5,0.9995589578804774,0.052941297082000016,0.020271423264978685,4.0155887423304355,75096200
