dolphin_query (22748800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8884174454828659,0.029626668722851933,0.01349686901094741,2.1672717219153292,2518500
airplane_2,0.8473510454172194,0.0301870647402293,0.012357566059165154,2.1142185370035214,0
airplane_3,0.9192362881632523,0.024903073665629126,0.009196778986896447,2.1772415962523537,5204700
airplane_4,0.8893001263200443,0.024621644864120714,0.010727821595556346,2.137870616412177,1387400
airplane_5,0.9161655646938663,0.03447696793002915,0.01211913836850467,2.2341589302996776,2010100
ball_1,0.6266951514025637,0.07765925925925925,0.04326496664531594,2.0373570481701595,3005600
ball_2,0.9859040390349688,0.06496296296296296,0.021671998077839316,2.5487397862326775,2013800
ball_3,0.7880436338927113,0.05785454084221207,0.021604610208351843,2.246719674740068,3004200
ball_4,0.684199039720646,0.06805925925925925,0.031900923439984165,2.114203129489829,2450900
ball_5,0.8364721621899762,0.06108932461873638,0.023019450887482012,2.3721199773561334,2635000
car_1,0.8753762667146368,0.02391878172588832,0.008132620623210962,2.117536038892087,1303100
car_2,0.8284021054745205,0.03197826659146456,0.011188903404457037,2.0958144548274844,2911400
car_3,0.8375812301533551,0.033730174844895655,0.013108671654299233,2.121751796288053,2122800
car_4,0.6921027972991592,0.055170971987215635,0.025246884972496515,1.9885701359141827,1999300
car_5,0.7373120896953603,0.04549110735100583,0.019604414280508794,2.0204806855373616,3085700
cat_1,0.9402360276107771,0.030826162332545308,0.012734978883504796,2.2390165533330775,2111400
cat_2,0.6951770231213874,0.06329587382058864,0.027717723619720202,2.087317979974071,3010400
cat_3,0.8770620847651776,0.0356978978978979,0.014875263299956335,2.196210881589335,1471600
cat_4,0.60488865083616,0.08389831297265851,0.04677736856737671,2.0331109317179115,0
cat_5,0.9550040032025622,0.033881481481481485,0.014792716852535463,2.2747169485668626,0
dolphin_1,0.6995430086960958,0.053313635423132624,0.024149270397515892,1.9928678293140953,8476500
dolphin_2,0.9419846925310108,0.04054259259259259,0.01845307754322261,2.314123701520156,1018800
dolphin_3,0.936970747562297,0.051187838584853505,0.022107592201121774,2.4101842782668266,2024400
dolphin_4,0.646517417045298,0.08409719029374202,0.036241918443875754,2.246107819017881,3205500
dolphin_5,0.8672473534945104,0.03491540295660467,0.014730170301539357,2.1776379672084167,0
face_1,0.6894210555662785,0.06566796496121942,0.031152454104321603,2.1032616165122406,0
face_2,0.8127174663249884,0.045367080418610026,0.018975520485946428,2.173496443924839,6622600
face_3,0.8187168753091221,0.05245914656148208,0.021592203044480528,2.253087324872149,0
face_4,0.7534004197062056,0.05542746793486093,0.02538697383688095,2.1575404317814484,6814800
face_5,0.7103182706245667,0.06374570614570614,0.030719505935784118,2.1432297266892997,0
lotus_1,0.5452882252882253,0.10412240012938703,0.05211405333211999,2.0988789947044695,6834700
lotus_2,0.7526666315216054,0.06373356009070294,0.02495582500209629,2.243496529376085,3098000
lotus_3,0.992150674865607,0.07944159077109897,0.027727130858945244,2.7195486366027115,994200
lotus_4,0.58427710552025,0.0923611627563819,0.042583765510823254,2.0859418893114805,2980200
lotus_5,0.8785299981874207,0.05493424036281179,0.021215649510343146,2.3527814001656617,0
pickles_1,0.9994142055162315,0.1134487959719097,0.03929030739742735,3.8521403752888177,133841600
pickles_2,0.9993983152827918,0.11447740740740739,0.03955647318543703,3.999641661708506,199535100
pickles_3,0.9988153028201572,0.10917321057997599,0.03804486853203208,3.4867357659167797,121519200
pickles_4,0.999296468270719,0.11029376108338514,0.038513823693460084,3.565915459245975,136395300
pickles_5,0.9993069338121789,0.11183208111022325,0.038895029564270635,3.67245851868213,75096200
