strawberry_query (22748800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.7146076330734864,0.049212396634722766,0.0168347283729788,2.301748121329407,2518500
airplane_2,0.659160892461682,0.057810178245625954,0.019594875842475427,2.258385134294652,0
airplane_3,0.6501294924256814,0.06471642829623883,0.020817550728555175,2.3390512932076457,5204700
airplane_4,0.6414929295268396,0.06411546365340842,0.021215366323015693,2.2989190981069214,1387400
airplane_5,0.7092393739612288,0.056050297820762464,0.018764308359559227,2.384291655155774,2010100
ball_1,0.586180150302339,0.0705903512368457,0.03431540194948383,2.111547234314976,3005600
ball_2,0.7656921594968185,0.06904004373377068,0.02627624878065702,2.707323255464172,2013800
ball_3,0.8315466118513977,0.028766744174291058,0.008564337572462697,2.3092585424422154,3004200
ball_4,0.6745414835204661,0.05068864288642885,0.019504079278349244,2.1835126630832686,2450900
ball_5,0.8663657522651175,0.036033668571979836,0.009223245872258671,2.4307055302990364,2635000
car_1,0.5549034875130185,0.08430978827554773,0.029855478485923844,2.306143519218062,1303100
car_2,0.5977259617697506,0.07246077384631715,0.02318962969113294,2.2539286607008955,2911400
car_3,0.6660754011034624,0.0565876212061613,0.019155650367282832,2.25511548737359,2122800
car_4,0.5570941302633364,0.07938599284470002,0.027616850462494468,2.1169132962778274,1999300
car_5,0.568687844435426,0.07707269560005245,0.02843004923918133,2.1723735932844432,3085700
cat_1,0.7399205369093486,0.05053267383737667,0.017117926343628954,2.3741518205089314,2111400
cat_2,0.651582796536058,0.05553809530490742,0.017678168762718702,2.1712491861459355,3010400
cat_3,0.7317568887029078,0.04744960827986659,0.01449956777565257,2.310404321649902,1471600
cat_4,0.55698764914805,0.07951295376828114,0.035369392958537575,2.0977735227212033,0
cat_5,0.7115312914538274,0.058940057400574,0.021433950916035595,2.419490005373851,0
dolphin_1,0.505967832228242,0.09614435809162561,0.03583521868124335,2.171868826067647,8476500
dolphin_2,0.7287919292494588,0.05794726322263224,0.019200681972943355,2.440147121100572,1018800
dolphin_3,0.8830598121799204,0.039446984022079024,0.013971416879354843,2.47764551970856,2024400
dolphin_4,0.7516692044243861,0.039719960130635786,0.017516219091198375,2.259619150406284,3205500
dolphin_5,0.7057155939262197,0.05149940083091818,0.014655387899004682,2.2987657192125184,0
face_1,0.6876261200117171,0.04617166690713491,0.019003916771446795,2.168262042798701,0
face_2,0.7600648218664328,0.03761595776027056,0.013639004684892453,2.2701633823501015,6622600
face_3,0.8388017291296989,0.028331341314213887,0.00808889956316296,2.3166420170791726,0
face_4,0.736715977782342,0.03955936524345788,0.012418151519242067,2.2269036991899527,6814800
face_5,0.7173518246810373,0.04193594023852326,0.016176177000377125,2.202250820835071,0
lotus_1,0.6231092135151176,0.060155658325142206,0.03668666730285894,2.112141189205249,6834700
lotus_2,0.8221102248979156,0.028805570198559127,0.008119178300811979,2.2951510614346704,3098000
lotus_3,0.9700250326554781,0.061185499969753795,0.026329712208259467,2.8150149579877914,994200
lotus_4,0.6416992480188578,0.054848796695138265,0.026381757263701656,2.109492569966811,2980200
lotus_5,0.764082436909198,0.054031511743688865,0.021103375873689822,2.458442556506012,0
pickles_1,0.9993897974127409,0.09345612876301856,0.03976176322833118,4.061363184818778,133841600
pickles_2,0.9994908821623621,0.09448384747847478,0.039961107643168826,4.212241383170102,199535100
pickles_3,0.9991475959315765,0.08917438787727777,0.03895034995636797,3.685079314288746,121519200
pickles_4,0.9993808920782328,0.09029955228278058,0.03904934576419592,3.728364579268941,136395300
pickles_5,0.9995589578804778,0.09183603721584202,0.03926000477390394,3.8190543221479043,75096200
