cat_cropped_query (7973400),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8043100278429988,0.038459472565673614,0.013754275766123172,1.8690771198933376,0
airplane_cropped_2,0.8235239165417522,0.04134374571860219,0.01737806564139782,1.9218174008184883,0
airplane_cropped_3,0.7538387099593895,0.05391881085921263,0.02332866227745841,1.873128598287379,0
airplane_cropped_4,0.8001902439607425,0.04365714919136678,0.016622282743021456,1.8951025278352147,0
airplane_cropped_5,0.7409144840635535,0.05526550593687237,0.023524474014086257,1.8532317728597771,7559100
ball_cropped_1,0.7831435713292374,0.04649856424765249,0.016166805911830204,1.8772180319842877,0
ball_cropped_2,0.8957550174967911,0.0639267488490836,0.028010502402386964,2.160875902394278,0
ball_cropped_3,0.8850673211100542,0.05830964395167206,0.02290142442440086,2.110989461368632,0
ball_cropped_4,0.6420914006017214,0.08702472263272429,0.04829898036697462,1.8239666983723835,0
ball_cropped_5,0.9261748951917866,0.0400495127801309,0.010071666749660282,2.064476819957853,7751000
car_cropped_1,0.7848933667441903,0.04835452160949095,0.016952737707790332,1.8991031891817205,1002500
car_cropped_2,0.7417621267485711,0.06559960181625847,0.026373207810865863,1.9385249129829645,0
car_cropped_3,0.758823705411729,0.05520100849075653,0.02587066351073331,1.9010920424464737,999000
car_cropped_4,0.7412479686739333,0.05495292756628738,0.02740362237377429,1.8611818402855125,999900
car_cropped_5,0.678871231044644,0.08240172122613948,0.03277765217058077,1.9270955872886626,0
cat_cropped_1,0.9184167763500709,0.028456199537641023,0.01453658689897776,1.9808622150347575,1998600
cat_cropped_2,0.9381215178325185,0.012880771105891838,0.0026401438018966777,1.934466009717807,865500
cat_cropped_3,0.9306153307060252,0.039683306619757136,0.02283033840271114,2.0516107408732505,0
cat_cropped_4,0.7850604625734191,0.042416370832186946,0.024730911301018278,1.8533148236886674,0
cat_cropped_5,0.9201552813733525,0.05663466239173753,0.03178347709368577,2.141012430636993,6899100
dolphin_cropped_1,0.776117262162684,0.05370251824415848,0.021452740209677457,1.9155469488119325,0
dolphin_cropped_2,0.8890609409579447,0.06631725820274696,0.03202828224673405,2.177034555265579,0
dolphin_cropped_3,0.9221403067693698,0.05392379349164851,0.021648973792693267,2.125483412930584,0
dolphin_cropped_4,0.8542941429471959,0.03556890214129509,0.012215749751666448,1.9338853389710986,0
dolphin_cropped_5,0.8992151539178407,0.03813307541154795,0.018172275263967304,2.0062378367627858,6960500
face_cropped_1,0.9319925913939461,0.01858428693617711,0.005030907333384532,1.9527468171449522,3034400
face_cropped_2,0.9399739928239459,0.026340801733202458,0.007658341751327766,1.9967976669413756,2000000
face_cropped_3,0.936523420600394,0.030390988416860318,0.011814207687657511,2.012044563531486,1652900
face_cropped_4,0.9200204368505125,0.025895109205011084,0.007580313430800895,1.9733122827106677,3008200
face_cropped_5,0.9507248943291104,0.031221840253164667,0.01288480521821062,2.0303902666787317,1450700
lotus_cropped_1,0.6971270024796392,0.071649278473785,0.03781181261622742,1.8598445851020304,2724800
lotus_cropped_2,0.8363603813413908,0.039771752381784056,0.014606861821917137,1.9294658475188073,1038000
lotus_cropped_3,0.9849197282138662,0.0652920051393105,0.02944077601593688,2.2602356047631385,999100
lotus_cropped_4,0.7919486119823652,0.05238358697511804,0.018714379102712387,1.9345163170963737,999100
lotus_cropped_5,0.8847269361684706,0.06866340305014292,0.03199343623252972,2.1849141746658804,2997900
pickles_cropped_1,0.9966590205915501,0.08679969695976407,0.03994940670745593,2.4439096799233,81425100
pickles_cropped_2,0.983468733210129,0.07677237092959197,0.03603721973572512,2.3463257384954166,44785600
pickles_cropped_3,0.9914097034562414,0.07682963386738359,0.037076310667092854,2.351654350653969,96688800
pickles_cropped_4,0.9851082277953047,0.07227533974824653,0.03438436377679294,2.313110323694076,78468700
pickles_cropped_5,0.9766897833048229,0.08262716026662784,0.0376752832794022,2.389600752498731,77497000
