pickles_querry (22748800),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.040711470438846,0.10922170176960443,0.04166599513287611,3.891505783587324,2518500
airplane_2,0.03664192761038469,0.1218752733985424,0.043315170436005586,3.855280384960801,0
airplane_3,0.04169144702694995,0.10649049713736425,0.03873019768873835,3.893565137913032,5204700
airplane_4,0.03861795748067304,0.11539194944326184,0.04194024842600806,3.855650021162275,1387400
airplane_5,0.046157312530237055,0.09580156778425655,0.037689754461851764,3.9843443588114447,2010100
ball_1,0.02904874140813673,0.1548660462962963,0.071153990839678,3.797954451858733,3005600
ball_2,0.08477602331255084,0.05002160185185185,0.01926516741461432,4.245261746563859,2013800
ball_3,0.044342896145025665,0.09989754680365295,0.037831917128230204,3.9301799394539687,3004200
ball_4,0.03414652444347447,0.13112737962962961,0.056148368767878175,3.8593941097158133,2450900
ball_5,0.05474154831738192,0.08004482189542483,0.03617500849262541,4.06870403130627,2635000
car_1,0.03692487520237452,0.12078880160744504,0.042048048659569084,3.7959655940121557,1303100
car_2,0.03536438621401833,0.126447660321489,0.04313751163333274,3.7909238081705676,2911400
car_3,0.03710526886089664,0.12028927453468698,0.04206539877193721,3.8289772451357846,2122800
car_4,0.028311624121537825,0.1590880875634518,0.058742858443948075,3.7197538403244974,1999300
car_5,0.03030962049125913,0.14829299196277496,0.05427062982491218,3.750743117801145,3085700
cat_1,0.04674350486687661,0.09446444858156028,0.033427783160426223,3.9583049468615124,2111400
cat_2,0.03302405391979769,0.13569711438529786,0.05304798987522991,3.820756381405513,3010400
cat_3,0.04243938144329898,0.10459865090090087,0.03512077800913089,3.8938414192480546,1471600
cat_4,0.02845357793251205,0.1582795684991274,0.07266109270833762,3.79582733584256,0
cat_5,0.0500755604483587,0.08788876851851851,0.02806889961228495,3.9523977417923297,0
dolphin_1,0.02856009295386735,0.15763896415270018,0.061022374218828196,3.752487540687062,8476500
dolphin_2,0.052819002375296915,0.08307908333333333,0.028195254831881233,3.9933791420902396,1018800
dolphin_3,0.06054607800650056,0.07190241334991708,0.028526147603086707,4.115290194957258,2024400
dolphin_4,0.039963221809169766,0.11131702586206896,0.05454026397566437,4.012071618793383,3205500
dolphin_5,0.04094281652767249,0.108583967453505,0.038217386607404966,3.8878903504989712,0
face_1,0.03351229306256377,0.13369673921704373,0.056294847371484796,3.8427382207049283,0
face_2,0.039854380120244434,0.11162020883919285,0.04330837256926062,3.8954243514132005,6622600
face_3,0.04502066024893037,0.09830365700209084,0.038221933770490386,3.9556269872387895,0
face_4,0.037482911961626855,0.11898129981162375,0.047774205550219634,3.870833188961821,6814800
face_5,0.035874156267725464,0.12452675915750916,0.05388082607675713,3.8784831021617308,0
lotus_1,0.030096014458514456,0.14939660662299856,0.07540294589935533,3.8744452434945345,6834700
lotus_2,0.04310186620275185,0.10290026360544217,0.04266807972569296,3.9313682656514124,3098000
lotus_3,0.11801047685346329,0.03462121721311476,0.014062937519684121,4.424029313974942,994200
lotus_4,0.030385159310524948,0.1479153841301461,0.06547494349033452,3.826501528600263,2980200
lotus_5,0.05556064437194128,0.07876977721088435,0.026664655263687068,3.987303769636979,0
pickles_1,0.9522078181108129,0.00044800278689903137,0.00015010464039436227,5.378111770783084,133841600
pickles_2,0.9988429140053687,0.0010434166666666669,0.0003280476231518156,5.503423207912129,199535100
pickles_3,0.519615122070764,0.004286070968065365,0.0013840627264163372,5.055136539313403,121519200
pickles_4,0.594048650860654,0.003170565376472539,0.0009546180101532828,5.122233021460641,136395300
pickles_5,0.7335431028415713,0.0017164875777467704,0.0005972344952117661,5.239095296236096,75096200
