pickles_querry (20719500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.13975593916879497,0.05947426659727041,0.03335887777876472,3.7807636385569507,2082300
airplane_2,0.12453971020067964,0.06777652090525507,0.03448718608326754,3.721785408996487,3715100
airplane_3,0.14190020601258446,0.060314081569273675,0.028027183205305752,3.7468252681935272,296900
airplane_4,0.1457555984436759,0.05858139086294416,0.02735242659353879,3.7619598464112283,0
airplane_5,0.14947015235971758,0.05745408794946549,0.025382735237381607,3.7823855469233476,6750100
ball_1,0.11547188625836333,0.07803177777777776,0.03884514213125224,3.6366394647955915,3129700
ball_2,0.34673895027624313,0.019838833333333333,0.006937795887658167,4.162170196771713,2000500
ball_3,0.13070299782281025,0.06196361872146118,0.032373721344310206,3.7651097458233402,1979300
ball_4,0.10438039143880208,0.08363985185185185,0.04554215018944068,3.6328533857505736,0
ball_5,0.18763470158811477,0.04350117647058823,0.02072621538852495,3.8758176980732983,6949100
car_1,0.13242883346661335,0.07383916074450085,0.030182457032607832,3.6004622130265918,0
car_2,0.12580092045020985,0.07800026395939086,0.03434058703848298,3.57393781088164,0
car_3,0.12267322085889566,0.07406037817258883,0.03606918475729473,3.6609406184031092,7926100
car_4,0.10249635961383749,0.09522305752961083,0.04509268615813256,3.5323051850063956,0
car_5,0.10504792854746729,0.09130492301184434,0.04312865900980598,3.564138663899145,5747100
cat_1,0.1453487079008684,0.05911762056737589,0.028014047978364987,3.7603017243482943,3123500
cat_2,0.09686707098470367,0.09713068757921417,0.04716601428148682,3.5530800491334777,3808700
cat_3,0.09641776138346819,0.08800925525525526,0.04635319740755387,3.6255505895509974,329900
cat_4,0.0827739260242163,0.09941901134380456,0.05273182789547102,3.594710979575976,0
cat_5,0.12042319591771136,0.0815965925925926,0.0380212418210065,3.5905959165811367,7822600
dolphin_1,0.08240315404389953,0.09027079422718809,0.05130728985007466,3.681806164543167,3003200
dolphin_2,0.09897068403908796,0.08856699999999999,0.0477819655983766,3.6444639004628843,2005300
dolphin_3,0.20293949208686052,0.0383894303482587,0.01783565993140804,3.951236545897685,1887600
dolphin_4,0.08561252000711364,0.07857641954022987,0.04406704643550157,3.802589959818416,3004300
dolphin_5,0.14094618462138953,0.06426017954220314,0.029190837964834324,3.7070224427781504,2631300
face_1,0.1235767670267788,0.07102640951203977,0.03662613205074085,3.6927899450899493,0
face_2,0.14880377223875663,0.06029280266094697,0.02978045071376192,3.7375240551313818,8152300
face_3,0.14963576676777887,0.057864025112327064,0.0275232944237208,3.7546770964750404,2998000
face_4,0.12037891070258765,0.06888505175714903,0.03595485948232352,3.7247507757670193,4047200
face_5,0.12020246918277278,0.07256332356532354,0.03688491851808592,3.681952727589838,2998700
lotus_1,0.09258961958375979,0.08114612736535662,0.04648756953607214,3.706989375913035,2835200
lotus_2,0.1367587973273942,0.07264155102040817,0.03632687706403541,3.617091803414163,3574800
lotus_3,0.2985693064182195,0.022252398907103822,0.011311235598097739,4.2393330258908755,0
lotus_4,0.09577664406083025,0.08998407569721116,0.04352138940061458,3.6348661239806885,5377000
lotus_5,0.14757782681479226,0.06413120294784581,0.029790320733428008,3.6719755661504125,4001100
pickles_1,0.8868210638318296,0.0015987979702215371,0.0005145860452932478,4.404656864999477,176482200
pickles_2,0.9348731991903799,0.0018795000000000005,0.0007692736112001302,4.478544569780172,224672700
pickles_3,0.6172412064572601,0.007495814058591551,0.0032597550736100512,4.278722357718142,157391400
pickles_4,0.594038324220048,0.00802029279766878,0.0035608953098946756,4.2285518765593215,178563800
pickles_5,0.7284827847656514,0.004986392102664922,0.0020527217522049767,4.365671699182354,105215300
