face_cropped_query (14635800),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6658272434933757,0.043330994169922185,0.016071137367761678,2.497910647196724,999200
airplane_cropped_2,0.7028131017545772,0.03973306261285342,0.013865356013292869,2.5533359392655726,2568300
airplane_cropped_3,0.6340152615461635,0.04573095330354654,0.013918209901789953,2.426748289298753,0
airplane_cropped_4,0.689099731876314,0.03987343055331184,0.012689480989328497,2.515013083484469,0
airplane_cropped_5,0.6100679966567785,0.050121361019205224,0.014784692819086773,2.4050090425857364,6157400
ball_cropped_1,0.8359959980238293,0.024005256596475084,0.004860107344020532,2.611893489958742,1076600
ball_cropped_2,0.9009838201009278,0.040840859643871366,0.019576750952345536,2.909349409691361,3004400
ball_cropped_3,0.889280351972316,0.017218980169893403,0.0028870539498970812,2.6087665945270646,4004900
ball_cropped_4,0.6531745004121443,0.04543801292242039,0.019552425038974613,2.492643165281297,988400
ball_cropped_5,0.854940949844127,0.03012167101446777,0.007602968105343134,2.707882912484137,3000200
car_cropped_1,0.6670119639278022,0.04126892607070879,0.008046863586918895,2.4949691463931125,1529400
car_cropped_2,0.6447073571122509,0.04794821199172007,0.013754595581741379,2.5481642962994497,0
car_cropped_3,0.5882153321723006,0.05921753999119356,0.019687272209421666,2.6169996759621887,0
car_cropped_4,0.619073505369868,0.051212326137936325,0.018488236483625627,2.504980183885623,0
car_cropped_5,0.5289941978564665,0.06896438653232986,0.027239976598133528,2.44673770181273,0
cat_cropped_1,0.7318241384989058,0.030581895949956132,0.009708974311275952,2.4784179600128886,0
cat_cropped_2,0.6860554000676146,0.036348234236249326,0.01672185390103007,2.4296828816552325,9336100
cat_cropped_3,0.7087672278641849,0.03530311275053245,0.014746727633169162,2.484814369861866,1999100
cat_cropped_4,0.6184312658310626,0.050669869676669324,0.024445650632397446,2.4504799813001186,2682600
cat_cropped_5,0.7429824483380741,0.03000328371409894,0.00821183711083106,2.495851424996273,3273000
dolphin_cropped_1,0.6538077028233586,0.04802542976357099,0.0176593349163984,2.5610001829362647,1004200
dolphin_cropped_2,0.7000016879895818,0.03810539333463991,0.011980275862829168,2.5194904769368285,995400
dolphin_cropped_3,0.8513235409296435,0.03333908243096556,0.010415715538287686,2.754020717905307,1662900
dolphin_cropped_4,0.6025030952601176,0.05475780245818122,0.022315228728787183,2.4951935480982446,0
dolphin_cropped_5,0.8323585096796028,0.019423703421698406,0.0035408844889144577,2.5484214466780495,0
face_cropped_1,0.9030215670385839,0.01669111917970454,0.003073157078134851,2.6187277030986564,6892900
face_cropped_2,0.9243714283752551,0.014620794266262522,0.0020003590474429447,2.627414295214812,3005900
face_cropped_3,0.9192153544728219,0.01614781872614198,0.004105429075103535,2.6316792248180967,1742400
face_cropped_4,0.8952651498649351,0.01599070238857598,0.002834775768631421,2.603521412524384,2434200
face_cropped_5,0.8926466071285827,0.01358859432687565,0.0020119666803419404,2.5770238699548473,0
lotus_cropped_1,0.7159417802771509,0.035300977713355386,0.01599898411548607,2.5100286581554565,6969800
lotus_cropped_2,0.787240256532523,0.026132777352273158,0.008965756883257228,2.546142266766717,0
lotus_cropped_3,0.9502443022485952,0.030691921938933255,0.008921752022438095,2.832954759170458,0
lotus_cropped_4,0.7419721660200373,0.0339158725264359,0.011301313148783562,2.5637009475200156,0
lotus_cropped_5,0.9182961432242507,0.014484614265827258,0.002696354551804252,2.614271856508818,7191300
pickles_cropped_1,0.8992237808080269,0.04197770876327031,0.018274165736357026,2.9180296995723825,130084500
pickles_cropped_2,0.9288895304733389,0.026932544482046017,0.009638892347612305,2.7473610052313613,71554300
pickles_cropped_3,0.9291816974653417,0.030745127841124265,0.011151285738972538,2.7901505302380887,129560600
pickles_cropped_4,0.9356412736423719,0.028270888649097443,0.009846133966164855,2.7681930628964486,98820600
pickles_cropped_5,0.9147582599245588,0.03617596033191399,0.012492816269584693,2.847147326331063,112405400
