pickles_cropped_querry (14635800),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.5230726942127338,0.05313439625123758,0.02433325209962777,2.632566422167424,999200
airplane_cropped_2,0.54300907583253,0.0499871879380209,0.021623902108776585,2.6929677691399294,2568300
airplane_cropped_3,0.48589747617592094,0.06087116794785476,0.021204280632501158,2.560006389558379,0
airplane_cropped_4,0.5297497192096202,0.0519958727721901,0.020569408730677013,2.656761418772277,0
airplane_cropped_5,0.4732728366007717,0.06397331073766854,0.023181812748766878,2.536666756242922,6157400
ball_cropped_1,0.6881986101474038,0.028546022176047764,0.007066085748074052,2.7462413533964036,1076600
ball_cropped_2,0.8620071467450194,0.025919304488235498,0.011182395239761281,3.040591458157256,3004400
ball_cropped_3,0.7012944868175404,0.02727516387473472,0.010343733005990464,2.7456371544543092,4004900
ball_cropped_4,0.5224048049802608,0.053209388279353696,0.02800840083922271,2.6304523461346783,988400
ball_cropped_5,0.803342728106135,0.018453144290148858,0.003283955287944828,2.8262662418229967,3000200
car_cropped_1,0.5196772828660928,0.05358839003369137,0.013831994312094443,2.620822583182774,1529400
car_cropped_2,0.49334400733361095,0.058974738544203806,0.0202741468657188,2.6879407605507217,0
car_cropped_3,0.4842472955015008,0.060684618067879434,0.023665137741632102,2.7186213053679835,0
car_cropped_4,0.4887849332311278,0.06002031345189385,0.024091790378458974,2.6351296019136066,0
car_cropped_5,0.40587538733950673,0.08060388345211576,0.03290654787298795,2.5793874845315345,0
cat_cropped_1,0.5518003155291846,0.04752924554466895,0.018308245960904652,2.6216237695436626,0
cat_cropped_2,0.512929976837131,0.054925980572629166,0.02542528918805818,2.5787623054592848,9336100
cat_cropped_3,0.5287470019754792,0.05207598373661645,0.023449945933506123,2.6348911659594108,1999100
cat_cropped_4,0.48090449306973615,0.061771481088778,0.033024751027268116,2.5882720751912442,2682600
cat_cropped_5,0.5518991291820897,0.04785347654922948,0.016768210859946668,2.649855566473243,3273000
dolphin_cropped_1,0.5166241282062053,0.05465703405384033,0.025725650009714107,2.697317705216302,1004200
dolphin_cropped_2,0.5279367960311186,0.05238662317955679,0.020467384996600762,2.670964056830171,995400
dolphin_cropped_3,0.8212396163304437,0.01865274481631927,0.0035561353719498713,2.8735004636973143,1662900
dolphin_cropped_4,0.47070615836556595,0.06376112111026117,0.0307755494722787,2.6378925140875222,0
dolphin_cropped_5,0.6442341070425645,0.03312003703446474,0.01098304485232755,2.684037946911446,0
face_cropped_1,0.7118497962325562,0.02649432131299446,0.011120637174947979,2.7567975192567777,6892900
face_cropped_2,0.7316400485189561,0.024166363257285554,0.008371985318944447,2.769639219822886,3005900
face_cropped_3,0.7439358360641578,0.022841671474642573,0.0054325064355167174,2.781459409821146,1742400
face_cropped_4,0.6957150112770224,0.02795749110553677,0.011005702838920675,2.7428836736466713,2434200
face_cropped_5,0.6804543903062791,0.028988568583805753,0.010233661292091287,2.721170896766261,0
lotus_cropped_1,0.5715918819905388,0.04418200106606332,0.02456515664237621,2.648556041903018,6969800
lotus_cropped_2,0.6048275520925954,0.03947534262167566,0.017555185577010756,2.6880346152725147,0
lotus_cropped_3,0.9014722902472647,0.017261009882503488,0.0030066383319278956,2.9689282603136617,0
lotus_cropped_4,0.5766582778222534,0.044342934790148655,0.019761762992423593,2.707997517733643,0
lotus_cropped_5,0.7255566708095271,0.024499148280153506,0.007115477504804889,2.760432668930296,7191300
pickles_cropped_1,0.9114148577177816,0.022596482102762272,0.009662023573683082,3.0289680891703714,130084500
pickles_cropped_2,0.9318773015390863,0.008249022200987765,0.0014681022272739275,2.864970769030624,71554300
pickles_cropped_3,0.9348870428475357,0.011801669114817635,0.0030685215079720106,2.9090112599032647,129560600
pickles_cropped_4,0.9304788705076265,0.010495248222748499,0.0022192646414992455,2.8902490220520787,98820600
pickles_cropped_5,0.9333925453864336,0.01604409609865124,0.0044242733962859436,2.9620505459498934,112405400
