lotus_cropped_query (14635800),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.3972441290310343,0.06304543619591263,0.031919283586302485,2.798667384332866,999200
airplane_cropped_2,0.43767846323423565,0.0539384295299478,0.029066375985626836,2.851683115852618,2568300
airplane_cropped_3,0.37146398726806723,0.07184181023590636,0.028745944649433527,2.724523638821919,0
airplane_cropped_4,0.42806178663500316,0.05653938122687759,0.02800540545634172,2.8095519594208964,0
airplane_cropped_5,0.35453193971751323,0.0770210551622475,0.030800014251581718,2.6942865362146433,6157400
ball_cropped_1,0.5149923789971382,0.04046533646255491,0.014748451913514454,2.9133718593927886,1076600
ball_cropped_2,0.7632753474795427,0.019685612119643155,0.004998416876037381,3.208268716945192,3004400
ball_cropped_3,0.5194782719785723,0.039844040699863206,0.018198161360271952,2.9160540616837496,4004900
ball_cropped_4,0.3852441623792882,0.06570164691214317,0.03572390565025825,2.800821870173493,988400
ball_cropped_5,0.571356414067799,0.03355823068309071,0.011096070629379558,3.021054610253618,3000200
car_cropped_1,0.3862638596819742,0.06645547823459358,0.02136676046488658,2.782578004610308,1529400
car_cropped_2,0.398051366011373,0.06256692531888501,0.027381081616007007,2.836678528652754,0
car_cropped_3,0.3642964474861354,0.06864153564060889,0.030216355673199004,2.9075925940050156,0
car_cropped_4,0.37041718246141087,0.06978894053549818,0.031183732857949377,2.809056143090459,0
car_cropped_5,0.31703473892264666,0.08734090236846201,0.03974367297026076,2.7486619061196103,0
cat_cropped_1,0.4235781749860357,0.05776695284310067,0.02582592252268279,2.7760465867169124,0
cat_cropped_2,0.3946685537116782,0.06524858915074402,0.032912485400319796,2.7287443279939447,9336100
cat_cropped_3,0.41874253139631884,0.05863641427909908,0.030836793786984736,2.778769414690672,1999100
cat_cropped_4,0.37322526851554627,0.06992772241202058,0.040576463981459546,2.750273263808803,2682600
cat_cropped_5,0.43235128127447214,0.055599347050975655,0.02404415493731232,2.7836015389058972,3273000
dolphin_cropped_1,0.399945279688074,0.06100062175181958,0.0332380757238859,2.8629818700376766,1004200
dolphin_cropped_2,0.42147862449749013,0.05767380127945147,0.027571545593859142,2.8074641761242933,995400
dolphin_cropped_3,0.5998471373504755,0.03065507246297779,0.008829113364941169,3.0608978935420876,1662900
dolphin_cropped_4,0.3428467775801034,0.07539218613910663,0.038365836250061174,2.8085786172213463,0
dolphin_cropped_5,0.48716440838914354,0.04497240775770034,0.018713085782072994,2.847472900635058,0
face_cropped_1,0.5498209343108876,0.035451738832897844,0.018581592467523673,2.919325321953439,6892900
face_cropped_2,0.5567097300094912,0.03458092231668235,0.015785311059565682,2.9284399958420755,3005900
face_cropped_3,0.5681076453656714,0.033058590938009474,0.012828662122805179,2.9317598840449586,1742400
face_cropped_4,0.5249910820720297,0.03899076124003345,0.018523551022255745,2.907404277275695,2434200
face_cropped_5,0.5128025713382947,0.040750701113035165,0.01785381365523761,2.8803708918692004,0
lotus_cropped_1,0.42185139662660903,0.05752431974761488,0.0321985895486182,2.8124501298893154,6969800
lotus_cropped_2,0.46764754326332325,0.04840593352120131,0.02501007718352731,2.842761394621152,0
lotus_cropped_3,0.7014464887146235,0.022503811819487414,0.008088721939553567,3.130430971473828,0
lotus_cropped_4,0.4432918120488109,0.0526550762740467,0.027282264081564415,2.8609320683395163,0
lotus_cropped_5,0.5583698437978727,0.03419904532446525,0.014421189692691693,2.911237510043427,7191300
pickles_cropped_1,0.7535145154194931,0.021165920542088525,0.005424151179817026,3.2298113226648053,130084500
pickles_cropped_2,0.6703065744983678,0.023292557769956885,0.007927628321231945,3.0514051855235356,71554300
pickles_cropped_3,0.704162101226854,0.021246884922455134,0.006788301106044905,3.0939038429122325,129560600
pickles_cropped_4,0.6828901903227772,0.022738499421015742,0.00812277441549456,3.077330023420291,98820600
pickles_cropped_5,0.7245049104287922,0.02121664249479701,0.006182671131364871,3.1549068163148513,112405400
