cat_cropped_query (14635800),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8329689202552196,0.035755490128833355,0.007535327505293957,2.356715781267088,999200
airplane_cropped_2,0.8443520865420173,0.039783290190354925,0.010756045067878197,2.4040131575554327,2568300
airplane_cropped_3,0.7412290383795883,0.04687298192125665,0.012981834380851763,2.3039479315584352,0
airplane_cropped_4,0.8272619550766199,0.038837564586436585,0.011234623623441076,2.3687720402199677,0
airplane_cropped_5,0.7453390302428151,0.043664069864632386,0.008361007455170108,2.279171907187694,6157400
ball_cropped_1,0.7948345817727839,0.05575545217440676,0.02378053750497601,2.5064273840899634,1076600
ball_cropped_2,0.831025261469508,0.07235681514785418,0.040019237606181104,2.8134363929165733,3004400
ball_cropped_3,0.8845904855865984,0.043304945832300656,0.019388557498923906,2.4754667580354277,4004900
ball_cropped_4,0.843307506421848,0.032848571922427364,0.005347786329717214,2.3498591749982207,988400
ball_cropped_5,0.8104906558557237,0.06124776068650585,0.027576242429813744,2.5963224310042023,3000200
car_cropped_1,0.6762027776669081,0.06473377756560275,0.019102349663686794,2.3914149392010406,1529400
car_cropped_2,0.7422969677563758,0.05439102766810974,0.015404838321232916,2.4081660741394586,0
car_cropped_3,0.6448528280715575,0.073804127560882,0.02264620163733784,2.4878415548922135,0
car_cropped_4,0.7033013115244402,0.05903844553555784,0.0182319665265152,2.380205052504586,0
car_cropped_5,0.694451787286915,0.054050817083847,0.021646306118366015,2.2856529669227554,0
cat_cropped_1,0.8522289417191511,0.0323572382653463,0.011530673059723067,2.3418445706302107,0
cat_cropped_2,0.8563509700674721,0.02540992813053404,0.0050963815402869225,2.291671678938434,9336100
cat_cropped_3,0.889081846580403,0.025508787503478063,0.006618326926602129,2.337151601930766,1999100
cat_cropped_4,0.8541976571648835,0.025572082463194763,0.004864870566934969,2.2942357961108426,2682600
cat_cropped_5,0.8094894475897715,0.0427841693042676,0.013962877596055816,2.3750305265370475,3273000
dolphin_cropped_1,0.8661706129532921,0.03474401871155101,0.007453997401846809,2.396313350829174,1004200
dolphin_cropped_2,0.8366526201052246,0.0375744668206036,0.010592976295452717,2.3723666435518744,995400
dolphin_cropped_3,0.821222483277445,0.06237385750428684,0.030300392501113462,2.6306916498128854,1662900
dolphin_cropped_4,0.828861129623661,0.033171188685898356,0.005801922976027422,2.3310598198573644,0
dolphin_cropped_5,0.842462229916726,0.04308052513368849,0.018866157374865276,2.423414407051148,0
face_cropped_1,0.9009151364157905,0.04237873281013238,0.018384986837653685,2.4857074825315837,6892900
face_cropped_2,0.8861679916221538,0.045526107632634774,0.021177134071528998,2.4985051121027357,3005900
face_cropped_3,0.8829400833485191,0.04670655937942032,0.024375272812791317,2.507233395176976,1742400
face_cropped_4,0.9036491068939004,0.040094820151707095,0.018483090228395258,2.4648955227925975,2434200
face_cropped_5,0.8771619737840621,0.0414283659948116,0.019367789296767572,2.4485040568451315,0
lotus_cropped_1,0.870499964912007,0.031530770885389164,0.006066695914828516,2.372151790348015,6969800
lotus_cropped_2,0.8677939937882861,0.03751853091919849,0.012217665546265494,2.411755464159796,0
lotus_cropped_3,0.907600577964742,0.060363013163840865,0.02898285448150304,2.6949485253150143,0
lotus_cropped_4,0.8921125112222119,0.033165341175017085,0.01011526319496753,2.4127350884584056,0
lotus_cropped_5,0.8828711390657276,0.045073884050211344,0.022708562776846106,2.4908890626768887,7191300
pickles_cropped_1,0.8746870046094006,0.06944778744996487,0.038495676949367896,2.79778732290373,130084500
pickles_cropped_2,0.8789288135023858,0.05802873589629429,0.02995979525336762,2.627247226162889,71554300
pickles_cropped_3,0.8991770170136616,0.05928819547575826,0.03135200697775023,2.6696544517980887,129560600
pickles_cropped_4,0.9140931714851647,0.05601044063754139,0.029991944005658078,2.638574006733142,98820600
pickles_cropped_5,0.9199847041992797,0.061051317459655294,0.03252634771016916,2.714340742907498,112405400
