cat_query (20719500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9023999313732943,0.04837416248549126,0.01912086915250191,2.540981165228564,2082300
airplane_2,0.8561345754601095,0.04856240516512724,0.01828896457209137,2.4853661748239815,3715100
airplane_3,0.8363318436268816,0.05609434330539779,0.025021744568246553,2.5423621201712976,296900
airplane_4,0.8511977217344667,0.05527091354618449,0.02563670007875979,2.5569749069316763,0
airplane_5,0.8636556466491055,0.05427801714870524,0.02705774344577901,2.5589603913981693,6750100
ball_1,0.8477098790454197,0.04177554900032776,0.014198310579373026,2.409381933604041,3129700
ball_2,0.8807656578497042,0.08140858734841036,0.0454191515982163,3.058633883818926,2000500
ball_3,0.9259740663946536,0.04375833434355679,0.019872647742408447,2.513358287460379,1979300
ball_4,0.923545814896755,0.024724745984922976,0.006833962405565718,2.3633387020635936,0
ball_5,0.8729440192949368,0.06376424316039099,0.03166840178523236,2.7034647780978864,6949100
car_1,0.7713640207633761,0.05589446416004072,0.023429787244056657,2.4465092414591156,0
car_2,0.7813971901557537,0.05191066588802541,0.01903460236422745,2.4172957923768434,0
car_3,0.8380187125613043,0.045892817034275196,0.01699254722647421,2.436613960220966,7926100
car_4,0.7970745911618335,0.0393477381968465,0.010035269363495409,2.3101145293020795,0
car_5,0.8041193042662527,0.04046988005929652,0.011809439635940977,2.3316846345371562,5747100
cat_1,0.9066353873579356,0.047368606037783215,0.024057329690312084,2.527615983674374,3123500
cat_2,0.8640332323727983,0.02461141581704185,0.005566357407400093,2.2877589716339513,3808700
cat_3,0.9169590544746918,0.022907199234632865,0.006038060473779919,2.3419881772191626,329900
cat_4,0.8756570381797713,0.022777031305502793,0.0031374463980849534,2.2947549077731884,0
cat_5,0.8224662416830942,0.04238046542117339,0.014856599098612753,2.381003809527626,7822600
dolphin_1,0.862615738107696,0.033532901567212135,0.007795269865434858,2.375785741758275,3003200
dolphin_2,0.8822672547154401,0.028481379056047196,0.006282158639716916,2.3449447231317406,2005300
dolphin_3,0.9268828516616128,0.06335989668178281,0.03437866483897804,2.7483200546031177,1887600
dolphin_4,0.9046520375386174,0.03644504628216866,0.00935121982174496,2.4413624593399246,3004300
dolphin_5,0.8497734071141878,0.05054882449010597,0.023140747789055824,2.4972766109365234,2631300
face_1,0.9056390798137005,0.03781117001409831,0.015599313600326273,2.4433765057978043,0
face_2,0.8907974434611603,0.0476671586805365,0.022435318268756072,2.5151305015366914,8152300
face_3,0.8897222843610093,0.05038951989408404,0.024959940562344653,2.536509526087301,2998000
face_4,0.9307773218856253,0.036846478131902186,0.01611015300111021,2.4604348206423037,4047200
face_5,0.9110714415580391,0.035866748787102776,0.015296131815301144,2.430185013349511,2998700
lotus_1,0.927865236727928,0.028811557238731945,0.006493979286211008,2.40609482888572,2835200
lotus_2,0.8581311468947711,0.04166531214255613,0.016020293160770267,2.4221721724377314,3574800
lotus_3,0.9630489748804487,0.07738599545432563,0.040791637358515716,3.0062846236751164,0
lotus_4,0.8581918725683115,0.03238820529093067,0.009073175937221551,2.3395101132647005,5377000
lotus_5,0.8685145106616226,0.046919410832179466,0.02242299439425333,2.479157747222451,4001100
pickles_1,0.7040628734196199,0.09654260581391436,0.05167081581846868,3.5625020562420655,176482200
pickles_2,0.6290472448784992,0.09893859439528023,0.05255035514174371,3.7017526675461645,224672700
pickles_3,0.8214825916367651,0.09052150833583297,0.04924029069140422,3.3195906274350673,157391400
pickles_4,0.8140514373454688,0.08980895600255402,0.04880670687671321,3.2766318718103764,178563800
pickles_5,0.8289579347390901,0.09227889594838434,0.0501905008841466,3.414394182571205,105215300
