dolphin_query (20719500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9661207336893429,0.02323614773691109,0.005154380236680772,2.620584310498849,2082300
airplane_2,0.9230449730361252,0.02188136640668286,0.004227499098752918,2.560414627121371,3715100
airplane_3,0.9411024970437692,0.025174226654084683,0.009787125906441508,2.6026384876023103,296900
airplane_4,0.9383318328209633,0.02704626263728932,0.010402263009776395,2.6148771042367382,0
airplane_5,0.9242951401791981,0.029675564193931536,0.01220237747464104,2.624320765911549,6750100
ball_1,0.8672156459083887,0.021733333333333337,0.003692278674572059,2.486611042572275,3129700
ball_2,0.9690607734806629,0.06,0.031041919531104755,3.1298168784631346,2000500
ball_3,0.8893176277935947,0.032082141045154736,0.008181998892345681,2.6227091648659995,1979300
ball_4,0.7656249999999999,0.0368,0.010386188993596236,2.4730369795122016,0
ball_5,0.8854849726775955,0.04581089324618737,0.0174436071123342,2.7825673024254476,6949100
car_1,0.8643822471011593,0.02347569091934574,0.008015440475342703,2.4906611692890777,0
car_2,0.8617999915214719,0.02097431848091746,0.004392082155865106,2.467349730314088,0
car_3,0.9090243126562143,0.017469298740364726,0.0027332528134029134,2.5011005355638667,7926100
car_4,0.7729521766335924,0.027747847339725518,0.008091822488777635,2.3790572504814254,0
car_5,0.7964583100376458,0.025342207181801097,0.0062231401310057265,2.399929300090607,5747100
cat_1,0.894283226246793,0.032349566587864455,0.010722123492416689,2.622904421495893,3123500
cat_2,0.7046414913957934,0.04174769750739332,0.011821848517401356,2.3917226425059446,3808700
cat_3,0.7427764556560366,0.039203003003003,0.011390769918184579,2.4544292703196167,329900
cat_4,0.6886190818451557,0.045463253829745975,0.01652300114899398,2.4025140331535835,0
cat_5,0.7945998071359691,0.03084444444444444,0.006828070843241832,2.4707103975933773,7822600
dolphin_1,0.7579302616834749,0.03657628801986344,0.01445838523619904,2.4588841356672786,3003200
dolphin_2,0.7273301966461574,0.04153657407407409,0.012852306092877143,2.4548229066219664,2005300
dolphin_3,0.9388344988344989,0.04560950801547816,0.01985743397278453,2.823705067112493,1887600
dolphin_4,0.7535811251407906,0.04418180076628353,0.01082993141481584,2.5791800070584774,3004300
dolphin_5,0.8985627547922629,0.026722492449531076,0.00862885019448261,2.565927380863042,2631300
face_1,0.8854808735069174,0.02431917415006291,0.004967982248484068,2.535630209927899,0
face_2,0.9318412492651381,0.025305425726561137,0.008018971853654676,2.592252182729611,8152300
face_3,0.8809674418604648,0.03487171730652312,0.011888207811547674,2.631254602289191,2998000
face_4,0.9036416639371111,0.024266518436168234,0.005068590247711553,2.5587556772720084,4047200
face_5,0.887875006340993,0.022915588115588116,0.0052858268262241945,2.5266354729921083,2998700
lotus_1,0.7685492247621212,0.039326281740255535,0.011280533335578656,2.5222601933730338,2835200
lotus_2,0.8741211671278485,0.022305744520030226,0.004293206290803178,2.500172012379771,3574800
lotus_3,0.9791350356567748,0.05986350941105038,0.02660244198969718,3.0965773178512217,0
lotus_4,0.7199293662754409,0.04251904972701786,0.009701996658361835,2.455993571799882,5377000
lotus_5,0.8837498097702021,0.027975963718820857,0.009041841052772816,2.5599928444192175,4001100
pickles_1,0.971934574774429,0.07292996549973392,0.03710504077497387,3.548872848226865,176482200
pickles_2,0.9563440092074453,0.07493466666666665,0.038024383809108775,3.676811004785128,224672700
pickles_3,0.9989372072739001,0.06760660319100428,0.034517089853478865,3.3238336399774515,157391400
pickles_4,0.998986817885357,0.06605741696475283,0.034116409656266396,3.2906432808771564,178563800
pickles_5,0.9991724886386759,0.07066402622691195,0.03558803715167616,3.425037078033312,105215300
