ball_query (20719500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9382280607939913,0.03376029894927679,0.007915422854332135,2.5905055549812714,2082300
airplane_2,0.9043417846592942,0.03149766642742871,0.007367536368558943,2.52265104868946,3715100
airplane_3,0.8825275060487728,0.039958174756040896,0.013492327558075242,2.5767182451286685,296900
airplane_4,0.8701856181111218,0.04289924339978857,0.014147031429996612,2.5979297101676178,0
airplane_5,0.8969464611034068,0.04007051601128256,0.01528063083872995,2.5941501266326745,6750100
ball_1,0.9096007407394123,0.02123184927087366,0.0042365993977319305,2.442840112867014,3129700
ball_2,0.9583344562727395,0.06739414117950704,0.033282233259590586,3.0908927541299787,2000500
ball_3,0.9740359472642743,0.027351876600957795,0.007864739851005144,2.5605891551668756,1979300
ball_4,0.8826633502105108,0.022312711317589363,0.006304098935136417,2.414269645280877,0
ball_5,0.9712249028959845,0.04387870920726014,0.01946051806682934,2.718903017819106,6949100
car_1,0.7870189903132822,0.04339004934646881,0.01220575007288599,2.4815831862800257,0
car_2,0.7985521657691097,0.03901301166746257,0.008223032353917957,2.4512383014695462,0
car_3,0.8497331537732555,0.03409982489962681,0.007247146114737404,2.4851732339792623,7926100
car_4,0.7710792984265895,0.034960646633297364,0.008593758439061296,2.3574745480109205,0
car_5,0.774522030934595,0.036586957675233026,0.00839817838525153,2.3889237388747,5747100
cat_1,0.9584361371498242,0.030576519139051572,0.011947491414280533,2.57099231657824,3123500
cat_2,0.8040282043424095,0.027485018304827257,0.007780777742139441,2.3370977349228084,3808700
cat_3,0.8242670792792104,0.03059740925594584,0.007323324727256531,2.409982816340648,329900
cat_4,0.7836299927816947,0.0322884020164061,0.013300210757266622,2.3430345135466184,0
cat_5,0.8002205280352844,0.036627126080784625,0.004978779783088948,2.4467020122653125,7822600
dolphin_1,0.741216335861768,0.04654312576645318,0.01388245046709689,2.439610607356571,3003200
dolphin_2,0.7749295380343286,0.03922234320557491,0.00967694866388035,2.420371124070081,2005300
dolphin_3,0.968267932324415,0.049775974945250524,0.022362332735844193,2.789553098159244,1887600
dolphin_4,0.8870759158037452,0.029430543874404257,0.005890866493409795,2.4964216874669507,3004300
dolphin_5,0.897021463523434,0.03376735306286233,0.011300749677454177,2.5335673118982576,2631300
face_1,0.9558432096170479,0.020033521366473832,0.003895041143922114,2.4818458273312456,0
face_2,0.9257183622771602,0.03297290713328294,0.010712005864111505,2.5572059903766577,8152300
face_3,0.9419675196029729,0.033639218516453524,0.012855645151624412,2.5823386701033373,2998000
face_4,0.9573380441469006,0.022985353199835502,0.004684781955720501,2.5073062533993333,4047200
face_5,0.9476079298915039,0.020149498198278694,0.0037899878723578456,2.47798084297815,2998700
lotus_1,0.8840824444214614,0.02642885037708767,0.007274515639580806,2.4549617216216912,2835200
lotus_2,0.9017772927273716,0.024478596316575417,0.004619080801890742,2.459267483955423,3574800
lotus_3,0.9949286183190137,0.0658487081357933,0.028805779695573172,3.059242428450046,0
lotus_4,0.8688150207202265,0.020474293302978563,0.004321512906792753,2.3780975217206297,5377000
lotus_5,0.8867826480730184,0.03434295669487307,0.010503476034279655,2.526393356654366,4001100
pickles_1,0.825769470288291,0.08353530397402825,0.03960816284593071,3.5922589366429634,176482200
pickles_2,0.781486477152374,0.08566990185830431,0.040484126939496046,3.7185530115026375,224672700
pickles_3,0.9334273924262775,0.07672965086987789,0.037183588484275915,3.3600314260916795,157391400
pickles_4,0.9077177560625905,0.07636952663839472,0.03672897921040106,3.3162471569835112,178563800
pickles_5,0.9251594688177771,0.0796315987960474,0.0381444411181911,3.456790217587866,105215300
