strawberry_query (20719500),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8418359111615262,0.028538908706227932,0.0063415732106605815,2.715399711139316,2082300
airplane_2,0.8028376636911205,0.028653373616590018,0.006713122422459092,2.654938159237819,3715100
airplane_3,0.7658293467576949,0.03780073753963551,0.011466876977716006,2.715697180397461,296900
airplane_4,0.7497983302461483,0.04083277895166376,0.012000580914494978,2.738096861973896,0
airplane_5,0.7619639607767315,0.03969445131769102,0.012574650079848565,2.7349164618684516,6750100
ball_1,0.7688722692682409,0.02751111111111111,0.006722050057709518,2.571141327289855,3129700
ball_2,0.8466677539703574,0.055356676233429006,0.029812502420408293,3.225134152727807,2000500
ball_3,0.8812396447528367,0.021976149556016112,0.005195635277157866,2.6756731903747077,1979300
ball_4,0.7536792262453874,0.027767445674456746,0.009829958913404028,2.525093663982852,0
ball_5,0.8314473564817616,0.04011904589634132,0.016365579913462547,2.8542356399084876,6949100
car_1,0.6799022088581541,0.04349585729359832,0.010988282211160992,2.621408617476436,0
car_2,0.6994091154188918,0.03857430960096403,0.008115486254250022,2.58780559814464,0
car_3,0.751585055727858,0.032315482545688404,0.007304943451704545,2.6125532000990557,7926100
car_4,0.6394878478149222,0.044611047633318975,0.012230082691414281,2.4856231581014967,0
car_5,0.6485719520060013,0.04397250266918913,0.011391562736616137,2.517909303709401,5747100
cat_1,0.8553772849738666,0.02635298735966083,0.00885375277233545,2.693104612897732,3123500
cat_2,0.6751338784898365,0.036799536056197055,0.011464445994183788,2.4501262341256003,3808700
cat_3,0.7336704304691786,0.02971936881530977,0.01043106657564427,2.509883991894795,329900
cat_4,0.6662490459703072,0.03896350534185971,0.016990509172884936,2.4530939711233617,0
cat_5,0.7304001632108899,0.03147278939456061,0.005411224375399445,2.556152205838998,7822600
dolphin_1,0.6412455206221035,0.04734578463103067,0.017430408793854376,2.5575294487666578,3003200
dolphin_2,0.6673614032557265,0.04183587023370234,0.012578899514442233,2.5247760616454555,2005300
dolphin_3,0.8625872088680401,0.04127339930115719,0.019092026412065068,2.9197206922418286,1887600
dolphin_4,0.7925021967630312,0.026685700046655634,0.008585703153566174,2.5942576191606643,3004300
dolphin_5,0.7754651434102163,0.03356254850102149,0.008893754111465386,2.665932531932201,2631300
face_1,0.8437280360042579,0.019701368141143046,0.0037757490315362707,2.603410938561527,0
face_2,0.8162997227591324,0.030111444549844435,0.008146469703995735,2.6855108124341345,8152300
face_3,0.8278637708520663,0.030673647187559563,0.01000413582463037,2.702118431646244,2998000
face_4,0.8707482688976906,0.018021245915627586,0.00345217127958399,2.622891774841648,4047200
face_5,0.8378703023067361,0.019732325894687514,0.0036602318462724045,2.593329316270739,2998700
lotus_1,0.7613241076115982,0.029352068193171005,0.010905956282452828,2.564142350651134,2835200
lotus_2,0.7897702524302019,0.025268908301327914,0.0047718767396860585,2.5855760449892045,3574800
lotus_3,0.9563364733026213,0.049859758433649926,0.02518787843025475,3.1799421038926727,0
lotus_4,0.7407267537533575,0.02727995766013437,0.007758287190931536,2.4920438711579385,5377000
lotus_5,0.7932394435799479,0.030254997447933668,0.007742518015301643,2.6501705698873863,4001100
pickles_1,0.6637224827439465,0.06970706523917247,0.03608234123374855,3.751712901541814,176482200
pickles_2,0.5816344053873924,0.07211994649446495,0.03693959874320525,3.88199350141132,224672700
pickles_3,0.7288957312659917,0.06589746609517128,0.033742192800082546,3.512884422873728,157391400
pickles_4,0.7331232312346039,0.06502581965066226,0.03329490662309038,3.46366499412329,178563800
pickles_5,0.7692822576628398,0.06613077777191781,0.03462967143638629,3.6035268427529368,105215300
