ball_query (27740600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9485589851177522,0.03689022845418303,0.01601120083499357,2.5103008395839463,6955600
airplane_2,0.9370932153519298,0.03657447651658828,0.01721519885678294,2.4903749888101325,2211200
airplane_3,0.9261252918187562,0.048615113974691516,0.025847253037699528,2.595675382018221,3020100
airplane_4,0.9186920475132302,0.049720345286448954,0.026375489526999883,2.6028446094270965,2317200
airplane_5,0.9397139034681486,0.04904880419066582,0.027761342877484555,2.612902777109679,0
ball_1,0.9382534519670328,0.02626759581881533,0.011932343074944144,2.412056536937198,5984600
ball_2,0.9898291386790077,0.07978846302748742,0.05070740679302617,3.1439520979752666,1449400
ball_3,0.982664841358043,0.03172764227642277,0.01671229970052971,2.4971774170926286,4037200
ball_4,0.9531296801616169,0.02019068266873144,0.006603101150208964,2.386957148741958,3261100
ball_5,0.9443782632076947,0.05806007606294549,0.03574763157233734,2.725760277739796,1998700
car_1,0.8579080543691006,0.049167477316542564,0.02520562646649767,2.523762957462559,3726100
car_2,0.8805960585414101,0.04015629329607292,0.01767620600312968,2.4612159329492185,0
car_3,0.8938973061431529,0.03815578627142327,0.015957703235382023,2.461410491177299,0
car_4,0.8548580261005924,0.03260563504837369,0.010468591657334176,2.3636553875625226,7800800
car_5,0.8420628823836044,0.04088169228320275,0.015030314622945462,2.423641735556563,3085700
cat_1,0.9806628388215471,0.041597795734796245,0.025162351365409032,2.5747953842342977,2787200
cat_2,0.9257339940497804,0.019935480452034283,0.006270968018717558,2.350977894288405,456500
cat_3,0.9173607673795421,0.02804574609452657,0.00962527168685933,2.404304657148764,6503800
cat_4,0.9088777584204417,0.017482715216082603,0.003684874735383785,2.3180352421769346,0
cat_5,0.8938207778209155,0.0500474899987095,0.02915832829607688,2.577389670429772,0
dolphin_1,0.8535804194155069,0.037424652379005836,0.010401835100342758,2.417293873031768,7826600
dolphin_2,0.8835484164226113,0.03414757549361207,0.012396371070125076,2.4185282235574626,2005200
dolphin_3,0.949707312257247,0.05652047543929595,0.03499084720569661,2.7075449718434363,3006500
dolphin_4,0.9237410004101974,0.01870073891625616,0.003781005305967659,2.3477559972767583,1214400
dolphin_5,0.9248064626158742,0.04083339564235618,0.022425932480655428,2.51352158255426,0
face_1,0.960238698703548,0.02680953466758279,0.0127267241662587,2.434804422455278,8854000
face_2,0.9551156270501968,0.03698606902551877,0.019324797449844017,2.511532669716802,3000200
face_3,0.9802298353979247,0.03910810600927881,0.024768743364613675,2.5528295410090975,2505200
face_4,0.9680446589122688,0.022364080616903995,0.008884695312987119,2.412405226484538,0
face_5,0.9544583755739757,0.027061854135024863,0.012769082046219273,2.4334300352866043,6382700
lotus_1,0.9631256255096745,0.018575384568568082,0.004481795455921128,2.3883038688128195,0
lotus_2,0.9546329331708421,0.031290443006470874,0.016453773666798684,2.4661141777834663,7050400
lotus_3,0.995858109164685,0.07613992498238799,0.0457780068196157,3.046939691849548,0
lotus_4,0.9464550772402615,0.015316480882509444,0.005126385679946544,2.342984103749914,6784300
lotus_5,0.9463657971694629,0.042873458326420005,0.025030141708908223,2.5547344310191047,4136200
pickles_1,0.9543551204131806,0.0946047022829086,0.05944991797106778,3.9420049137578346,150650300
pickles_2,0.9603475464355771,0.09564149070847852,0.05986182275710606,4.076302296347903,200414800
pickles_3,0.9806918657519644,0.09049465504203927,0.05740289400264467,3.611601332212514,137679600
pickles_4,0.9708526554440351,0.09023780970757819,0.05762364586236427,3.591509696563829,173680300
pickles_5,0.9932689375733867,0.09189838264317536,0.05800642075477368,3.6908039728673168,111994200
