cat_query (27740600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9634088148533748,0.03102461485762168,0.012689782625776896,2.528930991162632,6955600
airplane_2,0.9379826864404937,0.03265933955891388,0.013971363154673575,2.513457641591053,2211200
airplane_3,0.948768128489398,0.04211465424954129,0.02242922615709623,2.6091929230405375,3020100
airplane_4,0.9478920373410528,0.04244895721482141,0.0228938988160186,2.609603935087644,2317200
airplane_5,0.9464060341286733,0.04449142994745306,0.024400017067224077,2.6282737918185184,0
ball_1,0.8944172971754667,0.02982458210422812,0.009306626446304056,2.443272091114327,5984600
ball_2,0.9765173666918404,0.07654251065224515,0.047428027629626605,3.1800741955136327,1449400
ball_3,0.9265402061500622,0.035843233523255344,0.013992347787575436,2.5323751870995705,4037200
ball_4,0.9418650879649906,0.018380203212061616,0.003936751043315277,2.408839364949918,3261100
ball_5,0.8771114332924157,0.06057446931574989,0.03264102636399044,2.77195383820483,1998700
car_1,0.8703394487432183,0.043626072503481425,0.021847130222880002,2.53715608156619,3726100
car_2,0.9203319637133678,0.030154380605842798,0.01414615326194936,2.468852750871226,0
car_3,0.9383972255026765,0.027417756015752512,0.012280150516741003,2.4651855959501576,0
car_4,0.8858088647662139,0.02296812062950152,0.0074287053465906675,2.373057919914501,7800800
car_5,0.8936537523517524,0.0282258958118084,0.011331458152585053,2.4229267662632603,3085700
cat_1,0.9817721966014374,0.03767702253185212,0.021875540329827102,2.593624445645308,2787200
cat_2,0.916164513154586,0.01794138429960631,0.003620264928310719,2.373133013147354,456500
cat_3,0.9462539556717056,0.01929947646761805,0.006212594910183655,2.414660307691326,6503800
cat_4,0.8743508788102263,0.020637538803688085,0.0061755840109617155,2.33961800602998,0
cat_5,0.9277650186602097,0.04198230088495574,0.025779680406937892,2.5816981106198145,0
dolphin_1,0.8901310962370663,0.027201760023730655,0.007512866941182244,2.42261269470506,7826600
dolphin_2,0.9273218489770466,0.022881084070796462,0.00866182465923921,2.4218531916711115,2005200
dolphin_3,0.9109280109595072,0.05645606774387647,0.03176153293140067,2.7405486427793995,3006500
dolphin_4,0.8536556482956185,0.02830879361204354,0.006683120563993443,2.3823294758984312,1214400
dolphin_5,0.9172807623559344,0.038089305835137414,0.019167238242107074,2.5362191716651825,0
face_1,0.9277095241566872,0.02817368751546174,0.009941777179474717,2.464982315954732,8854000
face_2,0.9488769422806305,0.03405885363566858,0.01608891459985524,2.5313877822930886,3000200
face_3,0.9392316339536387,0.040493093455563435,0.021665162824661657,2.5782120262343695,2505200
face_4,0.9560069663632118,0.02056603608581846,0.005945269624424788,2.439531217362117,0
face_5,0.9183910952679749,0.029038866737981783,0.010086739516135774,2.4628674462634437,6382700
lotus_1,0.9179841955375633,0.02269467094330873,0.004337718761540578,2.4239268348742153,0
lotus_2,0.9248537912240722,0.03198377581120943,0.01342110694797055,2.494794979971985,7050400
lotus_3,0.9897094615925127,0.07264519560907201,0.04248921148282173,3.076884660364796,0
lotus_4,0.9081107469573815,0.01877598749544594,0.0038074890430007547,2.3728900830007635,6784300
lotus_5,0.9473772169221577,0.038958019786085527,0.02175106041975096,2.572245271533446,4136200
pickles_1,0.9776200437103072,0.0905577909433664,0.0561255766128383,3.9421675524147957,150650300
pickles_2,0.9900340083526932,0.09159393952802361,0.05654326313041214,4.08886973803027,200414800
pickles_3,0.9936967804718039,0.08645926984075818,0.05406536907063579,3.6108996706488194,137679600
pickles_4,0.9835537714990611,0.08619623024410875,0.054301683887055995,3.598162226333349,173680300
pickles_5,0.999002244948865,0.08802115558152827,0.0546786553177623,3.6963892590407936,111994200
