strawberry_cropped_query (14642100),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6959903000834484,0.041401604878408264,0.017536332193841653,2.4861330791288916,1994700
airplane_cropped_2,0.7707821184748364,0.03431357411020805,0.010689098444851858,2.566491497346916,1619800
airplane_cropped_3,0.7521747145389971,0.032686805423246486,0.010213125914497604,2.5099514218340038,0
airplane_cropped_4,0.7728092519058848,0.033079621893184405,0.008322654537934711,2.5616351034032316,0
airplane_cropped_5,0.7112035788244818,0.03815699409350925,0.012428048545305893,2.485862230709664,0
ball_cropped_1,0.868415739217614,0.03281366647332439,0.011592266145581013,2.702588919537645,0
ball_cropped_2,0.9462917809296408,0.047055197709913635,0.026085339248311874,2.9728213171081412,6931100
ball_cropped_3,0.9237897812406258,0.016067042958744168,0.0031154864473753488,2.590201431592168,3140900
ball_cropped_4,0.6861538828095457,0.041507699116394764,0.02396954775475508,2.451193106653767,1019000
ball_cropped_5,0.8602322824508309,0.03544317907176371,0.012608221120148023,2.726613291588174,2927300
car_cropped_1,0.7599533660126623,0.03421549073722987,0.00942840348886137,2.5742267236907743,833300
car_cropped_2,0.7599898457058192,0.03885036221992744,0.011385933120338095,2.657924815514299,0
car_cropped_3,0.7620047498878574,0.040150532841687264,0.014524130070860649,2.6843369041462815,0
car_cropped_4,0.6852901946476632,0.04488949556353006,0.016855218962799196,2.5608929821083444,0
car_cropped_5,0.6339021342578655,0.05461842460670891,0.020128891582988626,2.604311620595917,0
cat_cropped_1,0.8024990241945175,0.024831073428327438,0.00873406987747503,2.497306520630406,0
cat_cropped_2,0.7563681199387596,0.029820967101577403,0.01297484362843642,2.460124373924358,6216800
cat_cropped_3,0.8269151118221512,0.024108799537819196,0.005954962276755262,2.535823785110766,0
cat_cropped_4,0.6872582749344817,0.04103695951522039,0.02097137774378851,2.4443641271094214,0
cat_cropped_5,0.8801674515960229,0.02737866324822846,0.009919988953476896,2.648148988187785,7987400
dolphin_cropped_1,0.7234681814279175,0.04060235963300824,0.012030347527133457,2.5688055881320735,1001200
dolphin_cropped_2,0.8484313847210088,0.024956073953742903,0.0046854256752750425,2.596682711598937,1994600
dolphin_cropped_3,0.8370753042759146,0.03701451424718169,0.012363126878617191,2.7193423201130797,1012900
dolphin_cropped_4,0.6377595085251587,0.0493116741479913,0.0265331607527062,2.418050765306264,998600
dolphin_cropped_5,0.8604019913359247,0.021922685000745817,0.004980727204499598,2.5720757011918556,1043100
face_cropped_1,0.8735954123040723,0.02188540813540814,0.005376226144720329,2.584147666703476,0
face_cropped_2,0.9237139989586644,0.01699811571575128,0.0032275812132199315,2.600418491721552,6602900
face_cropped_3,0.926891638654791,0.019557484052248324,0.004725882003299096,2.6249195034066313,2111400
face_cropped_4,0.8577754663737791,0.022026967527697564,0.007546385659364819,2.5560661188646154,1980400
face_cropped_5,0.9256919367796868,0.015686848758286614,0.002929761812612212,2.588948503153582,3132800
lotus_cropped_1,0.7395237372048303,0.035054156095109486,0.014242433985018607,2.506269024516064,0
lotus_cropped_2,0.7992346465458593,0.026741749177312833,0.010744276922282308,2.516869739955152,0
lotus_cropped_3,0.9640246472536567,0.03603452943870636,0.01516440201850052,2.8409287968797483,0
lotus_cropped_4,0.8182149718921227,0.02686273142023648,0.006943031312625405,2.5605063220779796,6668900
lotus_cropped_5,0.9204793068702641,0.021896862277297056,0.006179751790940977,2.63618255813558,267500
pickles_cropped_1,0.8727611339875361,0.05133081125175243,0.02570008388079787,2.9904899351250305,110826000
pickles_cropped_2,0.8655231333565847,0.045981507528986665,0.0214715781568378,2.873061166045551,64768600
pickles_cropped_3,0.8752398825386702,0.04904787795866651,0.02445334006614786,2.9372600195454486,125877700
pickles_cropped_4,0.8924057152995966,0.042490274430576104,0.020060811877032243,2.8437147727757814,101031100
pickles_cropped_5,0.8420151546741539,0.05275872697437526,0.025453362676363122,2.969938862641722,113788500
