lotus_query (27740600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.4379313370749176,0.04061022960880639,0.02707118778201713,3.0829456091701193,6955600
airplane_2,0.4317218524409504,0.04177959275223811,0.025942554464997474,3.0615477823703006,2211200
airplane_3,0.5116160462733077,0.0305287158762863,0.01734059480034171,3.1629143767955914,3020100
airplane_4,0.5085009953673556,0.030906408224700935,0.01694801333132183,3.172700513197501,2317200
airplane_5,0.5341400271758562,0.027989326481197816,0.01525129198282748,3.1793675188426795,0
ball_1,0.3747369493923607,0.05290571249215317,0.03125419951842756,2.9892428967594,5984600
ball_2,0.9306333370421193,0.014427620841180166,0.008277705184955424,3.7149084899695906,1449400
ball_3,0.4410259088148237,0.04022440213605759,0.026033231540012795,3.0727679255867573,4037200
ball_4,0.3581907545392871,0.05679949780288764,0.03627122375343488,2.9583019126028036,3261100
ball_5,0.6308273059693372,0.01966589121524316,0.007940549129799671,3.3004672002759436,1998700
car_1,0.44371589140514206,0.03986543921534887,0.018889584179574304,3.078554846600425,3726100
car_2,0.4017286522086703,0.047291806475666075,0.025775668665926524,3.0207675160805025,0
car_3,0.4021751902006286,0.04720209928589865,0.027652673792783525,3.023684972344693,0
car_4,0.3343121726835248,0.06324179070234305,0.03492006220955825,2.9270886416491644,7800800
car_5,0.3633311090350994,0.055415928188362155,0.029955326815152103,2.9875429773538373,3085700
cat_1,0.5157635075992679,0.0300158672917418,0.017400159810740657,3.144503433336224,2787200
cat_2,0.33718079860553657,0.062421129513866504,0.036636434710521984,2.922709873952193,456500
cat_3,0.36440974487314826,0.0551951951951952,0.03342088260969251,2.969683988331433,6503800
cat_4,0.31417314030131843,0.06928085899369954,0.04479305858840889,2.8937151413648423,0
cat_5,0.4911230108452264,0.03303979912115505,0.013725074003073054,3.1339732981981725,0
dolphin_1,0.3454278872350798,0.059139412303127865,0.03714478609332702,2.989232584081632,7826600
dolphin_2,0.3624374377477177,0.05542690677966102,0.030909509318682797,2.9920850204740557,2005200
dolphin_3,0.6185702739742072,0.020539730724906544,0.008198945603385403,3.286000990746485,3006500
dolphin_4,0.3184142055865182,0.06662570621468926,0.04379802677096458,2.9450875051758003,1214400
dolphin_5,0.45224133464950056,0.038537426347566746,0.020638902655914896,3.083651350355257,0
face_1,0.39968228157460467,0.047805795849512486,0.030122289450678033,3.010361124315106,8854000
face_2,0.45629379207686316,0.037942218159059474,0.02353066584222051,3.0776896212784433,3000200
face_3,0.4967329665679222,0.032333021931580594,0.017912805877225088,3.121700442037126,2505200
face_4,0.38070741864432134,0.05162838320933685,0.03389204953219904,2.989155995531236,0
face_5,0.3936937963615267,0.04890912853624718,0.03012320228027488,3.0056173656946323,6382700
lotus_1,0.3523485394879192,0.0577803271408482,0.03857734865761406,2.970859628559144,0
lotus_2,0.41688860616883244,0.044424362965525196,0.026212874414784777,3.0348035505882778,7050400
lotus_3,0.9771605781045813,0.009262295081967213,0.0033703442303346077,3.6237141996120834,0
lotus_4,0.33437211906094794,0.06322083417741463,0.03761577396040336,2.9234032477812475,6784300
lotus_5,0.49151274130574607,0.033001153003574306,0.0176236027652796,3.1168414223163414,4136200
pickles_1,0.8918215325525335,0.027538598426011036,0.01698061330860495,4.467240058060067,150650300
pickles_2,0.8816320953679175,0.02856762994350283,0.017390057700180817,4.604065092522385,200414800
pickles_3,0.8977281898837662,0.024315573432131476,0.014960684205421583,4.148263436538323,137679600
pickles_4,0.9003234464665762,0.023887612329670512,0.01518561783908566,4.128299791556982,173680300
pickles_5,0.9626181126363986,0.024616809221756016,0.015540476969897882,4.230526426738786,111994200
