face_query (27740600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9626342970539515,0.015491641334575337,0.0029017994571754104,2.611696166565357,6955600
airplane_2,0.9452440242103728,0.015969471814560324,0.0037035143896024174,2.5945611979714607,2211200
airplane_3,0.9392675735324248,0.027611897363744836,0.01177738982166698,2.693102874562914,3020100
airplane_4,0.9291610312071585,0.029042884285371124,0.012345950514716791,2.7005376767732687,2317200
airplane_5,0.947851583233899,0.02868355757504036,0.013680398522911892,2.7105866904221942,0
ball_1,0.8867449953263216,0.015468489143765899,0.0036307020963227813,2.5198413411415084,5984600
ball_2,0.9829638280468739,0.06063923863481058,0.03669044183131922,3.243173035010025,1449400
ball_3,0.954849032716171,0.016215974163833437,0.0037031231462656693,2.6057121803742382,4037200
ball_4,0.8555025961343208,0.01788998045824615,0.008058174950307041,2.4938041297263482,3261100
ball_5,0.9213823026878323,0.04078607276523491,0.021747953584836485,2.832112426203201,1998700
car_1,0.8933445173314379,0.024737491016547715,0.011227293300698306,2.6113164593996925,3726100
car_2,0.9057867617906961,0.016788034799723035,0.004104921653813851,2.5539947072047977,0
car_3,0.9120637064368796,0.015889907695965353,0.0034436872664243045,2.5557508852881523,0
car_4,0.8115995528669278,0.021354915025846154,0.007640150306671456,2.459268825190753,7800800
car_5,0.8432920023289607,0.021242283231718864,0.00542367343284447,2.517268823872945,3085700
cat_1,0.9782653204252912,0.0224594298167353,0.011179673925217638,2.678410808693293,2787200
cat_2,0.8209363535914325,0.02013866625753315,0.008487501663180156,2.4574458240653345,456500
cat_3,0.8620144164734476,0.01811793007364964,0.005665745316520848,2.5055520111330325,6503800
cat_4,0.756133787798917,0.02876334210408127,0.01644922362010833,2.4268335022911893,0
cat_5,0.9146780889529629,0.027990433237665705,0.01514036719553549,2.669542384207852,0
dolphin_1,0.7701455767277033,0.0326885339882928,0.010412699170785387,2.5164590235202464,7826600
dolphin_2,0.8265432118024997,0.02446023126627371,0.004573319137950374,2.524288898867451,2005200
dolphin_3,0.9418843447537498,0.037843267965534846,0.020963527206221563,2.819502298808751,3006500
dolphin_4,0.7184943466045381,0.03849951237421018,0.016073151917560244,2.475310661872652,1214400
dolphin_5,0.9395725157464003,0.019359586667601802,0.008388348301573815,2.6161636049805326,0
face_1,0.9280163660207861,0.012483697955596932,0.0024336018462184457,2.543438218492917,8854000
face_2,0.9746774003629296,0.01486297525854857,0.005286105608702509,2.6112360635351712,3000200
face_3,0.968898980364954,0.02110932136843159,0.01080229928001121,2.655034566085792,2505200
face_4,0.90288310689298,0.013700848792812559,0.005646918530437778,2.5206387210439307,0
face_5,0.9353972366963056,0.010679804000837217,0.002503579651627794,2.537043675546299,6382700
lotus_1,0.8112120494132543,0.025753158790590917,0.010480852701954216,2.5049413508847675,0
lotus_2,0.958837730526813,0.011229755572138277,0.002683020241390206,2.569806993510955,7050400
lotus_3,0.990086207110483,0.056985902912041676,0.03179587758126981,3.1554501052535597,0
lotus_4,0.8091100882169073,0.02184347449103922,0.009400872585456837,2.45498876698378,6784300
lotus_5,0.9703853367186313,0.020388168909518403,0.01101424302055331,2.653573074592002,4136200
pickles_1,0.9996159831841059,0.07467037618419624,0.04542108427166602,3.9947248483599176,150650300
pickles_2,0.9995257966616083,0.07586913591635915,0.04584470649978025,4.13274716044704,200414800
pickles_3,0.9994472382133662,0.07070790755983722,0.04334950819869503,3.6741025883489087,137679600
pickles_4,0.9996831397572196,0.07023115973825529,0.04357243038106424,3.6547324441129936,173680300
pickles_5,0.9994013469693193,0.07237345188557434,0.043970150038134787,3.7570414033881856,111994200
