pickles_querry (27740600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.07039945362414628,0.06540533898141723,0.04384773331222498,4.096922238403612,6955600
airplane_2,0.06746990237099024,0.0677163155926352,0.042700714607562064,4.083665612215142,2211200
airplane_3,0.08399594447382339,0.055121512707567495,0.03399537879071671,4.168288743386548,3020100
airplane_4,0.0843865424899378,0.05486192166093555,0.03355469078088307,4.175814322299059,2317200
airplane_5,0.08797900421940927,0.05271173202137997,0.03192920522311374,4.190879059348547,0
ball_1,0.06144742660063673,0.07873217592592592,0.04802360210570295,3.9997688181470075,5984600
ball_2,0.22485412107950403,0.016440287037037035,0.0086906931332055,4.686494551827431,1449400
ball_3,0.07103215501864765,0.06566153082191781,0.04284458676630856,4.087628506681406,4037200
ball_4,0.059363494342171925,0.08256721296296296,0.053117057297464534,3.9876508536722417,3261100
ball_5,0.1071464554842311,0.04206309967320262,0.024070498548313463,4.2901982089220905,1998700
car_1,0.07447010908654998,0.06532704610829103,0.03529797491927393,4.043233092848328,3726100
car_2,0.067219536996971,0.07295567978003384,0.04247864243135223,4.008088772076819,0
car_3,0.06729837521663777,0.07285549027072757,0.04437061590196812,4.0286731188821765,0
car_4,0.05563504296455425,0.08926401649746193,0.05157835678242566,3.9272661267673903,7800800
car_5,0.061142711614173215,0.08070809010152284,0.046527049850659946,3.979221186535814,3085700
cat_1,0.08538195422535211,0.055370281914893626,0.03423681893221087,4.163378963749389,2787200
cat_2,0.0561517456021651,0.08840744771863117,0.05347797478298073,3.951624989171407,456500
cat_3,0.06125195941217634,0.08057507582582583,0.05026129364939688,4.001069203715655,6503800
cat_4,0.05026774305555557,0.09568062521815006,0.061629850283066605,3.938746827260503,0
cat_5,0.08328940409026798,0.05778730555555556,0.030438979108918195,4.120299653292085,0
dolphin_1,0.056201840101522835,0.08341139525139664,0.053722080651650024,4.0096770643485184,7826600
dolphin_2,0.061503048037064134,0.08019141666666667,0.047689782504644306,4.019651648771098,2005200
dolphin_3,0.09284997408431235,0.044344250829187394,0.02464541107149013,4.299219470464694,3006500
dolphin_4,0.04365072921365208,0.09248103735632185,0.06059264261731691,4.030451319875108,1214400
dolphin_5,0.07092441656340355,0.06470771280400572,0.03736182821698047,4.096651794006974,0
face_1,0.06266178375969553,0.07451393069175696,0.04693476875889982,4.042104996692449,8854000
face_2,0.07633730590485693,0.06363038636321972,0.04031582169392146,4.0833908847063745,3000200
face_3,0.08145053604175487,0.05806092160460873,0.03470955888437102,4.1296236105382675,2505200
face_4,0.06119785217586362,0.07775463317583843,0.050730019124833346,4.0181993372563625,0
face_5,0.0645455684596577,0.07485088858363859,0.046933754292904126,4.019573385528963,6382700
lotus_1,0.050011174368351057,0.08407352001455602,0.05541010096152828,4.030925290911719,0
lotus_2,0.06990504182681438,0.0699676717687075,0.04303426841074511,4.035923766992417,7050400
lotus_3,0.18264706559263513,0.02033317896174864,0.013597240429125574,4.638752274786361,0
lotus_4,0.05451512297962052,0.08944983432934928,0.0544577843922828,3.961623009577393,6784300
lotus_5,0.08262169962586853,0.05838670578231291,0.03443544436093294,4.112609586199156,4136200
pickles_1,0.9066942689128282,0.0007146012017223459,0.0002788546130831986,5.2219569047883905,150650300
pickles_2,0.9886760242792109,0.0009694166666666668,0.0005300897133190445,5.341535192419695,200414800
pickles_3,0.5448070329825768,0.004406453061185337,0.0022060031275189943,4.970209623899511,137679600
pickles_4,0.5239332296298926,0.004782981819744353,0.0020061990267858506,4.938678771391075,173680300
pickles_5,0.6356702946495387,0.0031212052820938155,0.0014747155429235713,5.061894338734104,111994200
