car_query (27740600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.9025615002745523,0.02025915762421361,0.005595769105649166,2.6405803547411257,6955600
airplane_2,0.9099014944564292,0.017430186008384297,0.0043770581630021696,2.6227282281308053,2211200
airplane_3,0.9651164613571633,0.020871499843749967,0.006088851265271176,2.71444568040824,3020100
airplane_4,0.9712495426271497,0.020377708640358056,0.006372843195452656,2.713864774608109,2317200
airplane_5,0.9579943883998372,0.0238731112459487,0.008086632226873437,2.737130906942071,0
ball_1,0.796538634882272,0.026937995863884186,0.009357061576985433,2.5553860235982486,5984600
ball_2,0.9692321363116326,0.05755465313028765,0.031055242713496863,3.2868353019491194,1449400
ball_3,0.8555410779003028,0.02655604617203254,0.0070519539860574455,2.6543118176751066,4037200
ball_4,0.7552289579291466,0.031839293100206806,0.014781407851273286,2.5331833253327583,3261100
ball_5,0.8947483250714389,0.03963856540924322,0.01613727666466214,2.869154164093855,1998700
car_1,0.9393430831934786,0.01460236886632826,0.0047315950091657635,2.625922135077776,3726100
car_2,0.9171354392038077,0.01137055837563452,0.0034835635365127364,2.5715427551156678,0
car_3,0.9007798960138648,0.014010152284263954,0.005304831638808657,2.5752050947535245,0
car_4,0.7810597923379877,0.023485617597292723,0.012088230889046387,2.478712309555352,7800800
car_5,0.8383858267716534,0.018443316412859557,0.007166095320729373,2.5283181588285952,3085700
cat_1,0.9583756345177663,0.021220722180221044,0.006992158854272608,2.7146082464823014,2787200
cat_2,0.7272868398095931,0.034039232338049195,0.015232855702577488,2.4974168932811076,456500
cat_3,0.7822072160077863,0.028174570509595893,0.012304548304023609,2.5402484498972324,6503800
cat_4,0.6808155315848846,0.04026346329320257,0.022745246576869337,2.463187850426845,0
cat_5,0.9109837501402083,0.024813686783229927,0.010236607882378242,2.6986787093974836,0
dolphin_1,0.7594683793278192,0.030926277779353244,0.014434924387148605,2.528703870048,7826600
dolphin_2,0.7777835540916727,0.029149640439932324,0.010013988418384847,2.5487331421447292,2005200
dolphin_3,0.9240473024882567,0.035912990041333095,0.015281990431200446,2.8455278111549447,3006500
dolphin_4,0.6363510086266176,0.05055640644144932,0.02258839472083127,2.52332381687374,1214400
dolphin_5,0.9361236389711849,0.016194999382729496,0.003446088358415504,2.6403710020235396,0
face_1,0.8205926127544519,0.02585140346259912,0.008658002408660118,2.581129540027489,8854000
face_2,0.9487561256505602,0.01479169852443539,0.0033886815665110895,2.6410840079040327,3000200
face_3,0.9157089735795717,0.024176545599355788,0.006949403270306856,2.698044115969895,2505200
face_4,0.7953849768358789,0.027817453263343957,0.012268410081753372,2.558083191459092,0
face_5,0.8131802837178705,0.026568242811897638,0.008910527612594053,2.5784122822380167,6382700
lotus_1,0.7057744491845769,0.040576921655989764,0.017118281751851927,2.5523930547847584,0
lotus_2,0.8598041387256966,0.02248618736834835,0.006182827661848719,2.60944326967936,7050400
lotus_3,0.9874264718767706,0.053469806662783274,0.026264013417343475,3.1966704236205903,0
lotus_4,0.6997435174846877,0.03886888992254334,0.01621316601351902,2.5002481043264897,6784300
lotus_5,0.9305039696643306,0.021821828562220154,0.007046655460463238,2.689467602263377,4136200
pickles_1,0.9992521777795744,0.07103204780726402,0.03967189972192481,4.000047532875084,150650300
pickles_2,0.9992412746585736,0.07222923857868022,0.04011988153620129,4.147724296914235,200414800
pickles_3,0.9988135844579565,0.0670776269047807,0.03754026958654034,3.676088700331779,137679600
pickles_4,0.9990384930563903,0.06660169852757228,0.037780124378812,3.664518801319233,173680300
pickles_5,0.9986530306809679,0.06874286941832759,0.038203689310018274,3.768243957841427,111994200
