pickles_cropped_querry (14642100),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.43568096430002573,0.058070947615937174,0.03663431385819821,2.7519347849781806,1994700
airplane_cropped_2,0.4823725276114169,0.0486100405778883,0.028148816468447063,2.839265559054662,1619800
airplane_cropped_3,0.4613567290261669,0.05280847855952733,0.02698887581478484,2.7726214764230726,0
airplane_cropped_4,0.49641189787550705,0.04629885418879623,0.025080886455039447,2.820980805715159,0
airplane_cropped_5,0.45345517724112666,0.05472031253368385,0.03049299985562231,2.740487408807289,0
ball_cropped_1,0.6783384764760583,0.023278791524344332,0.009491198117510388,2.9659230869204234,0
ball_cropped_2,0.89330600313738,0.01743704264533862,0.006581417011236751,3.244143209732675,6931100
ball_cropped_3,0.5682150301144697,0.0355443581285131,0.02164364378057428,2.873369898777787,3140900
ball_cropped_4,0.42244109387726686,0.06136330422272539,0.04384395705835113,2.7369931837709323,1019000
ball_cropped_5,0.7138143096558837,0.01977024656065361,0.00854621499857611,2.9716049346707814,2927300
car_cropped_1,0.48590505893617414,0.048128004824082485,0.021430513905343746,2.814841716483549,833300
car_cropped_2,0.49914402114878903,0.045825911938509024,0.023580231644423633,2.8875821124200027,0
car_cropped_3,0.5221724087905515,0.042395663308738674,0.021592150552191224,2.906925856967809,0
car_cropped_4,0.4256778474646122,0.059422865943336955,0.027950910686118317,2.8064507078672087,0
car_cropped_5,0.4376502051943685,0.057101315844355974,0.02367031692155989,2.8242985329692636,0
cat_cropped_1,0.4637017567744782,0.05220749099069767,0.028380763829469212,2.795971410346437,0
cat_cropped_2,0.4275763907157187,0.059619716238755574,0.032884069620935326,2.761488781028817,6216800
cat_cropped_3,0.45958884680594414,0.05249323979220967,0.02515323478438911,2.845515894953764,0
cat_cropped_4,0.41668490062277014,0.06263644929300036,0.0406911124720103,2.7300743994230237,0
cat_cropped_5,0.5638403778955766,0.03700487957428097,0.011730483539125406,2.9601489342685348,7987400
dolphin_cropped_1,0.45827899439278486,0.05288414726457355,0.029098329705932142,2.8289727804787614,1001200
dolphin_cropped_2,0.4980702882176044,0.04599330101931228,0.02035255777155437,2.894303878985781,1994600
dolphin_cropped_3,0.6861122465313935,0.022446298721444193,0.009700241799026775,2.956476625955385,1012900
dolphin_cropped_4,0.3774706133265471,0.0722045309681796,0.04643393175642579,2.7263352353667263,998600
dolphin_cropped_5,0.5571526356009397,0.03662326535019811,0.019319424535213167,2.835775154516581,1043100
face_cropped_1,0.5534987638211802,0.03749762268744969,0.02398578119921104,2.8569173215375603,0
face_cropped_2,0.5634635228863125,0.03638905014990445,0.02055706992884019,2.884262015981002,6602900
face_cropped_3,0.5800300594265183,0.03452740266451866,0.016655554002861894,2.915430568826496,2111400
face_cropped_4,0.5116804357228645,0.04382945791113803,0.027082352496719624,2.844753456862651,1980400
face_cropped_5,0.5633282449037963,0.03625695118767439,0.019876168069111612,2.8745361918742502,3132800
lotus_cropped_1,0.47163672680527857,0.05091118675117278,0.0336668553161682,2.782346585450193,0
lotus_cropped_2,0.4790356428395401,0.049362822833385125,0.030357518280955544,2.8091098434182755,0
lotus_cropped_3,0.814641775105928,0.016479571563496977,0.006121223429578891,3.112678075907267,0
lotus_cropped_4,0.5047940511567343,0.04490608479425984,0.025994168262327134,2.8440351713396392,6668900
lotus_cropped_5,0.6019048303999702,0.031825529750473695,0.014952787704661824,2.92247878524954,267500
pickles_cropped_1,0.93612588379558,0.013182496131211644,0.00546895936982902,3.2082743350301643,110826000
pickles_cropped_2,0.9240562005129076,0.007250355811946021,0.0018046610111635344,3.1018684744714,64768600
pickles_cropped_3,0.9566318034750925,0.009100630763385771,0.00409541209243233,3.1614419596983367,125877700
pickles_cropped_4,0.9326868113483644,0.005305548732425573,0.000934738197460204,3.084985224517038,101031100
pickles_cropped_5,0.9118264377969068,0.013953493441941437,0.005401144534886154,3.191398566481129,113788500
