dolphin_query (27740600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.948088565763384,0.013165970133909063,0.0027954603797310487,2.636852351035101,6955600
airplane_2,0.9468781888084536,0.011371508332267827,0.002166720751064409,2.620940901919648,2211200
airplane_3,0.9678918228646415,0.01981926263949334,0.008590563749420417,2.7132788922149196,3020100
airplane_4,0.961042769443428,0.020876160326037514,0.009045697988703251,2.716312323012408,2317200
airplane_5,0.9613025785278948,0.022772529964366694,0.010600797217684997,2.73424793304305,0
ball_1,0.8316236292889989,0.020340740740740743,0.0064348331904797995,2.5550666006672076,5984600
ball_2,0.9700948212983223,0.05679999999999999,0.03383287254647804,3.286400600984292,1449400
ball_3,0.8973511341729277,0.019949619482496194,0.005187911361952499,2.648076867373432,4037200
ball_4,0.7799358216517478,0.026785185185185186,0.01165864744971101,2.532296252643976,3261100
ball_5,0.8943715694483209,0.03895424836601307,0.018853906458151548,2.869216775234493,1998700
car_1,0.9093124483870105,0.018121601804850535,0.007737821147254511,2.6333858637251573,3726100
car_2,0.9365219481705852,0.007618650122203425,0.0011831451493817926,2.5739243230123057,0
car_3,0.9224552281917966,0.00990464373002444,0.0024916237502211527,2.5743884116047737,0
car_4,0.7854612722281894,0.021933972551231428,0.009349079463988027,2.4809459166648873,7800800
car_5,0.8525660542432194,0.01528595600676819,0.004880314611814396,2.5293547149806437,3085700
cat_1,0.9483776734480959,0.021709377462568954,0.008867863575695707,2.714201024635589,2787200
cat_2,0.7432957450007518,0.03032074355724546,0.012159829690396782,2.498800021307646,456500
cat_3,0.7926195474690925,0.025667667667667673,0.009327359628299624,2.54210138136631,6503800
cat_4,0.7014166666666667,0.03540205545859995,0.019658998665535752,2.4633289223045853,0
cat_5,0.8819934179595672,0.02774814814814814,0.01264082267121933,2.703961707112258,0
dolphin_1,0.7785467193081406,0.026847175667287403,0.01175914379491775,2.5270209284806784,7826600
dolphin_2,0.7917635265111489,0.026041203703703705,0.007321444941204701,2.5517442993114914,2005200
dolphin_3,0.9113337940566689,0.03641370923161968,0.018029993724428147,2.8469661223265983,3006500
dolphin_4,0.6597744700045105,0.04536008939974458,0.019573807788862897,2.52292894217958,1214400
dolphin_5,0.926488595162697,0.016810236846288344,0.005471081628117486,2.6450080524014936,0
face_1,0.854742597142597,0.019724287058969118,0.005646126060599629,2.580232601842219,8854000
face_2,0.9577601892511273,0.0128316182869702,0.0029613568455448577,2.6415642743798373,3000200
face_3,0.9144530023040393,0.023615370395084795,0.008731906329179109,2.695250290711797,2505200
face_4,0.8260539354967348,0.022031243695056928,0.009154527954653246,2.555466895239512,0
face_5,0.8459189079054603,0.02061684981684982,0.006047442917059283,2.57692676100889,6382700
lotus_1,0.7409833037825055,0.03369089438783761,0.014010282963834973,2.5474652203223056,0
lotus_2,0.894237696887482,0.016586318972033262,0.003921196213873154,2.6072867878080226,7050400
lotus_3,0.9847078378723946,0.05287929568913176,0.02898573668554709,3.191533878735809,0
lotus_4,0.7236642461154056,0.033628803305297335,0.013102868707007944,2.4998529361499684,6784300
lotus_5,0.9152562503711621,0.02304293272864702,0.008865108758645192,2.6921458028617056,4136200
pickles_1,0.999454291893203,0.07031017832446526,0.04249404563408777,4.000047470521703,150650300
pickles_2,0.998937784522003,0.07151229629629628,0.04293445824713086,4.146377510816114,200414800
pickles_3,0.9988944764267321,0.06635647114518259,0.040380215042339344,3.677429517377265,137679600
pickles_4,0.999027566841122,0.06588230883491146,0.040618219062356846,3.666190157296467,173680300
pickles_5,0.9986530306809681,0.06802326046927704,0.04103049258280992,3.767928770696337,111994200
