cat_cropped_query (14642100),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.8472003435554519,0.025023384713804872,0.006613635842939828,2.3992479814916012,1994700
airplane_cropped_2,0.9091864224185183,0.024133477008038813,0.006110436254075208,2.4763676520227293,1619800
airplane_cropped_3,0.8542034389516118,0.026621670971410077,0.0074800801044787426,2.4252447002889963,0
airplane_cropped_4,0.8859871752911358,0.02670080439909449,0.007772090447787128,2.4658670362979653,0
airplane_cropped_5,0.8470177921626934,0.02453774398819044,0.005354200552531003,2.3972601570660554,0
ball_cropped_1,0.8592045443623186,0.046692152227198004,0.022372180366198605,2.649312310198131,0
ball_cropped_2,0.9419647602139255,0.06008683692239957,0.037141340409825176,2.9159730207684755,6931100
ball_cropped_3,0.9078664020012991,0.031156883615891598,0.010496214863251694,2.530493671199998,3140900
ball_cropped_4,0.7756220758702448,0.036152356707638195,0.01342224414856835,2.3873944486039016,1019000
ball_cropped_5,0.847378542652058,0.04972235402109228,0.023271539826780055,2.6687587231297374,2927300
car_cropped_1,0.7940789093383773,0.041041638586989816,0.01298978185002111,2.493458141271959,833300
car_cropped_2,0.8443744010038896,0.03850147340691127,0.012443329257372543,2.542246994058791,0
car_cropped_3,0.8051570054834962,0.0464533283836708,0.017717439953456433,2.5829541472753386,0
car_cropped_4,0.7933595706210623,0.037646614702750394,0.015318987840410313,2.4447350113835817,0
car_cropped_5,0.7270984309169403,0.0502873136041057,0.022627251082066903,2.4727249863640988,0
cat_cropped_1,0.9119974468251042,0.017901041737201744,0.00384662912549976,2.422347558843233,0
cat_cropped_2,0.890704112322971,0.01671018986877253,0.002844240342555739,2.3833570142937384,6216800
cat_cropped_3,0.9202515989886831,0.021124028980538348,0.0070042516741517956,2.452878343254336,0
cat_cropped_4,0.8315846678864101,0.024407249392053073,0.009750844411792874,2.3607592116686655,0
cat_cropped_5,0.9109640966575521,0.03590811841109242,0.02058117942512109,2.567436786317803,7987400
dolphin_cropped_1,0.8917970812540994,0.024310856480650032,0.006065727240166931,2.4541559411639966,1001200
dolphin_cropped_2,0.9228169111992598,0.02611395474956659,0.01152676662645255,2.5000587689525124,1994600
dolphin_cropped_3,0.8518444674392265,0.04789049033780513,0.022472927411242287,2.6391997042838704,1012900
dolphin_cropped_4,0.7518346275553612,0.03735046840304582,0.01558398850444383,2.3464325674892526,998600
dolphin_cropped_5,0.8894960309078465,0.030026260612139224,0.012458011628862039,2.4926735409163294,1043100
face_cropped_1,0.9467674729703868,0.023396627903098224,0.007721134003362367,2.5050386680132823,0
face_cropped_2,0.9525408818386478,0.025492625312506956,0.011012860333778242,2.521791927249278,6602900
face_cropped_3,0.9357172181638367,0.03104689676191697,0.01501706007794112,2.553201786316033,2111400
face_cropped_4,0.9527029916034373,0.019599902931589783,0.004979840365268139,2.4844489945785577,1980400
face_cropped_5,0.9359989536398162,0.026871798657936936,0.011753638045093906,2.5153084243762294,3132800
lotus_cropped_1,0.8685577338148454,0.024037184816560916,0.004515007094452323,2.426384371886603,0
lotus_cropped_2,0.913448560797232,0.01947114146640816,0.0031936523047695286,2.448788963639747,0
lotus_cropped_3,0.955030639576763,0.04959037529798702,0.026004172529184806,2.7684372940599458,0
lotus_cropped_4,0.9113693873743639,0.024286226171364247,0.006141249169611903,2.48213194387749,6668900
lotus_cropped_5,0.9387515597358354,0.032131040008109235,0.016682385731369258,2.5635197696831984,267500
pickles_cropped_1,0.866123399445641,0.06454639162670785,0.03664044715493597,2.919915257907094,110826000
pickles_cropped_2,0.8918389500079871,0.056316609855239855,0.032171872873350875,2.7981294767837857,64768600
pickles_cropped_3,0.8899313339257534,0.06059133485844298,0.035265875704478505,2.8653949619056442,125877700
pickles_cropped_4,0.9008129191617104,0.05442630342072794,0.03090585345886617,2.777096410293838,101031100
pickles_cropped_5,0.883512481228186,0.06228126276885649,0.03615322748609936,2.896666627265355,113788500
