dolphin_query (13946600),intersection,norms1,norms2,bhattacharyya,Time
airplane_1,0.8201611740817849,0.35967765183643047,0.1265779874311774,0.02629653607189225,0
airplane_2,0.849405681285428,0.30118863742914376,0.0723416803084548,0.01774238997600314,7349800
airplane_3,0.8197304967535668,0.3605390064928663,0.11581087801772323,0.023921807984666515,2009300
airplane_4,0.82965509645883,0.3406898070823402,0.10892197852593864,0.021376966853235996,1152800
airplane_5,0.7740865565273729,0.45182688694525436,0.19230881392966986,0.040289392854442704,3208600
ball_1,0.854888888888889,0.2902222222222222,0.051700592074467394,0.01974788560867553,0
ball_2,0.445037037037037,1.1099259259259258,0.43776324848986015,0.21813925010984564,0
ball_3,0.8126515474378488,0.3746969051243023,0.056554865447277114,0.03505573727054744,6862500
ball_4,0.8530962962962964,0.2938074074074074,0.04433205047805117,0.016862887583758604,0
ball_5,0.6523363834422657,0.6953272331154684,0.22656515243197514,0.08480099644945753,0
car_1,0.882369994359842,0.23526001128031587,0.035327792460874606,0.011408473319196142,6966300
car_2,0.8939024628689604,0.21219507426207934,0.041896859257585996,0.009556497936148248,0
car_3,0.8717734912577553,0.25645301748448956,0.058324493463259006,0.014312139581982004,0
car_4,0.8870160556495582,0.22596788870088363,0.037229013769128856,0.009186307486175261,6551000
car_5,0.8592949802594473,0.28141003948110543,0.051910155449959916,0.016397703610122535,1222900
cat_1,0.8336280535855005,0.3327438928289992,0.06082471398015069,0.026832159882914392,2997700
cat_2,0.8219005210533729,0.35619895789325445,0.052887749407196094,0.027225963232422067,2716300
cat_3,0.8433399399399399,0.3133201201201201,0.043527555677276134,0.020193337998350543,238900
cat_4,0.8532584060500291,0.2934831878999419,0.04633693191476154,0.01933539237963572,0
cat_5,0.7670666666666666,0.46586666666666665,0.07640790685820856,0.04414682564970844,0
dolphin_1,0.8206319884129941,0.358736023174012,0.04567438131572207,0.029152491807533876,7938400
dolphin_2,0.7887694444444444,0.42246111111111107,0.06003775971258909,0.04135507699860633,2004000
dolphin_3,0.7034348258706469,0.5931303482587065,0.19227222629709412,0.05960183676733035,1009700
dolphin_4,0.6817045977011493,0.6365908045977012,0.13239858822429712,0.08339054383988528,2854300
dolphin_5,0.8298624701955174,0.3402750596089652,0.11159327129055706,0.020768586315243892,2099300
face_1,0.8209657238201916,0.35806855235961665,0.05786982842669354,0.026948938409540917,3012400
face_2,0.8157581586536282,0.36848368269274345,0.06862702174893238,0.02932602451679557,1661600
face_3,0.780093288056507,0.43981342388698585,0.06880865943887951,0.04156205905705401,0
face_4,0.8309136763222368,0.3381726473555267,0.052827238049961034,0.024057101902129015,0
face_5,0.7824906796906796,0.4350186406186407,0.07139939849119688,0.039728832663776345,9306800
lotus_1,0.8363065825650979,0.3273868348698043,0.05151229923218896,0.024190678482984382,1985000
lotus_2,0.8563923658352229,0.287215268329554,0.04264487305771316,0.01835420974857908,2639200
lotus_3,0.5282664238008501,0.9434671523982998,0.4531454426145242,0.15847137568326175,325800
lotus_4,0.8083494761693966,0.38330104766120704,0.055527293512735734,0.03154136514679585,0
lotus_5,0.8127000755857899,0.37459984882842023,0.05723812255102377,0.02867029417919348,7017600
pickles_1,0.3454204085507855,1.3091591828984293,0.6129946480899985,0.39594909296118985,133519700
pickles_2,0.3294069907407407,1.3411860185185185,0.6187003966850816,0.43145804428892165,173910700
pickles_3,0.37920792001182946,1.241584159976341,0.5689850975126868,0.31392486492915866,129657400
pickles_4,0.3830845087122277,1.2338309825755445,0.5725838771106572,0.3219153230899244,153146900
pickles_5,0.3733518664891635,1.253296267021673,0.5609107988710214,0.3317592890443312,80301400
