lotus_cropped_query (5948900),intersection,norms1,norms2,bhattacharyya,Time
airplane_cropped_1,0.6437268656005355,0.7125462687989291,0.25512942511932624,0.0937490654654951,1999300
airplane_cropped_2,0.6468458948365388,0.7063082103269223,0.2549993138032748,0.09528160752109455,1001000
airplane_cropped_3,0.5996867708497684,0.8006264583004634,0.26103572233555894,0.11380347637558803,1999200
airplane_cropped_4,0.6284959285407068,0.7430081429185864,0.2618563906263806,0.10337586228352819,1071000
airplane_cropped_5,0.6218040292460928,0.7563919415078145,0.26011650760061367,0.10391963877142425,0
ball_cropped_1,0.5356594671668049,0.9286810656663902,0.3116582737783842,0.16784506028669158,0
ball_cropped_2,0.7131456184434319,0.5737087631131362,0.13109771462171835,0.08432252940357476,0
ball_cropped_3,0.6640325723077758,0.6719348553844486,0.2307101788101531,0.07938896172314261,0
ball_cropped_4,0.6237083335732787,0.7525833328534427,0.25550612024274094,0.1016267103622355,6702100
ball_cropped_5,0.7377678238148563,0.5244643523702874,0.120745806449212,0.05574151098901027,2030100
car_cropped_1,0.645300213504301,0.7093995729913983,0.2728583725108218,0.10284996050217549,1040700
car_cropped_2,0.6358565121163106,0.7282869757673789,0.2517413225267564,0.10651463588135214,0
car_cropped_3,0.6228031658438656,0.754393668312269,0.275208186129687,0.11632733581564238,1011100
car_cropped_4,0.6424430340679942,0.7151139318640116,0.263128249363478,0.10047463704800923,978200
car_cropped_5,0.6355299541516692,0.7289400916966615,0.2613770045222335,0.10981951209499756,0
cat_cropped_1,0.6899031977105887,0.620193604578823,0.25825390020124483,0.07235918695464152,1892700
cat_cropped_2,0.6592563948094976,0.6814872103810047,0.2517958410016023,0.08325446701170375,3030300
cat_cropped_3,0.6853898597955631,0.6292202804088738,0.25281400517498887,0.07218244191349378,2000300
cat_cropped_4,0.6464398046570986,0.7071203906858029,0.23586831224159047,0.08355820329030307,1711600
cat_cropped_5,0.6892354695740937,0.6215290608518127,0.2746025074671769,0.08024250081808919,2260700
dolphin_cropped_1,0.6480224750395295,0.7039550499209413,0.24581662146084418,0.09531679027458048,0
dolphin_cropped_2,0.6604318737354379,0.6791362525291244,0.23552553724668085,0.08113181725035586,0
dolphin_cropped_3,0.7215073264602636,0.5569853470794726,0.19312576350258207,0.05583918859546318,4946500
dolphin_cropped_4,0.6107127403406305,0.7785745193187392,0.25894676895523966,0.1147624338496196,1046000
dolphin_cropped_5,0.7220824679291138,0.5558350641417722,0.18638538141765273,0.050470686930019125,1067000
face_cropped_1,0.6712183689498569,0.6575632621002861,0.2695125163890941,0.08218735159368869,2955400
face_cropped_2,0.6768873268250447,0.6462253463499107,0.2738446133460736,0.08170172859379646,1860500
face_cropped_3,0.6701725533307153,0.6596548933385695,0.2726443465725909,0.084988463844199,2117100
face_cropped_4,0.668662390130448,0.6626752197391037,0.2645703202234962,0.08014844706184608,1999200
face_cropped_5,0.6624468228330493,0.6751063543339013,0.2760312653506565,0.0895945480750206,1999200
lotus_cropped_1,0.6873931512527315,0.625213697494537,0.2560476205629354,0.073611629119112,757000
lotus_cropped_2,0.6912672734651399,0.6174654530697206,0.2709480448672723,0.07705905326423335,0
lotus_cropped_3,0.8436558775831272,0.31268824483374563,0.10058965210203707,0.018269420480357665,0
lotus_cropped_4,0.6622791373559853,0.6754417252880291,0.26792658891563587,0.08447903154210751,0
lotus_cropped_5,0.7082988762202089,0.5834022475595824,0.25930716358053835,0.06838231633829471,7000000
pickles_cropped_1,0.7615380860654378,0.47692382786912463,0.10208986666518328,0.0507681959496224,84459800
pickles_cropped_2,0.8121047284802271,0.3757905430395462,0.05681831145206394,0.03633186841019277,47785400
pickles_cropped_3,0.79554140710663,0.40891718578673997,0.0596302674442147,0.04362914043129855,97879300
pickles_cropped_4,0.8163667579973413,0.36726648400531764,0.05333439889039599,0.03885325479348164,82139400
pickles_cropped_5,0.7879949562196661,0.4240100875606678,0.05952956892236245,0.04952521243501886,76840700
